left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
ahg,0.028125336,0.056346886,0.029806374,0.048139486,0.021188855,0.026160901,0.036398567,0.124392524,0.017171469,0.048321735,0.08229457,0.03568776,0.031063115,0.02553262,0.040314235,0.06983112,0.06256275,0.082511045,0.08425554,0.049894996
ahr,0.037880253,0.04116329,0.07364053,0.025946064,0.109604836,0.043095298,0.043648854,0.030048765,0.05169165,0.045111638,0.033221472,0.061389558,0.11906905,0.03970372,0.03170885,0.07059215,0.037882507,0.021125957,0.05841751,0.025058135
aik,0.057966653,0.034478344,0.048337568,0.07607685,0.07682358,0.03510451,0.095339894,0.049378797,0.052346304,0.05520405,0.03859984,0.04245421,0.028023187,0.041913606,0.054193024,0.04977889,0.05968639,0.045597043,0.026433289,0.03226401
aiv,0.028431656,0.10239577,0.07501487,0.041461445,0.030160135,0.024616985,0.076285005,0.030777799,0.07716621,0.022495808,0.06986334,0.050425462,0.038691625,0.03191466,0.090045355,0.021389807,0.06260796,0.039323334,0.050837874,0.036094867
ajf,0.031958364,0.08516154,0.14766161,0.052112315,0.033759546,0.02662456,0.036993485,0.028583283,0.035908435,0.033204358,0.036709588,0.053700034,0.037402473,0.065224476,0.030139806,0.053848162,0.047778063,0.08777517,0.036398757,0.039055936
ajk,0.05748312,0.036428712,0.038204495,0.0498244,0.064017095,0.11393032,0.025677504,0.036498077,0.03963707,0.016338749,0.041979857,0.030870974,0.017781356,0.05045833,0.06691355,0.018070173,0.038805716,0.14101589,0.03092425,0.08514035
aka,0.03627597,0.04604456,0.06909579,0.029984094,0.06336548,0.047501396,0.061336335,0.070516944,0.06616513,0.051636472,0.06915036,0.026786447,0.055306554,0.043143097,0.030308476,0.037248377,0.05484914,0.040549535,0.047694035,0.05304182
akg,0.03136968,0.018111922,0.048575778,0.05728806,0.04915613,0.04032724,0.030731548,0.037458297,0.06789528,0.03622438,0.039742522,0.048782215,0.090143904,0.045648415,0.047052722,0.075692326,0.035765003,0.03459456,0.11647182,0.048968237
alc,0.021577546,0.034095924,0.018046249,0.037816923,0.021173257,0.021592887,0.023326727,0.041409645,0.039448496,0.04286969,0.084410116,0.08554842,0.032260716,0.12602942,0.11859063,0.02554505,0.073121,0.021419797,0.037685648,0.09403178
ali,0.030477986,0.06850852,0.081972316,0.04934811,0.01522465,0.014844679,0.08329954,0.039069876,0.048153214,0.032104593,0.048225824,0.04151849,0.018372042,0.044684723,0.048238933,0.029956784,0.07062178,0.11373544,0.09632782,0.025314659
alt,0.021354286,0.04070302,0.036432162,0.06828954,0.08212752,0.03460251,0.024369113,0.055687264,0.031079924,0.09883048,0.023736568,0.034745697,0.08238224,0.020658692,0.073023714,0.045261096,0.032806482,0.10326068,0.05894811,0.031700965
alx,0.032001805,0.026856128,0.044333134,0.044426132,0.035524257,0.042998254,0.034097593,0.045418102,0.034616847,0.046263665,0.04440601,0.028953085,0.059499834,0.166946,0.024685262,0.051596772,0.030930653,0.07549822,0.07855694,0.0523913
aly,0.029574113,0.051295523,0.07484443,0.02814106,0.034494776,0.029715486,0.041385088,0.032251455,0.05043635,0.19854231,0.038906068,0.03224753,0.06658885,0.035246808,0.08581001,0.03903219,0.027610978,0.024260115,0.034170438,0.045446377
ama,0.041381836,0.048557248,0.07764448,0.17376608,0.046315514,0.0217955,0.03377529,0.05136627,0.074439764,0.09015358,0.028589675,0.032145392,0.029593704,0.024999004,0.03056,0.03333059,0.049907405,0.044933792,0.041530553,0.025214309
amb,0.06730614,0.023280391,0.028995184,0.06204154,0.06149787,0.15946333,0.01831027,0.059144873,0.023306986,0.038793493,0.050555017,0.07260858,0.01999383,0.08331781,0.024761181,0.06612569,0.030637266,0.04755744,0.03355538,0.02874769
amd,0.06406458,0.05592467,0.050092008,0.06563162,0.030285848,0.031193348,0.04605288,0.0650309,0.04719855,0.03311103,0.08594085,0.040914085,0.035261832,0.09991258,0.034937717,0.031679586,0.05802716,0.05261393,0.021967966,0.05015898
amg,0.014358013,0.030659124,0.03958899,0.05377627,0.023375448,0.13258237,0.044225827,0.20584555,0.03772989,0.02652261,0.05347172,0.03533966,0.024305299,0.03554037,0.022026993,0.021564385,0.03192188,0.06600732,0.059320055,0.041838147
amh,0.02293183,0.10829261,0.0465294,0.025667151,0.03816727,0.02943642,0.037950333,0.024674542,0.14558214,0.03728036,0.025907252,0.027951928,0.034355532,0.051275026,0.047763802,0.033880994,0.09198523,0.016988875,0.1237559,0.029623426
amn,0.03199485,0.038329285,0.022411933,0.07199568,0.036866263,0.08414484,0.02237137,0.037601538,0.046244405,0.019220652,0.022370042,0.07907246,0.075567275,0.045953356,0.026511783,0.12508678,0.05719139,0.04055859,0.044644594,0.071862936
amq,0.06875123,0.030322738,0.033825483,0.032435704,0.028917488,0.027564453,0.028521372,0.09763087,0.061019022,0.08842589,0.02966022,0.10751819,0.02601387,0.036325574,0.07873217,0.036593992,0.10047897,0.034604583,0.02667191,0.025986232
aop,0.043853648,0.027682675,0.032791052,0.025182573,0.029921621,0.18264785,0.069455355,0.023811162,0.028303688,0.03251552,0.06688244,0.043287925,0.021625785,0.032703903,0.039574794,0.030552508,0.09169079,0.0420411,0.09993272,0.035542935
aoq,0.049890723,0.0826163,0.026569879,0.07559433,0.0569244,0.11064256,0.03566319,0.015151259,0.03209898,0.048752416,0.04210623,0.047709383,0.07063131,0.023520697,0.04203762,0.031705298,0.032180324,0.091994844,0.047817025,0.036393337
aoy,0.05950496,0.06817057,0.04767988,0.05856409,0.043005798,0.06512683,0.022630228,0.04761492,0.04319974,0.019836975,0.037746932,0.045244426,0.04175091,0.12339608,0.084184065,0.062580675,0.04604412,0.032349702,0.025558604,0.025810469
app,0.037201073,0.038087882,0.019243175,0.10585925,0.04344427,0.15827239,0.04634559,0.04235496,0.09090425,0.03721837,0.026385674,0.031633615,0.09402686,0.02561576,0.048332572,0.027387405,0.035709523,0.033951946,0.025517888,0.032507535
apx,0.032093152,0.035562407,0.0310693,0.044293366,0.06268824,0.046040107,0.033980004,0.036832906,0.038114212,0.043436944,0.043818332,0.03865726,0.05993114,0.04550829,0.082157776,0.063900925,0.060928505,0.033387795,0.08280741,0.08479195
aqd,0.0463382,0.023419341,0.04420138,0.055572223,0.03760415,0.033298817,0.035110347,0.1770065,0.043619905,0.032640174,0.09504845,0.062211942,0.05045016,0.04790201,0.033263087,0.032301147,0.023009082,0.02611357,0.038994275,0.061895188
aqt,0.04151886,0.024435619,0.03951463,0.02800065,0.080699824,0.10467739,0.046284106,0.02867119,0.058844183,0.031514164,0.089379326,0.05024237,0.039769508,0.026734306,0.070577085,0.075866155,0.027435845,0.039545953,0.030704448,0.06558445
ara,0.06598478,0.04928976,0.051439792,0.074416354,0.058058076,0.045340672,0.065436445,0.038244866,0.035490546,0.021866895,0.07289592,0.04938048,0.03133585,0.028201288,0.037146036,0.040745635,0.030104928,0.032386262,0.14385301,0.028382385
arq,0.037745155,0.044704534,0.03294596,0.03549843,0.039456714,0.04945513,0.065210365,0.036044814,0.03725418,0.04819843,0.05899621,0.0440088,0.03211068,0.07425896,0.024403907,0.09896885,0.03423016,0.054779068,0.11973781,0.03199179
aru,0.0212864,0.047537174,0.018510316,0.026827097,0.032900553,0.03259733,0.027731167,0.055273186,0.08971925,0.05484099,0.07041776,0.063926235,0.052799728,0.088499874,0.06269128,0.08762758,0.034599733,0.039827127,0.027025362,0.06536171
asf,0.027932849,0.042983115,0.03814767,0.07107702,0.038917016,0.04128025,0.05802297,0.029241988,0.080698684,0.060640454,0.058935523,0.046680763,0.023887971,0.10801427,0.090398654,0.042912904,0.024265015,0.03831266,0.05271989,0.024930323
ass,0.03568092,0.058562316,0.05792734,0.05182209,0.024605699,0.06314195,0.055448487,0.054838244,0.036717072,0.04631778,0.057059266,0.03586088,0.050379492,0.06111452,0.03595457,0.086690284,0.036791727,0.047160823,0.04035304,0.06357345
ate,0.029029245,0.03251645,0.06548793,0.09342003,0.040484667,0.053387668,0.033863835,0.038978606,0.041419655,0.0356676,0.08123263,0.050988726,0.03151405,0.077771254,0.03804963,0.045950748,0.039003875,0.09062765,0.03513943,0.045466445
atf,0.04570663,0.024971142,0.044342324,0.0247624,0.06862655,0.054906156,0.024825156,0.020447286,0.054558866,0.053828236,0.020177118,0.01905315,0.070858486,0.03613936,0.048139315,0.02310298,0.030294107,0.06636117,0.23949552,0.029404117
atj,0.062022537,0.04706398,0.041268587,0.052642107,0.042704694,0.03029788,0.05004122,0.033994786,0.043051768,0.09623051,0.040891454,0.046723865,0.07189504,0.033539277,0.038938385,0.07775446,0.036111344,0.051072516,0.051131744,0.052623987
atv,0.02455593,0.03649797,0.03299049,0.052820835,0.06814211,0.048866652,0.035742283,0.039852068,0.037722606,0.029963749,0.088395074,0.05872317,0.03616206,0.06701682,0.08852852,0.024301946,0.03352665,0.10673672,0.05036986,0.03908444
auc,0.1510134,0.03068667,0.021433225,0.01792514,0.039061163,0.083620496,0.0698292,0.017324349,0.030495614,0.06522306,0.074581414,0.030097416,0.035067573,0.023267623,0.014025345,0.039963644,0.061228212,0.0720982,0.035710637,0.08734761
aul,0.043572288,0.12359685,0.034041967,0.019936634,0.11085931,0.054626353,0.063458554,0.039359186,0.055264417,0.053666003,0.013540951,0.024668038,0.035044335,0.045906782,0.017631324,0.07478076,0.050069097,0.044013195,0.026212217,0.06975171
avp,0.04163103,0.041085735,0.0473148,0.03378781,0.037273776,0.020874085,0.041983824,0.032084204,0.046618674,0.070190296,0.03919111,0.082632884,0.037152264,0.13327341,0.1289124,0.03853062,0.028571727,0.024714466,0.03287755,0.04129928
awk,0.01941271,0.024847506,0.06563172,0.039266113,0.02924084,0.025156707,0.036350336,0.030883862,0.13033952,0.0518014,0.029819725,0.038062908,0.057436395,0.046024274,0.034098532,0.09860023,0.072758235,0.026554963,0.11166341,0.032050647
awp,0.02515662,0.0631909,0.03699866,0.04883327,0.05813478,0.11433657,0.078831136,0.042145677,0.050939523,0.032533865,0.07643482,0.024616558,0.039504368,0.0323478,0.040670406,0.049618665,0.09655675,0.035138343,0.025742216,0.02826898
awu,0.041469086,0.068657376,0.03131789,0.041591346,0.042315148,0.0330931,0.039530028,0.09492644,0.036635276,0.032393854,0.06520676,0.05217919,0.017812174,0.04865996,0.03638511,0.025115347,0.032265224,0.040527202,0.05825023,0.16166927
axn,0.055468667,0.038651127,0.048942246,0.039259966,0.032483526,0.046243403,0.053468656,0.040745106,0.043584216,0.14155023,0.044126127,0.04082083,0.033829514,0.04002252,0.03234421,0.038185846,0.034061123,0.08978022,0.06423162,0.0422009
axo,0.041734293,0.11572887,0.037149187,0.043448966,0.057320196,0.042657807,0.051324464,0.042137157,0.034944378,0.036428247,0.05860683,0.075378954,0.04106099,0.035058387,0.048107915,0.0475856,0.05537188,0.033715732,0.070410594,0.031829458
axp,0.045455694,0.028845457,0.0550007,0.034212176,0.054617554,0.10475939,0.06606219,0.02987886,0.053699046,0.043994885,0.041120607,0.08465072,0.04985593,0.039769635,0.039528884,0.04057502,0.040409174,0.046816155,0.055417966,0.045330025
ayc,0.065261535,0.04428024,0.03524789,0.07323165,0.049387068,0.03836388,0.02701973,0.038220927,0.04863769,0.059808433,0.08861009,0.059659265,0.03817755,0.06692887,0.05098559,0.04203007,0.026344694,0.04199249,0.05546674,0.050345708
ayg,0.041609075,0.03669268,0.052863643,0.17772822,0.05304122,0.01781449,0.06128418,0.061330486,0.05458315,0.023612678,0.017505448,0.051718958,0.052969363,0.03533187,0.039689526,0.014906028,0.03475709,0.034702852,0.039553173,0.098305844
azb,0.043600447,0.045748614,0.030827606,0.11971685,0.11449969,0.07138592,0.034310035,0.050885253,0.033998147,0.03000745,0.04430149,0.03746627,0.040264234,0.05235705,0.06733479,0.032932974,0.03346538,0.05096906,0.036854103,0.02907463
azo,0.034987982,0.043034516,0.05026261,0.020265076,0.027947262,0.14798385,0.04484014,0.060719397,0.065593466,0.016455185,0.036694936,0.013677436,0.049783755,0.03945542,0.029427687,0.04033965,0.1380097,0.061073698,0.02934674,0.050101593
ban,0.048732463,0.05911263,0.031440556,0.05092809,0.036313277,0.02965539,0.026785735,0.090850964,0.057863656,0.08361598,0.046891794,0.036349725,0.033264194,0.07561591,0.08919932,0.037712697,0.054899786,0.023911975,0.042275805,0.044580042
bao,0.030620039,0.047526624,0.03153109,0.04141658,0.05820595,0.022543753,0.051379107,0.049345005,0.031179639,0.08059634,0.05991348,0.08000426,0.06367502,0.03881479,0.031302575,0.065026574,0.0469928,0.034493558,0.051146977,0.08428592
bar,0.04865459,0.045932446,0.044673994,0.03736489,0.03922369,0.15832901,0.06963116,0.0466196,0.036924414,0.033615205,0.032876994,0.044429235,0.05249367,0.04562321,0.039336905,0.032525863,0.060146768,0.06169332,0.028420536,0.041484475
bas,0.027056368,0.051316455,0.060867414,0.031498358,0.091921285,0.0309058,0.04491219,0.07071842,0.09001212,0.06273291,0.035282068,0.039156,0.037891492,0.037888143,0.053950515,0.016093608,0.05955624,0.052364413,0.036922988,0.06895313
bbn,0.05258142,0.027027486,0.038101394,0.10580244,0.10839819,0.04071228,0.06968475,0.030362854,0.04272421,0.032570653,0.025998326,0.019227568,0.02991328,0.042402655,0.020435398,0.035997182,0.059211306,0.090999015,0.06334145,0.06450819
bbt,0.031994972,0.03288553,0.027255401,0.05972152,0.030973246,0.03319486,0.034942158,0.03031852,0.033687003,0.038163945,0.22379339,0.033889163,0.119671606,0.03049343,0.036978472,0.06138588,0.023632096,0.035805713,0.04526103,0.035952143
bcf,0.02836368,0.03319727,0.03678426,0.03400323,0.017835887,0.057024863,0.039879724,0.075879134,0.019375391,0.017907891,0.28452712,0.022769973,0.028347744,0.02872325,0.052606717,0.04287473,0.050159775,0.046302307,0.06837882,0.01505815
bcg,0.01805767,0.043532737,0.072806016,0.082512274,0.06624989,0.05667071,0.045619335,0.08850137,0.03273181,0.044686154,0.03782522,0.039427683,0.049321327,0.053102516,0.08157081,0.042223975,0.04004471,0.033568077,0.043443207,0.028104473
bci,0.06650128,0.06876283,0.061337605,0.0379445,0.0386674,0.019254582,0.029979581,0.0741316,0.021971257,0.093101904,0.037799645,0.07064033,0.022870526,0.040938422,0.024485253,0.037105642,0.03311973,0.069421634,0.12557322,0.026393078
bcj,0.053791,0.047026698,0.040695265,0.03848756,0.045193043,0.03275866,0.052642338,0.03326747,0.025411827,0.11298843,0.04256616,0.13514544,0.04041411,0.07458931,0.028663088,0.033952214,0.031217348,0.050623227,0.0406344,0.039932396
bcn,0.023163294,0.044675227,0.032859497,0.05359898,0.05191861,0.035851877,0.08588171,0.027599579,0.047684852,0.02966788,0.07424954,0.040698662,0.05930134,0.052602872,0.050484926,0.047595575,0.041354526,0.050397474,0.09884952,0.051564056
bcw,0.039901532,0.041669358,0.040811032,0.0718379,0.055447385,0.040563636,0.102415286,0.04501866,0.06542267,0.048735216,0.062350824,0.04197043,0.028580796,0.06671628,0.037692413,0.028975504,0.038203336,0.03541448,0.0523327,0.055940557
bdv,0.09333241,0.031168863,0.033146955,0.04715089,0.052214064,0.024271697,0.025343904,0.043561596,0.06456428,0.090540595,0.032266963,0.020863164,0.061717264,0.071088225,0.06057443,0.06847241,0.033857215,0.034746747,0.0756232,0.03549509
bep,0.052927073,0.03243905,0.03936123,0.041146845,0.069373965,0.03630504,0.037719656,0.064496465,0.04470542,0.049982134,0.03395436,0.050428126,0.053928096,0.03898127,0.052739095,0.053812005,0.06925342,0.067214474,0.0770664,0.03416591
bew,0.028741065,0.028542446,0.019113623,0.050331853,0.027613338,0.022784198,0.03285297,0.19864574,0.0895311,0.03330715,0.04565773,0.022625934,0.03349426,0.17668448,0.025576599,0.027329408,0.027032781,0.020562442,0.03292393,0.056648836
bfc,0.026355397,0.039574202,0.03282165,0.0474434,0.07800467,0.06438882,0.03853797,0.035078343,0.048854865,0.042679235,0.069623314,0.036365107,0.027723413,0.042093176,0.026876189,0.19352484,0.035211753,0.036328398,0.04477279,0.033742454
bft,0.10161478,0.056946635,0.04843621,0.083525375,0.035598364,0.058867257,0.045445625,0.06641299,0.05451444,0.030274983,0.042267386,0.05210082,0.029109031,0.02886535,0.03125852,0.034298066,0.0399858,0.060960554,0.033759117,0.06575863
bfx,0.08658083,0.042286057,0.040408388,0.042349234,0.04206769,0.045122743,0.03218562,0.048097324,0.038334515,0.04363472,0.044277776,0.030411938,0.041670993,0.039924443,0.082360044,0.07237294,0.07147144,0.039558813,0.037072953,0.079811536
bhw,0.04553203,0.05818516,0.05320356,0.07143188,0.060919598,0.04900008,0.06601421,0.06240241,0.101311594,0.035328675,0.042306777,0.031532682,0.043553915,0.04685036,0.022458294,0.036947615,0.046703834,0.057076413,0.03457526,0.034665767
bim,0.034388185,0.025610842,0.03308705,0.038602766,0.058519922,0.0296732,0.033372737,0.040560264,0.104814194,0.060240105,0.055373855,0.024550026,0.12763043,0.06408042,0.029575927,0.053436074,0.036897007,0.04122824,0.05629172,0.052067082
bis,0.080445275,0.035439298,0.060355373,0.040947612,0.060709365,0.05800346,0.04445812,0.03486269,0.028916163,0.034363404,0.037225023,0.07422992,0.040527087,0.08535515,0.03526103,0.030358618,0.07818108,0.05717827,0.04269008,0.0404929
biu,0.03948218,0.060354125,0.083814494,0.054610528,0.03553847,0.03989534,0.048621982,0.04889435,0.032962337,0.048933357,0.03079976,0.026370738,0.041647986,0.056958415,0.055722926,0.064008534,0.023742473,0.07964773,0.035220057,0.09277433
bjq,0.03379929,0.05372449,0.0892002,0.07148148,0.04549907,0.06731145,0.1060381,0.04468888,0.031295132,0.02579103,0.04513246,0.053449146,0.058019932,0.03424505,0.027862804,0.026979908,0.07802643,0.03122202,0.02934241,0.046890873
bjr,0.05301159,0.038731456,0.031289615,0.024752636,0.04503112,0.054515425,0.062715225,0.040495854,0.03799382,0.025991376,0.040307947,0.051628556,0.015783567,0.07318281,0.07988606,0.018382253,0.061835226,0.14120162,0.030405633,0.072858244
bkt,0.06625323,0.045030672,0.03158565,0.043624166,0.10672171,0.016803753,0.06755917,0.031105164,0.09910937,0.05232957,0.0346092,0.09705115,0.0652961,0.034119166,0.032616302,0.035926938,0.040003307,0.043042053,0.040831294,0.016382052
blg,0.04331942,0.036240574,0.043761667,0.028893506,0.055245135,0.025373667,0.101011634,0.08470668,0.031971246,0.09855244,0.035185132,0.104121216,0.030457642,0.037004493,0.03782859,0.057184853,0.04122736,0.035237864,0.034341905,0.038334984
blu,0.030032093,0.065664046,0.055217512,0.09327583,0.041607,0.062144812,0.042714354,0.031821456,0.06388444,0.057198178,0.028938742,0.040090173,0.038615964,0.050269183,0.038134996,0.02999978,0.041269235,0.045195214,0.046957623,0.0969694
bmj,0.015573253,0.067879036,0.06862429,0.03800106,0.03538035,0.018407382,0.021617902,0.014647452,0.035939075,0.024681155,0.17288199,0.02886586,0.028087657,0.016035846,0.14987859,0.06094079,0.05997747,0.074515834,0.038485896,0.02957914
bmw,0.05660075,0.04225751,0.030377626,0.11196217,0.08198857,0.033027265,0.03936198,0.03085643,0.035819452,0.12464179,0.040647306,0.02620476,0.028000463,0.030562235,0.028172106,0.075029865,0.035779897,0.055082265,0.060551208,0.033076365
bni,0.041977253,0.045517445,0.03019612,0.06740967,0.033019286,0.047722895,0.051531967,0.029539606,0.050747674,0.037696775,0.041983377,0.038075067,0.026153969,0.048728954,0.109558,0.037163507,0.03370085,0.05340072,0.04541288,0.13046405
bnm,0.06621079,0.1492341,0.039282326,0.048971612,0.050378814,0.032393243,0.041361712,0.061824273,0.028074808,0.049445607,0.047435515,0.054013684,0.037192713,0.050918527,0.03555631,0.063693814,0.018621834,0.041648813,0.040530253,0.043211218
bos,0.03150907,0.043177158,0.029688785,0.03666609,0.04231399,0.04437332,0.03456469,0.048313256,0.018505475,0.041267823,0.070247866,0.07681317,0.049890146,0.046963852,0.036908615,0.03684176,0.047229443,0.18615042,0.050996,0.027579082
bpg,0.02639062,0.028336726,0.019698689,0.0404335,0.10537982,0.04719095,0.058987197,0.025622673,0.0267412,0.024410376,0.08632578,0.04800633,0.067665584,0.042360526,0.07184476,0.054754958,0.049312364,0.09835835,0.036745608,0.041434012
bph,0.14038509,0.022750739,0.041004073,0.048823684,0.034344956,0.04013186,0.038996425,0.11503861,0.039608993,0.037521392,0.04226609,0.044394046,0.04269009,0.03844867,0.09849973,0.023040753,0.045744997,0.031937573,0.029579502,0.044792645
bpv,0.045851965,0.049662795,0.0427828,0.052815843,0.04886119,0.022993464,0.05159897,0.050251592,0.054627825,0.033947624,0.09477989,0.06986049,0.10781053,0.034558583,0.049985785,0.02710644,0.037244476,0.04227676,0.03722701,0.04575587
bqc,0.050258085,0.05923109,0.02547378,0.024785185,0.044475522,0.077716544,0.0841716,0.046587627,0.08033751,0.0423535,0.04408191,0.046298232,0.034120955,0.035844937,0.050746817,0.05446557,0.039420743,0.06722088,0.042640273,0.04976921
bqp,0.05094525,0.031698767,0.059128046,0.061360825,0.041057352,0.062742494,0.038141828,0.060556367,0.10998372,0.03785431,0.053168558,0.06033612,0.038376894,0.015214685,0.05025282,0.043279666,0.061343826,0.031186992,0.052680038,0.040691473
bqq,0.031333975,0.021110123,0.032764938,0.034266293,0.025650753,0.035403542,0.035343032,0.033116538,0.041747406,0.034943234,0.03627514,0.02684421,0.04249426,0.0936386,0.037160818,0.14353476,0.03947407,0.13398612,0.05954224,0.061369963
brj,0.033895448,0.052330196,0.035547744,0.051054876,0.17038219,0.050739303,0.08722276,0.044036563,0.036548883,0.031426396,0.03022768,0.04749346,0.030630426,0.03288525,0.055704262,0.07097623,0.040851373,0.031697907,0.03423599,0.03211313
brr,0.03528155,0.051661868,0.06229086,0.04186634,0.042799436,0.0623344,0.029183645,0.041920688,0.07914186,0.029292252,0.035577923,0.067359045,0.02853898,0.065205716,0.06172252,0.038971208,0.12238288,0.053150512,0.01781234,0.033505917
bug,0.09895383,0.07395465,0.038195644,0.11831955,0.03620914,0.02297125,0.03077686,0.13645175,0.049660634,0.02532464,0.049916886,0.038507126,0.032187507,0.03892043,0.030173011,0.035830755,0.03929841,0.027635109,0.047905177,0.028807625
bul,0.044989523,0.029652486,0.06259276,0.054793105,0.052813157,0.055112254,0.03473949,0.05502077,0.039155405,0.03146175,0.039074942,0.11904253,0.069578655,0.0507571,0.017900439,0.044918593,0.05871251,0.031790093,0.07657734,0.031317078
buw,0.039878517,0.050514836,0.049225282,0.04119183,0.03152817,0.06141002,0.062087826,0.02972226,0.07085121,0.035080574,0.026485538,0.09702929,0.03916051,0.030842675,0.031128384,0.08399761,0.032768592,0.03383999,0.11391729,0.0393395
buy,0.07715568,0.06196624,0.039731957,0.051514864,0.05137576,0.023578502,0.02165517,0.05256848,0.065097734,0.04460168,0.10650923,0.07141491,0.039836373,0.025691845,0.023956891,0.036700122,0.02303906,0.023336546,0.060178652,0.100090414
bvh,0.02323308,0.06408876,0.03617578,0.040804565,0.052808285,0.029964348,0.055821564,0.0355939,0.07060686,0.09370796,0.027771015,0.085619725,0.054478485,0.06307369,0.07349277,0.032563306,0.02928373,0.031378962,0.0635664,0.035966843
bvi,0.020667829,0.0560579,0.09194953,0.02077687,0.02038832,0.076734595,0.09473705,0.06565994,0.040807348,0.035490125,0.026335178,0.028932588,0.09445091,0.026955303,0.08676784,0.0124799,0.031289443,0.04390454,0.109803624,0.0158111
bvs,0.03182331,0.048591036,0.03130767,0.027411506,0.05806847,0.051553026,0.04405993,0.026927322,0.047211174,0.046319187,0.044726316,0.099307716,0.10792667,0.043726124,0.07713164,0.04701933,0.042516924,0.06364507,0.011295608,0.04943193
bvw,0.03564827,0.043008123,0.101485886,0.023955323,0.028062295,0.035070393,0.1238129,0.072140045,0.032023307,0.029094063,0.04842396,0.025619665,0.04482428,0.057014912,0.08460126,0.043969877,0.0509393,0.06453068,0.030793868,0.024981583
