left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
ajk,0.053569213,0.03607676,0.030051585,0.042070534,0.059797697,0.11285701,0.026773568,0.031305563,0.04033899,0.024300477,0.055803142,0.037202775,0.01835842,0.051112067,0.06629021,0.024931535,0.036193233,0.15148146,0.029840104,0.07164567
aka,0.037345927,0.045905836,0.065266445,0.03865403,0.046650145,0.045074277,0.07044421,0.05398246,0.07106375,0.04926923,0.07443888,0.028265866,0.059471473,0.037260946,0.02920459,0.033057313,0.05138648,0.040179018,0.061704792,0.061374217
akg,0.030191923,0.020635014,0.050869063,0.051763516,0.048681844,0.039339505,0.02391966,0.042655803,0.05489318,0.03447543,0.0395256,0.05510281,0.10142054,0.04160625,0.037886057,0.07803882,0.03341725,0.032124694,0.1368788,0.046574324
alc,0.021511711,0.042503055,0.022261087,0.03154184,0.022229008,0.027309047,0.019697042,0.034649886,0.030001666,0.035081565,0.075594105,0.10471577,0.029820098,0.13802129,0.12547895,0.030508386,0.07223226,0.017932748,0.033180468,0.08572997
ali,0.035144895,0.06731294,0.11378524,0.06539501,0.018574502,0.012697571,0.08182991,0.034628935,0.038844414,0.031573176,0.052488722,0.03474728,0.02427114,0.049498115,0.034696512,0.03643139,0.06000008,0.09183145,0.09255559,0.02369314
alt,0.022808462,0.04810092,0.036110975,0.09625641,0.0677548,0.029923698,0.027386291,0.057016846,0.029292308,0.09440911,0.026629038,0.047659524,0.0959383,0.02662832,0.075443126,0.027315887,0.025981763,0.079032525,0.04718629,0.03912542
alx,0.034697626,0.033760734,0.041235913,0.040123392,0.035750378,0.0477752,0.028988523,0.043228433,0.035505384,0.052613176,0.050501566,0.032583218,0.059727315,0.15396713,0.026211381,0.04644215,0.03169177,0.081457175,0.08288279,0.040856663
aly,0.029002603,0.07309254,0.071644515,0.033746146,0.039348062,0.03025778,0.040162988,0.02416848,0.05595858,0.18649204,0.035701048,0.0353475,0.056639515,0.031052534,0.07015689,0.042997617,0.027914243,0.025605645,0.03392351,0.056787755
ama,0.045542244,0.04956393,0.07069875,0.18291336,0.048658334,0.023263937,0.027750814,0.054024544,0.060738496,0.07192903,0.025277937,0.032997698,0.029295059,0.033147935,0.03140268,0.032290205,0.055395793,0.054196164,0.04053097,0.030382054
amb,0.061263595,0.023695897,0.035274103,0.058058646,0.060601164,0.14196545,0.017736688,0.055381738,0.032992497,0.038782176,0.049986392,0.0606399,0.019487837,0.09393846,0.03220879,0.08595508,0.031344187,0.037085798,0.036108416,0.027493216
amd,0.052361302,0.049609784,0.057983812,0.05480825,0.023915393,0.031056017,0.042786386,0.08253818,0.043847322,0.031132594,0.07318156,0.04163974,0.031459827,0.113850996,0.042916432,0.033012234,0.061360743,0.04827938,0.03244768,0.051812243
amg,0.01588399,0.029345518,0.03650941,0.053777073,0.022467924,0.11615134,0.042714693,0.18714818,0.035627924,0.03382039,0.052676488,0.03490877,0.031479295,0.034950808,0.024865277,0.026505113,0.032901272,0.08150586,0.0646507,0.04211006
amh,0.020646991,0.10957427,0.057522006,0.02679139,0.044120293,0.029017454,0.036444332,0.023032641,0.13059817,0.038488753,0.023928925,0.023236793,0.029830743,0.05320457,0.045007203,0.03405549,0.070872344,0.016106868,0.1587794,0.028741365
amn,0.027915431,0.030300874,0.026726348,0.062732846,0.05432299,0.07822271,0.017679958,0.030919498,0.03740632,0.02067696,0.032613136,0.15502666,0.06284951,0.039110526,0.024323039,0.10299439,0.054384768,0.036256865,0.05042012,0.05511711
amq,0.07839321,0.029150488,0.033809993,0.025120333,0.031346228,0.029515184,0.02705846,0.084170364,0.07847773,0.09356927,0.022364516,0.1033863,0.029038372,0.037197396,0.079953976,0.054338373,0.08679126,0.031940933,0.023028033,0.021349702
aop,0.038920492,0.028932257,0.02688175,0.022089558,0.02685522,0.2560922,0.059777558,0.02618725,0.03143587,0.023702215,0.06632631,0.043063797,0.028010653,0.026912762,0.041053016,0.025655417,0.06959696,0.034443434,0.096741565,0.027321713
aoq,0.04151062,0.06324123,0.03642625,0.058263745,0.068049744,0.11375555,0.030476892,0.022555845,0.053421564,0.05610649,0.03608547,0.04869365,0.062962465,0.018961243,0.053979803,0.033505697,0.036020987,0.069597654,0.057952113,0.03843292
aoy,0.051127266,0.064974375,0.04324473,0.05710454,0.040049665,0.064491294,0.02777284,0.04488152,0.040934853,0.022245336,0.03494859,0.04701757,0.046520505,0.12317634,0.112097904,0.049807727,0.037700873,0.03736729,0.02953767,0.024999145
app,0.018689163,0.03662096,0.01918805,0.13121754,0.0440173,0.17197539,0.051186673,0.04219061,0.080014564,0.028466094,0.024175856,0.026034785,0.100973114,0.024818266,0.04699883,0.025961246,0.0411952,0.026754364,0.029924218,0.029597802
apx,0.032768592,0.04070196,0.03315818,0.028783992,0.060420167,0.044951793,0.035503056,0.034510374,0.035728045,0.044347122,0.042994965,0.03985434,0.054756664,0.0551605,0.110931136,0.061394524,0.063088425,0.038245562,0.075379156,0.06732147
aqd,0.04017714,0.026467355,0.055768803,0.049526688,0.039396808,0.03249324,0.032368723,0.18244135,0.041703932,0.031211508,0.09667018,0.05554825,0.048687935,0.04336028,0.03964506,0.032210544,0.027424933,0.03078758,0.03736884,0.056740798
aqt,0.03686695,0.01712588,0.04796406,0.021438343,0.08749402,0.12813494,0.03742627,0.020552285,0.06697805,0.03340855,0.07769195,0.042616405,0.055134594,0.022756964,0.0686856,0.07811083,0.021220028,0.050798856,0.02048332,0.06511211
ara,0.059598364,0.047893185,0.053325087,0.09535825,0.045018915,0.050996073,0.06752245,0.033958655,0.03933972,0.026519222,0.07434223,0.03262931,0.032883957,0.028980508,0.029223792,0.04515155,0.027508568,0.024679555,0.16074947,0.024321068
arq,0.04566865,0.041576605,0.02855718,0.032215025,0.038620528,0.04893653,0.051678322,0.03209876,0.036450375,0.038685314,0.06571356,0.03684321,0.03735195,0.06695353,0.029374732,0.11557046,0.026434988,0.048549727,0.14529002,0.033430535
aru,0.025348805,0.05968514,0.022964053,0.032644335,0.030800117,0.042229366,0.027094059,0.056877002,0.07909585,0.04131319,0.071685374,0.0669784,0.062257197,0.07757993,0.0555428,0.07987817,0.0438655,0.038458783,0.02594219,0.05975971
asf,0.028658865,0.038441077,0.0377987,0.078334644,0.032396432,0.028130125,0.059269346,0.030208202,0.096231334,0.064590156,0.05327387,0.035978533,0.028092755,0.10918711,0.09636157,0.04093931,0.02723369,0.030092353,0.053077992,0.031703983
ass,0.034745034,0.068455614,0.054130737,0.040884092,0.020462245,0.05594173,0.052997407,0.07038306,0.03893822,0.037636835,0.052338477,0.03333534,0.04989115,0.051395662,0.036162272,0.08797137,0.04275903,0.047930095,0.04240117,0.08124052
ate,0.029459829,0.038514752,0.056811906,0.08235066,0.049075264,0.054590497,0.036558602,0.042876,0.037532505,0.03334498,0.061219167,0.059528936,0.033190046,0.09209948,0.032878008,0.04813966,0.038968515,0.0966371,0.032559574,0.043664426
atf,0.049217097,0.033135545,0.054004066,0.033941213,0.07058166,0.04504622,0.02578773,0.019094655,0.055708338,0.046963084,0.025685625,0.022277316,0.05286903,0.02547866,0.052898344,0.027550895,0.030180894,0.071554385,0.2309047,0.027120512
atj,0.056948595,0.05027574,0.044508323,0.05761177,0.040324423,0.03259081,0.050884653,0.028324788,0.054955266,0.09070251,0.04297707,0.05505013,0.07128145,0.03114713,0.031973746,0.07033481,0.035428517,0.048793137,0.053398676,0.052488543
atv,0.02162415,0.042018473,0.03446361,0.058127504,0.06046649,0.035967734,0.030995645,0.04601941,0.038772628,0.031518463,0.08635403,0.0584126,0.026942603,0.06658516,0.107701875,0.032630716,0.03515746,0.09782462,0.047001302,0.041415453
auc,0.1591333,0.034264643,0.019218063,0.02094123,0.040881183,0.075738415,0.06920746,0.02096326,0.028876942,0.07675646,0.090699926,0.023975618,0.032489233,0.023707064,0.014190186,0.032636497,0.06274991,0.06873436,0.03498312,0.06985319
aul,0.051867697,0.11838102,0.035926916,0.024204163,0.09793766,0.057647917,0.06861372,0.03395612,0.054939725,0.061555136,0.01666863,0.024253435,0.034125607,0.051673125,0.019117605,0.068363994,0.048642706,0.03710248,0.028116105,0.06690618
avp,0.05280499,0.044784687,0.056320805,0.038774133,0.046010673,0.03232656,0.036085397,0.039205827,0.046424914,0.046819206,0.049328636,0.06264358,0.041427776,0.11839539,0.12118289,0.042652484,0.029672261,0.025642237,0.02927169,0.040225886
awk,0.021566141,0.020826595,0.05878107,0.039294485,0.027618535,0.024483103,0.03548998,0.030766089,0.10978945,0.044048727,0.030933313,0.051466238,0.049672857,0.034099873,0.034491595,0.12160496,0.07636836,0.022662265,0.13973351,0.02630291
awp,0.02183105,0.067775846,0.04943668,0.045317516,0.054434966,0.11729882,0.07512946,0.052289896,0.06304071,0.036558963,0.05207867,0.022424603,0.0443154,0.027616922,0.04004515,0.05418109,0.09240895,0.031932577,0.023020871,0.028861878
awu,0.04001074,0.0761474,0.028732242,0.06949289,0.033131797,0.028686166,0.037314925,0.08588227,0.029802404,0.025391702,0.07913792,0.056393754,0.022408884,0.054132838,0.030274477,0.021455282,0.030363206,0.03573463,0.05461338,0.1608931
axn,0.055546794,0.0375148,0.060307596,0.032485537,0.031465087,0.04395811,0.05019399,0.034005072,0.035164412,0.16655815,0.03664539,0.04371412,0.027196346,0.03295222,0.026772464,0.037993878,0.03120736,0.09677923,0.07330352,0.046235874
axo,0.03945606,0.11649955,0.04675246,0.034753863,0.05084226,0.036705147,0.044758085,0.042713404,0.035131976,0.02994469,0.04915376,0.079835825,0.03713629,0.026294425,0.042091064,0.050491083,0.0696967,0.05399471,0.08451253,0.029236257
axp,0.043901935,0.029829416,0.049705405,0.025670893,0.060536925,0.09313864,0.06634007,0.040330674,0.049295355,0.05401131,0.03317611,0.073435344,0.07098021,0.03096016,0.043448385,0.060483765,0.04109397,0.045063525,0.052045025,0.036552917
ayc,0.062124796,0.04092366,0.039911374,0.07661402,0.0535234,0.049331263,0.026348265,0.032109603,0.045253403,0.05065628,0.098938294,0.056705117,0.03451488,0.0944397,0.03817522,0.041210588,0.023940302,0.033854406,0.053648483,0.04777685
ayg,0.04107687,0.03686184,0.049522664,0.1942955,0.053331982,0.017553989,0.051264144,0.06140382,0.06384356,0.021371944,0.025348285,0.051480457,0.055766474,0.031742025,0.0394312,0.020354316,0.029190833,0.038472977,0.02698923,0.09069772
azb,0.051859405,0.044353,0.02387428,0.1155917,0.10763722,0.076107726,0.036717188,0.04554643,0.03964809,0.03191573,0.039598465,0.03636585,0.03964143,0.058039647,0.0739608,0.031956535,0.041560944,0.040845037,0.036017325,0.02876313
azo,0.035107937,0.03698175,0.05098679,0.022952814,0.03032736,0.12660997,0.041365936,0.048004158,0.06326376,0.021209713,0.040611368,0.020750968,0.043733325,0.037825655,0.033727802,0.039099917,0.16264883,0.065902084,0.027728723,0.05116119
ban,0.03266764,0.05461057,0.041128416,0.05331041,0.03962907,0.033717267,0.033062622,0.07394647,0.059167754,0.08318931,0.056007475,0.031548623,0.027449626,0.08608552,0.09429814,0.038923353,0.04912477,0.016298732,0.039170656,0.056663506
bao,0.030816358,0.04340592,0.0284311,0.035810802,0.07202352,0.019362282,0.059257403,0.040313922,0.03382749,0.07577484,0.067218825,0.0589282,0.05584067,0.04779145,0.04159535,0.07582045,0.05090677,0.036988173,0.05195129,0.07393526
bar,0.047526754,0.04750891,0.04339091,0.037362058,0.051690735,0.13220063,0.08367794,0.04945801,0.038419127,0.033691943,0.0366325,0.036629513,0.056025077,0.041943643,0.04050891,0.029485958,0.055833664,0.05890671,0.03266651,0.04644053
bas,0.022849567,0.049450748,0.06788054,0.02700608,0.091409124,0.036994375,0.05556361,0.06555984,0.08756719,0.043300282,0.044416036,0.044343088,0.03937523,0.046821013,0.055672478,0.030916901,0.04942697,0.04031932,0.04474124,0.056386217
bbn,0.048082937,0.024112796,0.044975825,0.121821955,0.11011216,0.045339797,0.072303094,0.027068516,0.06687244,0.025741484,0.032204762,0.027685346,0.023884432,0.037452657,0.021273755,0.039580144,0.060350224,0.083013736,0.033933748,0.054190148
bbt,0.029656967,0.03049032,0.022541022,0.060947567,0.028407216,0.030649995,0.035201203,0.03138985,0.034166392,0.03821297,0.22485073,0.03354827,0.12097197,0.033321906,0.040311962,0.054838702,0.024618004,0.04134715,0.049540766,0.034987014
bcf,0.024908569,0.029087858,0.031896804,0.029932072,0.017257158,0.045204815,0.03723459,0.08289371,0.022150252,0.02146047,0.3471165,0.021441476,0.0294683,0.027434215,0.043887164,0.03039616,0.04108323,0.038479973,0.058740873,0.019925771
bcg,0.014156628,0.032872193,0.0752286,0.06680835,0.085832156,0.05613665,0.046654996,0.0786721,0.033565756,0.038078435,0.040866606,0.036542173,0.046044633,0.05008118,0.08545174,0.04901046,0.045046866,0.041610114,0.04393196,0.03340831
bci,0.10188383,0.05743604,0.05511732,0.04378423,0.03318066,0.020410618,0.030960547,0.06728946,0.023847822,0.08760744,0.042385917,0.071619004,0.03035901,0.03822095,0.025412519,0.042561907,0.029926235,0.054100096,0.11363032,0.030266007
bcj,0.06592745,0.049778104,0.044372514,0.04153666,0.049083363,0.026862355,0.04835509,0.035269056,0.029758098,0.107897446,0.044371635,0.11909791,0.04105115,0.0585806,0.030084709,0.030908775,0.03410155,0.065859504,0.044685837,0.032418136
bcn,0.02326391,0.05220935,0.022689216,0.049888436,0.06361006,0.043158185,0.09808813,0.029281814,0.05065691,0.03001313,0.058382392,0.04287513,0.043246705,0.04325942,0.03855156,0.043713313,0.032663412,0.065861575,0.11456172,0.05402559
bcw,0.04142188,0.048107926,0.045501363,0.08021754,0.05084401,0.03184495,0.08333181,0.03964628,0.054242346,0.034139834,0.062775284,0.050350122,0.028496921,0.06934318,0.042716816,0.043686546,0.04687754,0.03762494,0.05996322,0.04886744
bdv,0.08345048,0.030370468,0.03514461,0.047564443,0.055237435,0.029120969,0.024576155,0.03756517,0.067841195,0.089203306,0.027782464,0.028643513,0.061651252,0.070201024,0.07003788,0.074077055,0.03140938,0.03566387,0.06322072,0.03723867
bep,0.050871655,0.032716334,0.044912253,0.03889334,0.07607465,0.04257887,0.04377395,0.072409,0.05631358,0.05238664,0.02723832,0.04000407,0.052791823,0.03798117,0.047625363,0.050064947,0.07287599,0.058917228,0.06906326,0.032507595
bew,0.031165253,0.031417195,0.022311857,0.05783938,0.029460669,0.031722713,0.029577186,0.16014048,0.09315674,0.03497427,0.0484109,0.023849053,0.03360901,0.16742064,0.02634937,0.032841098,0.028452521,0.022130812,0.032575347,0.0625955
bfc,0.023385167,0.0353821,0.028853122,0.050444536,0.08484616,0.06306408,0.033646803,0.041751992,0.045243584,0.03960274,0.067190826,0.04379649,0.027780296,0.028328478,0.029040523,0.19444998,0.03944334,0.038426753,0.046748854,0.03857416
bft,0.06653401,0.05712764,0.070483014,0.07060337,0.03470794,0.061717343,0.047923908,0.054419737,0.06643682,0.036840394,0.046686932,0.054596804,0.032353524,0.032461964,0.023007957,0.035285324,0.038618024,0.06520503,0.031329185,0.07366103
bfx,0.095996,0.032157477,0.040992863,0.043288976,0.040452275,0.039742645,0.028559761,0.045282796,0.03894086,0.05225086,0.031515162,0.035178766,0.042154174,0.036681768,0.08535999,0.072665796,0.06826889,0.0326238,0.04726549,0.090621665
bhw,0.047240976,0.050651863,0.055528745,0.08418594,0.054177225,0.05202952,0.06701665,0.054058976,0.08583054,0.039552655,0.03948313,0.040700354,0.044934377,0.045764677,0.029184297,0.03311197,0.045803066,0.05479667,0.03725311,0.038695235
bim,0.040389087,0.028904665,0.03089875,0.041325577,0.05316676,0.027370315,0.0364497,0.052920565,0.07728544,0.058197815,0.062701076,0.024505725,0.086169496,0.07692568,0.032417018,0.050133962,0.0361267,0.03824382,0.082914814,0.06295303
bis,0.0895151,0.030331366,0.054379392,0.033663064,0.062622875,0.05399211,0.03982571,0.032750774,0.028172258,0.027499555,0.033586785,0.08204669,0.039670486,0.101582035,0.030819248,0.024795035,0.09859363,0.054728344,0.042260233,0.039165385
biu,0.033202123,0.05602568,0.079301566,0.04948418,0.038280442,0.037219167,0.048125908,0.04643215,0.03150715,0.04489573,0.03233003,0.03606362,0.021846857,0.070419386,0.051098473,0.07486579,0.02322696,0.0888448,0.035677034,0.10115303
bjq,0.0319572,0.050463833,0.0943624,0.07559214,0.050103083,0.06575416,0.103080474,0.039759345,0.029378064,0.02724985,0.035808157,0.05852439,0.05300032,0.03137287,0.028629927,0.03362952,0.08277703,0.034057368,0.029539026,0.044960875
bjr,0.046870492,0.04308892,0.043056544,0.024996843,0.044339962,0.04585882,0.04988541,0.044378154,0.036016047,0.026703542,0.040096726,0.049193714,0.024964618,0.06058529,0.06865025,0.020470664,0.07201091,0.15901299,0.032434627,0.067385495
bkt,0.0804498,0.03974306,0.03479087,0.038809635,0.09305568,0.016799597,0.055653013,0.026324846,0.10118612,0.042407587,0.035307232,0.107192196,0.0756381,0.038836055,0.026931034,0.035696127,0.03827446,0.036752682,0.05467185,0.021480078
blg,0.048214756,0.034318022,0.03809408,0.028841559,0.048005,0.024260268,0.07906182,0.07308661,0.031198746,0.10191059,0.02921632,0.098383866,0.030888483,0.047427204,0.037432004,0.06729399,0.04134628,0.032523688,0.0697715,0.038725253
blu,0.044554625,0.06257996,0.047210734,0.081840135,0.0382901,0.059153784,0.043153092,0.032306783,0.051383957,0.056197863,0.020865606,0.03939902,0.035137802,0.052616056,0.033616327,0.037378002,0.051187184,0.046597827,0.050486993,0.11604411
bmj,0.01587394,0.06521355,0.07703466,0.041778404,0.039721224,0.015717382,0.019366361,0.013884094,0.04630641,0.026719844,0.12443029,0.024753494,0.02180711,0.01701229,0.1633514,0.055547252,0.060155634,0.08856026,0.048975676,0.033790726
bmw,0.054657247,0.047759227,0.028042166,0.11789578,0.086393416,0.029393207,0.034643013,0.030372221,0.030791998,0.14181219,0.03420849,0.030019373,0.028421558,0.028668892,0.028334286,0.07400349,0.039088704,0.046711758,0.060257174,0.02852588
bni,0.040190257,0.042393148,0.034376614,0.065225475,0.049127687,0.04522923,0.05315456,0.027318433,0.04549812,0.043352243,0.04003634,0.02956231,0.027961304,0.051087834,0.124699466,0.03480984,0.031464346,0.045022145,0.03732339,0.13216725
bnm,0.06323638,0.13674389,0.03733333,0.046618294,0.04977835,0.038363222,0.03788158,0.052335463,0.026691152,0.037522726,0.04148081,0.059731804,0.037417818,0.068684965,0.03248122,0.075953335,0.021826377,0.038537003,0.0560616,0.041320704
bos,0.034934387,0.035723384,0.02435608,0.035194047,0.044774845,0.04779923,0.032269787,0.04616152,0.019393995,0.04702308,0.088272005,0.06764694,0.052857585,0.038507007,0.039198972,0.02992641,0.05876251,0.17581962,0.046897758,0.03448076
bpg,0.023337273,0.029654698,0.014437576,0.03737024,0.10930136,0.046448953,0.06303535,0.026326533,0.027249798,0.01887196,0.075552106,0.047161385,0.08220555,0.04299173,0.088171236,0.058288768,0.047238693,0.08587344,0.033547677,0.042935744
bph,0.12524274,0.02481985,0.045754097,0.054865774,0.033176843,0.04664357,0.036429908,0.13030131,0.04155351,0.03670356,0.036936477,0.045938067,0.045431223,0.039936148,0.0730391,0.026316285,0.047018845,0.0342429,0.03676335,0.038886372
bpv,0.041500445,0.049966637,0.04004555,0.05335068,0.058863923,0.01398439,0.05635166,0.045351632,0.06250317,0.031433698,0.068235606,0.08077294,0.11665547,0.032825626,0.044217005,0.03124773,0.036682084,0.043951802,0.0386135,0.05344662
bqc,0.051366996,0.055475708,0.031692863,0.021376071,0.055947743,0.075617835,0.09972074,0.032678444,0.07249184,0.042392284,0.04982518,0.049556363,0.03848768,0.04278762,0.046190627,0.040670164,0.042981092,0.059442665,0.051523503,0.03977453
bqp,0.039261363,0.032558784,0.047952734,0.06600937,0.043918483,0.06199665,0.037535045,0.064415395,0.109418824,0.0475302,0.050425764,0.06451698,0.036962874,0.026785642,0.044271167,0.036722597,0.057924464,0.04309693,0.0528922,0.035804518
bqq,0.030771108,0.02041251,0.032259494,0.03301984,0.02428332,0.026902072,0.032245565,0.03166743,0.035349272,0.029395135,0.03196544,0.033964388,0.044521835,0.08838807,0.037416972,0.16000947,0.038987592,0.16074143,0.053506803,0.05419232
brj,0.032429613,0.04514469,0.033743076,0.052285444,0.15549824,0.07620269,0.08664466,0.038832657,0.032587316,0.030555872,0.026578544,0.04142675,0.031168422,0.033658862,0.051442347,0.08417295,0.03727366,0.032063115,0.03587845,0.042412728
brr,0.033477683,0.04798951,0.0622929,0.03243493,0.041449156,0.030691184,0.024685713,0.03790442,0.076958865,0.040085323,0.030008063,0.072755404,0.02902559,0.0715405,0.06506385,0.04173163,0.15366128,0.04774104,0.019201653,0.041301355
bug,0.12632899,0.07000245,0.032279268,0.105334155,0.036012907,0.025662903,0.033161376,0.11604389,0.045577653,0.02662859,0.050937776,0.038843825,0.03174951,0.050949153,0.041431684,0.02483533,0.0490651,0.030777559,0.038364623,0.026013214
bul,0.05621244,0.033262856,0.05226711,0.0689796,0.044723134,0.052091565,0.033161342,0.04276365,0.03291593,0.034729615,0.033431664,0.116581246,0.08028734,0.05293041,0.02342993,0.041019566,0.05153473,0.037631292,0.07718357,0.034863114
buw,0.032004923,0.04600999,0.05156584,0.043878105,0.030985132,0.06489313,0.07340449,0.024473611,0.059440628,0.03349415,0.028590905,0.109440684,0.033708926,0.03763341,0.030395001,0.08320788,0.031275302,0.029471744,0.12367073,0.03245546
buy,0.07588712,0.07471378,0.03730321,0.058570378,0.04505133,0.022590281,0.026931498,0.045640588,0.06443328,0.05061932,0.09224557,0.07070159,0.040796194,0.025463935,0.024066696,0.036719605,0.026444495,0.023301419,0.049936667,0.10858304
bvh,0.030893097,0.06010931,0.037622564,0.03030055,0.05179633,0.035490677,0.053117603,0.045797113,0.062552236,0.10384312,0.028674185,0.08201886,0.059559256,0.06694277,0.068834834,0.026808107,0.035761185,0.02730391,0.05890197,0.033672303
bvi,0.025683137,0.058046456,0.06379199,0.027129555,0.019620582,0.097102724,0.07802443,0.051082097,0.024870778,0.028384762,0.02920154,0.026815172,0.10924333,0.024743639,0.09400913,0.012165581,0.03216258,0.050886564,0.12871522,0.018320689
bvs,0.03313454,0.048289,0.040400147,0.032055214,0.053526256,0.03218313,0.04387419,0.03495617,0.04067921,0.049155977,0.037485294,0.11858037,0.12033687,0.04246794,0.06875135,0.035120144,0.045916524,0.061248504,0.028581183,0.033257943
bvw,0.032851346,0.033655703,0.11405647,0.030680088,0.030794969,0.03434175,0.13244593,0.081326135,0.02704372,0.0371935,0.048863776,0.024540579,0.04362269,0.044066302,0.07899222,0.043875884,0.04393622,0.06571573,0.02649717,0.025499813
