left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
agb,0.01591386,0.2715142,0.01440007,0.046046037,0.08905982,0.015850594,0.009583846,0.01567527,0.13812459,0.020755578,0.009851042,0.020457884,0.10798219,0.020218838,0.011179296,0.01854582,0.0151481135,0.05721328,0.0876414,0.014838295
agl,0.060762946,0.02709637,0.0360845,0.046220373,0.08156778,0.070774734,0.0214988,0.08233846,0.031612456,0.07350975,0.024164144,0.026033765,0.035181172,0.05068516,0.017030176,0.06372646,0.0732252,0.015276971,0.114138365,0.049072426
ahg,0.020957947,0.038809273,0.020579591,0.044093877,0.017415058,0.03344771,0.039030917,0.15558943,0.01705297,0.051142648,0.100386955,0.022849044,0.020393886,0.020843724,0.024316583,0.050071545,0.07923852,0.09454317,0.10021119,0.049025945
ahr,0.030685455,0.028619766,0.08390537,0.018682154,0.13953103,0.031776078,0.03682023,0.033053886,0.04283245,0.02282093,0.029093996,0.04385474,0.17484608,0.037302993,0.024565294,0.10383441,0.028574916,0.027182812,0.039841354,0.022176052
aik,0.04956137,0.038790993,0.06305315,0.08120211,0.061516747,0.045090813,0.10961384,0.045711458,0.040996492,0.051253438,0.026184643,0.037099164,0.037262965,0.045153327,0.052894194,0.044290952,0.063211225,0.0301533,0.044967145,0.03199268
aiv,0.04117849,0.11616626,0.089763165,0.027843717,0.015363283,0.015594716,0.07361406,0.022997962,0.098783344,0.014559744,0.04671766,0.048498657,0.036983024,0.01701954,0.14015168,0.016114745,0.06806095,0.041267455,0.04678888,0.022532644
ajf,0.027019545,0.0839221,0.16660835,0.04578408,0.0357612,0.02323872,0.046019524,0.02224463,0.033440836,0.025148984,0.024055256,0.0628504,0.03590341,0.047895025,0.02079257,0.05649086,0.03851033,0.13742682,0.031013459,0.03587389
ajk,0.04741973,0.025059218,0.02635787,0.031892672,0.046903703,0.17718078,0.018413328,0.020436194,0.026015287,0.0122662075,0.03674634,0.028761689,0.0128361005,0.04286689,0.06633356,0.014475111,0.034596138,0.2353392,0.022648735,0.0734513
aka,0.031138103,0.05037996,0.0946672,0.026577234,0.05064395,0.046657003,0.07703259,0.06743561,0.07020648,0.05038302,0.060815062,0.021543212,0.06599678,0.027055679,0.03149946,0.03191001,0.056061618,0.036383305,0.04828861,0.055325173
akg,0.02007825,0.016349548,0.04427091,0.038527098,0.037919663,0.029201506,0.017592514,0.047545314,0.07021065,0.026713079,0.029005237,0.05513557,0.11137197,0.038354047,0.03490574,0.06787436,0.021319378,0.019531585,0.22737443,0.046719152
alc,0.0215111,0.03810614,0.02545603,0.030658385,0.02062243,0.022123817,0.01664107,0.029139133,0.027235476,0.03522953,0.0829258,0.1118754,0.027102053,0.14926644,0.12432907,0.029544553,0.06585713,0.018018141,0.02717798,0.09718037
ali,0.02163003,0.05866725,0.14293155,0.04254822,0.01667812,0.020520424,0.092061594,0.03180951,0.03758019,0.027135143,0.04015613,0.025871243,0.014676774,0.03144229,0.03216914,0.021358367,0.045816757,0.16113868,0.11612973,0.019678859
alt,0.0195529,0.039655283,0.025683422,0.09356592,0.07423248,0.024789203,0.021404395,0.052380003,0.021232335,0.1072162,0.024283726,0.041386213,0.12194207,0.017505422,0.07816797,0.027334334,0.021386068,0.09852916,0.038756095,0.050996788
alx,0.024484476,0.024512278,0.033907566,0.0288801,0.028162425,0.04232948,0.018849662,0.028356915,0.032414615,0.042872533,0.041709997,0.0252656,0.04442848,0.2619369,0.019836228,0.03962434,0.019571459,0.10720438,0.10515937,0.030493243
aly,0.029362362,0.061515756,0.064771175,0.027850332,0.033913363,0.025471117,0.03219558,0.014926776,0.040793065,0.28126425,0.027025795,0.02647475,0.047054775,0.026712323,0.112996615,0.032756146,0.013957753,0.019470302,0.028948577,0.05253912
ama,0.040451463,0.05129733,0.08673165,0.20118883,0.037810277,0.012525781,0.015354462,0.05025914,0.066075385,0.08602024,0.018043095,0.035953227,0.031671133,0.024000512,0.03368646,0.03454978,0.06810563,0.047718182,0.035010073,0.023547336
amb,0.059560347,0.011672385,0.025724191,0.04757601,0.056486864,0.2559985,0.012270734,0.061552823,0.027824964,0.03122274,0.04560029,0.0677212,0.01257978,0.082381636,0.01718625,0.0728184,0.024953138,0.04522302,0.023671772,0.017974956
amd,0.05816391,0.040931188,0.04777449,0.05741028,0.018070834,0.022371352,0.041508976,0.083201125,0.03769671,0.025710585,0.06287459,0.043018132,0.022765676,0.16286343,0.0385197,0.02588166,0.06275429,0.05574592,0.024347575,0.068389624
amg,0.014276369,0.021871401,0.02852846,0.04517799,0.018682381,0.15937534,0.05143323,0.25588158,0.03178123,0.022714881,0.04597839,0.029666232,0.020673921,0.022712193,0.016156917,0.017907465,0.024846114,0.07408198,0.06666361,0.031590324
amh,0.014591999,0.13422424,0.046326578,0.022123676,0.031018341,0.015971668,0.03051168,0.013964244,0.19210824,0.024103636,0.018177364,0.01441742,0.022533076,0.03638624,0.03794125,0.023621826,0.09297203,0.0089539895,0.20135762,0.018694814
amn,0.02155979,0.021754233,0.018258326,0.058052167,0.039006174,0.10988333,0.011359824,0.024001535,0.027722193,0.01135064,0.024791025,0.18711388,0.057303935,0.04427693,0.01640277,0.13789648,0.052266374,0.041866645,0.040225714,0.054908033
amq,0.092302985,0.02568347,0.028163841,0.022130635,0.017377526,0.016052214,0.015279323,0.093481496,0.072623685,0.11979987,0.014946929,0.12859644,0.021722924,0.026818156,0.11108475,0.04202379,0.104506575,0.02225883,0.014863055,0.010283558
aop,0.030917909,0.014227149,0.01705894,0.01307663,0.021348866,0.3868978,0.06289791,0.015637698,0.020263245,0.01353643,0.07319288,0.027629973,0.023936288,0.015551351,0.023274083,0.013793876,0.069329254,0.02088504,0.12144195,0.01510264
aoq,0.03951806,0.10249996,0.025271676,0.06871529,0.05228656,0.13014638,0.021331185,0.022538431,0.044772442,0.04524659,0.031607978,0.05414378,0.0684099,0.010822502,0.0528401,0.02296091,0.031153886,0.09647311,0.046294667,0.032966595
aoy,0.04264849,0.062280323,0.035482157,0.054661583,0.032416973,0.07508233,0.016111027,0.029974412,0.02620288,0.011915841,0.023183955,0.050565172,0.03557101,0.1871167,0.1665328,0.052652515,0.03411783,0.030822437,0.016470132,0.016191462
app,0.032835595,0.033400044,0.012365515,0.15199284,0.042741604,0.23556021,0.03930051,0.036668066,0.07839778,0.02327276,0.016681472,0.017816978,0.101793006,0.013912547,0.041324686,0.012651672,0.034860283,0.018635271,0.02866956,0.027119612
apx,0.033106875,0.038927358,0.028509578,0.026582787,0.07531622,0.035267286,0.030514961,0.02565873,0.027935822,0.04095281,0.03775575,0.031579208,0.049010776,0.04253059,0.12366226,0.07783592,0.06297452,0.038195245,0.0965889,0.077094354
aqd,0.03853119,0.018975278,0.040881902,0.044668533,0.03169169,0.025015024,0.02312649,0.2837249,0.03849911,0.023306994,0.13647383,0.049977273,0.041617557,0.036205113,0.026265293,0.017402824,0.014738825,0.021026365,0.024942249,0.06292955
aqt,0.022259625,0.009936031,0.04952135,0.012442334,0.091148615,0.16835211,0.029285658,0.015273012,0.0652374,0.016672421,0.12224421,0.03242564,0.037190378,0.01304186,0.06612978,0.10069068,0.013635854,0.059309002,0.0106719,0.06453203
ara,0.055166427,0.049805585,0.06212422,0.09103156,0.04278365,0.08149576,0.08449095,0.029781127,0.031751253,0.014048404,0.07966174,0.031360533,0.024483884,0.021975674,0.021216765,0.046246734,0.02330336,0.018308556,0.17323591,0.017727839
arq,0.03483128,0.03758063,0.018834967,0.026925761,0.03214168,0.042153433,0.053788573,0.01640623,0.02658073,0.03736266,0.06331182,0.033151407,0.042219985,0.058803968,0.020296246,0.14051226,0.021988094,0.0531442,0.21644099,0.023525102
aru,0.014174431,0.04251327,0.017039537,0.023570409,0.033083,0.0335216,0.022527955,0.05325585,0.08874374,0.033677626,0.09933366,0.07785117,0.051804524,0.09192507,0.06658392,0.08930182,0.039547805,0.03151088,0.017794136,0.072239585
asf,0.025841612,0.03991882,0.019990506,0.0690393,0.03033605,0.030313611,0.0594597,0.02668043,0.08465017,0.074800506,0.057789084,0.030843733,0.020003513,0.13561992,0.11402379,0.045912564,0.025536394,0.022685902,0.061277088,0.025277298
ass,0.02680459,0.05978513,0.070715144,0.037724297,0.019312276,0.057165705,0.06555451,0.04469261,0.03405743,0.031750903,0.05344907,0.028190803,0.0487757,0.045503434,0.03665854,0.102465905,0.056824327,0.04382012,0.038040258,0.09870918
ate,0.026890691,0.04219395,0.060453355,0.10591708,0.051585115,0.058893964,0.025169339,0.032598224,0.035276126,0.021331139,0.082502976,0.0498172,0.02425162,0.11718438,0.027245943,0.03561101,0.028923633,0.1078257,0.022689248,0.04363943
atf,0.03395767,0.02427565,0.035180595,0.01717534,0.08388701,0.04962271,0.019613693,0.010613133,0.048918754,0.05349778,0.01780919,0.018844163,0.0510907,0.020397387,0.043577485,0.016249046,0.013624232,0.05569455,0.36509937,0.020871451
atj,0.06325534,0.044607405,0.048868272,0.048557796,0.040372755,0.02347305,0.05753309,0.028169353,0.062080283,0.1185134,0.040728573,0.056078844,0.07358486,0.02327981,0.03215655,0.06658932,0.034712397,0.050409786,0.041356146,0.045672953
atv,0.022169853,0.03905945,0.03499759,0.04289332,0.09867448,0.03314757,0.028391501,0.036653664,0.043980714,0.021674968,0.09115393,0.0657799,0.019815851,0.06224222,0.08852717,0.018301995,0.022196436,0.15262263,0.04407912,0.03363765
auc,0.2858815,0.025474396,0.013868806,0.010380434,0.029522313,0.071049586,0.068575405,0.014194729,0.017217297,0.0736954,0.07324445,0.015093605,0.026400723,0.01377538,0.011555284,0.021311022,0.0756565,0.055053905,0.022927176,0.075122096
aul,0.04564311,0.18611042,0.02787146,0.018702626,0.11275324,0.047851495,0.055116042,0.035299778,0.053383745,0.0639235,0.019076634,0.015950652,0.018990422,0.042721774,0.011896632,0.07076964,0.0482483,0.033440545,0.021583728,0.07066631
avp,0.04395659,0.035125867,0.05046305,0.03413323,0.039009374,0.027506068,0.03670721,0.032915384,0.03805462,0.051541325,0.03808692,0.09254084,0.028506367,0.15627022,0.1477887,0.042976856,0.019743694,0.018229527,0.023968156,0.042475995
awk,0.013872918,0.018941786,0.06396095,0.027843075,0.018426312,0.012874433,0.023740645,0.033212442,0.16107987,0.044659927,0.019594217,0.04685205,0.039982263,0.027778372,0.026557153,0.13271536,0.08193767,0.012985874,0.1696094,0.023375332
awp,0.020472208,0.074840605,0.040636633,0.03982518,0.08108889,0.13998836,0.08358605,0.03552478,0.054010227,0.02716209,0.097255014,0.014304442,0.03155643,0.022852547,0.053494785,0.038446795,0.08116552,0.02537872,0.017634006,0.020776737
awu,0.028880434,0.09724208,0.01749573,0.078020096,0.02737572,0.021590669,0.022022018,0.1056633,0.01995813,0.018033657,0.067981586,0.049015276,0.016729001,0.0607906,0.02779008,0.009898061,0.018006895,0.030213386,0.040358156,0.24293512
axn,0.05273147,0.03163926,0.04685959,0.021952063,0.030986346,0.04620487,0.044728253,0.026381152,0.027068688,0.26185048,0.039180107,0.035572972,0.029760765,0.026122821,0.017245973,0.025492243,0.023102013,0.10163978,0.0703108,0.041170347
axo,0.025729226,0.17646532,0.03489314,0.015602928,0.060588483,0.023871042,0.045516934,0.034195703,0.029540587,0.017725002,0.0479417,0.09621832,0.03684367,0.014309751,0.03745825,0.046965074,0.08824607,0.06556086,0.08195236,0.02037558
axp,0.039326347,0.0233464,0.04751782,0.020206515,0.057782132,0.14497772,0.08339455,0.041368578,0.043837447,0.0440191,0.02663485,0.093855694,0.059900157,0.035207056,0.037228514,0.042278245,0.034534868,0.03885953,0.04550781,0.040216647
ayc,0.06225589,0.04744646,0.028562969,0.10190452,0.04429085,0.035505794,0.018064067,0.023760056,0.04487636,0.058625277,0.107298896,0.062489573,0.029017638,0.11066196,0.035958834,0.03495177,0.016683508,0.035968512,0.04994585,0.051731125
ayg,0.02858505,0.02664519,0.029345706,0.30533233,0.04464052,0.016780319,0.052690644,0.05146057,0.066681944,0.015227944,0.013208363,0.052111134,0.04545646,0.018300164,0.02853311,0.01167773,0.022393217,0.025912354,0.023879081,0.12113818
azb,0.046934422,0.038555708,0.016127016,0.11654786,0.17276289,0.096279375,0.02733219,0.03462673,0.035472937,0.02452921,0.037699815,0.031411942,0.034022145,0.051801417,0.07744372,0.03352868,0.0309948,0.039212033,0.028889205,0.02582783
azo,0.024161473,0.028475106,0.041785948,0.012826402,0.01906109,0.17167911,0.02886301,0.032855056,0.11085718,0.0128646605,0.031404976,0.017306216,0.02743766,0.03043841,0.023136238,0.021195136,0.2583595,0.04783972,0.01982816,0.03962494
ban,0.035566654,0.0705124,0.03248014,0.054890014,0.030122323,0.03117399,0.03133919,0.073736824,0.05699871,0.09924471,0.05202101,0.033945903,0.022803333,0.06426382,0.09903238,0.039330136,0.05956764,0.01520015,0.04261438,0.055156298
bao,0.020958694,0.043269448,0.022710115,0.02670315,0.072779484,0.017884137,0.05414134,0.031494398,0.019663671,0.07159699,0.059918985,0.08851603,0.058365434,0.046630252,0.032350097,0.092550956,0.044908218,0.03577303,0.035937935,0.12384758
bar,0.043732285,0.052891426,0.04753046,0.028231803,0.0483894,0.16415514,0.08960005,0.051675133,0.032921202,0.034790393,0.022383975,0.03781202,0.05312899,0.0489247,0.030039344,0.016667537,0.06250986,0.059934877,0.027740989,0.04694041
bas,0.023251116,0.057043675,0.07497455,0.02003453,0.10567346,0.025310569,0.053427335,0.066311404,0.08567487,0.061266854,0.036324296,0.045196373,0.02620241,0.042417344,0.052186973,0.031919472,0.04039927,0.04154178,0.036907595,0.073936135
bbn,0.044243515,0.016279198,0.031541366,0.15959638,0.14354007,0.042502716,0.07675824,0.022376677,0.07088129,0.020279303,0.017279336,0.019307198,0.014198048,0.030147409,0.016752651,0.02820465,0.046506975,0.10703108,0.044012953,0.04856082
bbt,0.019260472,0.018311882,0.015784785,0.06064286,0.015994553,0.021987269,0.018636335,0.017320206,0.017079813,0.046963252,0.37056488,0.023154417,0.1610217,0.01972619,0.027134007,0.04418916,0.013631909,0.022442995,0.04048409,0.025669347
bcf,0.014433644,0.017298441,0.016399458,0.023040328,0.008533658,0.03536454,0.018057426,0.08603174,0.014606576,0.011155061,0.51839757,0.01269776,0.018483786,0.017486434,0.03636277,0.022196414,0.03589082,0.033051148,0.048716664,0.011795803
bcg,0.019312153,0.025027594,0.0943953,0.0747021,0.079896435,0.043675918,0.064232536,0.119872205,0.02400236,0.03327672,0.030112023,0.026827218,0.041297708,0.062230878,0.060777728,0.050029058,0.054339807,0.033698756,0.028889587,0.033403907
bci,0.079106756,0.06556881,0.056802318,0.032525852,0.025459252,0.011911483,0.022434095,0.0761318,0.015544068,0.12295893,0.03614379,0.08315643,0.023143439,0.035245366,0.018455934,0.030701257,0.020826632,0.06561025,0.1544698,0.023803823
bcj,0.05929543,0.05444149,0.039768923,0.037508473,0.04493402,0.023715004,0.051279794,0.02856217,0.021489272,0.11197412,0.03837821,0.16511805,0.04517774,0.0621494,0.023697428,0.034516517,0.026835218,0.05112051,0.048501767,0.031536557
bcn,0.015717104,0.057937995,0.031017505,0.059862208,0.054036688,0.038474504,0.0949189,0.025518348,0.034416378,0.02985145,0.07093179,0.030373838,0.04489205,0.03964117,0.043302063,0.04219384,0.024200598,0.066248,0.14038745,0.056078095
bcw,0.027019361,0.039255206,0.0390881,0.12336495,0.04480832,0.025970738,0.10601525,0.034573965,0.080368094,0.039703984,0.057721242,0.041958842,0.025387073,0.0600217,0.037918333,0.028278293,0.04976041,0.024282122,0.06973152,0.0447725
bdv,0.12347366,0.02286837,0.0223527,0.045994554,0.04070259,0.019729763,0.012372595,0.03394229,0.066578455,0.12976009,0.017130198,0.017428242,0.06717682,0.067679465,0.06972913,0.08507325,0.019977339,0.019844696,0.093328774,0.02485703
bep,0.0390819,0.022103945,0.03448175,0.03964444,0.07312312,0.03414372,0.034158863,0.0811489,0.052586854,0.037363853,0.023216432,0.051165726,0.049354404,0.032541644,0.045573607,0.047242314,0.09196582,0.073718704,0.11048443,0.026899539
bew,0.019292105,0.01867913,0.010736163,0.04966344,0.016918324,0.017864218,0.022813223,0.24032404,0.12179536,0.02404181,0.031710763,0.014455636,0.016664183,0.26831374,0.01353135,0.017283997,0.015861928,0.014195339,0.021775218,0.044080112
bfc,0.013407522,0.036000524,0.018817712,0.044444494,0.11338963,0.06221364,0.029506,0.042067353,0.047586642,0.0445079,0.07129388,0.032736126,0.019181015,0.018286113,0.0153049715,0.26740652,0.028743278,0.03285225,0.035009164,0.027245242
bft,0.072805636,0.0685273,0.07570001,0.10042147,0.028603228,0.06958503,0.042051237,0.060749736,0.054962885,0.025468564,0.037714243,0.07013177,0.029910004,0.030839063,0.01889371,0.029746804,0.03283252,0.060731955,0.025583673,0.06474118
bfx,0.09861229,0.027262866,0.022056064,0.032327432,0.035644174,0.040602457,0.020939566,0.04311516,0.03761588,0.050753966,0.036845908,0.033464186,0.028464125,0.04389661,0.11847117,0.077389486,0.10648004,0.024233669,0.031315822,0.090509064
bhw,0.038808353,0.05503004,0.057230093,0.08498858,0.0637433,0.054582655,0.07102767,0.064754866,0.10212829,0.03760955,0.030171819,0.03728925,0.039997436,0.03948298,0.023461035,0.026691599,0.054149054,0.055519767,0.029852971,0.033480614
bim,0.03061885,0.017846655,0.022910623,0.033174586,0.06710585,0.02095435,0.031197214,0.040524025,0.14430134,0.04416919,0.05884077,0.0181449,0.15626562,0.073171385,0.023877067,0.03878254,0.030390149,0.036959894,0.060908705,0.049856212
bis,0.10398931,0.02295791,0.06253262,0.0294333,0.05319715,0.054974876,0.0380683,0.025473697,0.0155256195,0.02197465,0.03208911,0.09314991,0.031704072,0.13666502,0.020141574,0.016134463,0.13347253,0.044682052,0.029719267,0.034114502
biu,0.027630659,0.06052669,0.1060375,0.041746505,0.03212577,0.031126855,0.04067213,0.04216444,0.030937318,0.035821866,0.023193927,0.025011212,0.02834197,0.08179445,0.044796262,0.070363246,0.018721746,0.09031955,0.028633071,0.14003478
bjq,0.022007175,0.042603243,0.11443986,0.088533215,0.044515118,0.0725955,0.12531659,0.032193694,0.019372724,0.019879285,0.030200865,0.058558792,0.0508144,0.022156501,0.019212022,0.029749436,0.11503574,0.023696793,0.019224979,0.04989403
bjr,0.04035933,0.03842049,0.03684801,0.018971043,0.05000022,0.039773323,0.05150264,0.039933376,0.030657247,0.019902302,0.029235581,0.04172153,0.019255752,0.07265043,0.072149314,0.017384786,0.06465307,0.20835547,0.029735751,0.078490384
bkt,0.07310481,0.028158724,0.017369805,0.049842704,0.13691965,0.017032487,0.061744455,0.022653667,0.13200524,0.04145379,0.027146176,0.12021604,0.08053878,0.02542008,0.021773607,0.022714846,0.03323053,0.030939052,0.03734755,0.02038795
blg,0.041929886,0.021804731,0.028022708,0.018540844,0.047826838,0.015565559,0.10065669,0.08963736,0.022446407,0.13667324,0.027223947,0.14493568,0.018671023,0.03872317,0.030168666,0.057917792,0.029013963,0.023870809,0.0792748,0.027095746
blu,0.04292332,0.05123478,0.04595535,0.1310457,0.029462557,0.06928092,0.031660646,0.022186598,0.05713687,0.048026923,0.026249588,0.027912004,0.028820157,0.0441643,0.026461873,0.045357566,0.038336653,0.031159513,0.05400317,0.1486215
bmj,0.007720857,0.06923992,0.07559365,0.026741324,0.024157103,0.00850945,0.010344779,0.005366955,0.038354333,0.01277,0.23186567,0.01465718,0.010225635,0.0082272915,0.18802164,0.060713448,0.050419394,0.099038474,0.039002985,0.019029902
bmw,0.05828615,0.03436501,0.020311005,0.15926999,0.10734837,0.019981088,0.023048144,0.0239801,0.020607732,0.20096475,0.027474891,0.025222393,0.021301426,0.019948056,0.022769842,0.07438463,0.02533704,0.042578667,0.052703846,0.020116884
bni,0.03475985,0.043393124,0.02835533,0.077939056,0.044905156,0.028581822,0.047610193,0.022852574,0.040237334,0.038025998,0.037234966,0.026850395,0.016586935,0.04100241,0.14944987,0.02284389,0.030902347,0.037623093,0.028628116,0.20221747
bnm,0.065080516,0.16373035,0.029327285,0.036251303,0.049263295,0.029939417,0.030848728,0.0740211,0.017424988,0.037275933,0.040546138,0.06039763,0.043814886,0.067678444,0.027594404,0.0890562,0.025600875,0.031531382,0.045152184,0.03546501
bos,0.023853472,0.028964201,0.017142221,0.026748879,0.03338476,0.03668942,0.025334887,0.04001315,0.015449015,0.027026173,0.12426337,0.045182798,0.056544684,0.038793445,0.03418506,0.025172502,0.04317722,0.2917342,0.047155816,0.019184679
bpg,0.016559746,0.015332023,0.019565826,0.0226818,0.12514797,0.047607806,0.063841484,0.021323293,0.019438053,0.019231072,0.09641385,0.041255385,0.09407951,0.02924249,0.10466354,0.05655856,0.044642676,0.099010035,0.033051953,0.03035295
bph,0.20503916,0.013246227,0.031532135,0.051326785,0.021915868,0.032606654,0.03053416,0.17215021,0.03153994,0.024524871,0.03037265,0.037464157,0.035827376,0.0282137,0.11735495,0.015221893,0.037677675,0.02506407,0.026778717,0.03160885
bpv,0.03985202,0.055052403,0.031589538,0.04218485,0.057675764,0.01275244,0.06791984,0.0452909,0.058630567,0.03138897,0.11590663,0.070749044,0.12165503,0.034098733,0.042400658,0.018407336,0.0325393,0.038942028,0.036727216,0.04623671
bqc,0.046614755,0.0597411,0.033886015,0.013600069,0.052443385,0.079778336,0.11015095,0.03290263,0.11154675,0.028085796,0.055781446,0.039327476,0.024942724,0.03589006,0.041222926,0.04410572,0.037720717,0.067490146,0.041448753,0.043320235
bqp,0.026830574,0.021558234,0.04664494,0.06771582,0.04359514,0.069940425,0.033970874,0.05913782,0.14253563,0.042801455,0.055817373,0.049927764,0.033389043,0.0303558,0.042065047,0.037671566,0.06740285,0.043503255,0.05455232,0.03058404
bqq,0.03091625,0.014746266,0.01958252,0.022303263,0.016691957,0.020299729,0.02206541,0.017076034,0.031694867,0.023972401,0.025086312,0.027947227,0.035683464,0.103395864,0.028859124,0.21906029,0.036378287,0.19326122,0.05918208,0.05179751
brj,0.024627013,0.043544307,0.024488015,0.056110688,0.24637768,0.056027215,0.10511222,0.02842272,0.026685795,0.025254821,0.016852165,0.03698364,0.022104764,0.024109263,0.04228651,0.099255525,0.035403725,0.026984142,0.032044895,0.027324947
brr,0.022444114,0.043020196,0.053715844,0.032194473,0.040961944,0.059130076,0.02745622,0.026889065,0.073881425,0.043975774,0.02443986,0.08441669,0.020107565,0.07008839,0.07564626,0.034030274,0.16688792,0.046836562,0.018641032,0.03523637
bug,0.14660904,0.087152116,0.023284927,0.17135413,0.023538738,0.014355406,0.022382146,0.18034059,0.039655305,0.020357925,0.037543654,0.026449384,0.016123146,0.047423046,0.026313711,0.019428076,0.032421164,0.016753513,0.034748513,0.01376547
bul,0.054819863,0.025688862,0.04761134,0.089386195,0.033460494,0.044645794,0.020503823,0.048325736,0.02035085,0.024607472,0.027434267,0.1900323,0.068486504,0.037969805,0.023340076,0.03308245,0.05472533,0.027120173,0.1009686,0.02744009
buw,0.02355872,0.039551675,0.05469616,0.035198465,0.022124307,0.06811493,0.078877926,0.021654867,0.07175839,0.023923347,0.020928005,0.116630875,0.029405838,0.02375314,0.021427792,0.08491578,0.020088518,0.025024323,0.19228859,0.026078286
buy,0.07482166,0.074763246,0.03901612,0.042291664,0.036074195,0.013220311,0.021543328,0.047248743,0.07742265,0.04127545,0.11623691,0.062064454,0.039177977,0.015189378,0.0134748565,0.03538673,0.014764177,0.019720431,0.04643337,0.16987431
bvh,0.01897002,0.06956747,0.023058372,0.01764539,0.048736975,0.038210396,0.07222561,0.03812017,0.06036136,0.15567198,0.0309997,0.07960575,0.04680999,0.057898253,0.069770485,0.015618628,0.024644632,0.025832845,0.07352221,0.0327298
bvi,0.013333125,0.0463728,0.08662516,0.018366322,0.013967745,0.078170285,0.094449855,0.048543416,0.019477256,0.019247025,0.015720692,0.01622112,0.1593895,0.01521596,0.106403515,0.010007447,0.025355006,0.045690577,0.144221,0.023222212
bvs,0.03587602,0.05761097,0.03663563,0.023118475,0.056740545,0.03322724,0.03624222,0.03442046,0.04107508,0.041078635,0.03712209,0.13303056,0.13049307,0.050022043,0.082667105,0.033908326,0.034557864,0.05163565,0.024327641,0.026210396
bvw,0.033871498,0.03207924,0.13760681,0.019815903,0.023789678,0.022624658,0.1965676,0.0855287,0.022507338,0.029390791,0.04400226,0.018897956,0.034305014,0.044454865,0.07070851,0.034240525,0.045855977,0.05931568,0.024306037,0.020130925
