left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
aes,0.0829958,0.06966231,0.08216644,0.044363443,0.060824882,0.037863974,0.027833723,0.049697164,0.0377219,0.043091033,0.0947631,0.029185474,0.03587551,0.03976047,0.04943434,0.06390383,0.028778905,0.06059726,0.02626889,0.035211615
afd,0.017794285,0.019310674,0.030845214,0.06116273,0.093442865,0.105406016,0.04406025,0.034068964,0.018174076,0.046091426,0.10585845,0.21298037,0.036965925,0.028691567,0.012662396,0.03019655,0.03551548,0.034988485,0.020977972,0.010806238
afl,0.040561,0.021231275,0.037938647,0.013838847,0.017800044,0.025315544,0.04033949,0.017109755,0.24699898,0.05194925,0.08201785,0.021594997,0.038463853,0.031984944,0.06961087,0.08775459,0.033318702,0.052195534,0.010771678,0.05920416
agb,0.018433122,0.3195209,0.016047357,0.04443744,0.0631661,0.013241184,0.01980056,0.020930044,0.09292719,0.014925909,0.018484661,0.021857154,0.075253524,0.030605737,0.013168997,0.014602318,0.0387294,0.026690967,0.10667027,0.030507205
agl,0.030540414,0.036361944,0.056395486,0.09280141,0.0735775,0.0242005,0.10789998,0.021616569,0.04050245,0.083304115,0.034220155,0.040294643,0.036748942,0.056894958,0.02249359,0.036568772,0.06256062,0.02592791,0.08125884,0.035831183
ahg,0.024958229,0.028816963,0.05348359,0.03138762,0.010800473,0.008627128,0.018179018,0.2611937,0.0094167655,0.027276106,0.06651898,0.027380629,0.034997057,0.015402244,0.015915012,0.106277615,0.06871345,0.10372968,0.043806516,0.04311931
ahr,0.032479532,0.023028925,0.09853924,0.014340896,0.22457477,0.032776397,0.032026898,0.01090096,0.0553563,0.0328363,0.039076433,0.01959464,0.11513161,0.050479185,0.05178711,0.070119075,0.02597523,0.008119365,0.05139569,0.011461343
aik,0.0428258,0.08131603,0.03190506,0.10333993,0.04285863,0.03282096,0.14099792,0.031550307,0.039645903,0.028355068,0.043962702,0.027600113,0.01995692,0.0669077,0.043885257,0.02727727,0.07005143,0.050661255,0.037640322,0.036441352
aiv,0.024654401,0.089640245,0.046671137,0.03734557,0.01851372,0.04430709,0.034581542,0.076536514,0.0692313,0.026454167,0.08661601,0.04538265,0.037478805,0.017230975,0.097034045,0.059225455,0.037771434,0.052720405,0.06615978,0.032444756
ajf,0.02310657,0.07057008,0.27593017,0.03940616,0.02031328,0.024606006,0.038340356,0.029301386,0.026737511,0.024776796,0.041079976,0.0479519,0.033868197,0.056841157,0.01775016,0.02741879,0.027428834,0.11665762,0.041016083,0.016898923
ajk,0.050929405,0.078699045,0.014961247,0.021234663,0.07108623,0.06032013,0.03816778,0.019621983,0.021480188,0.0148925055,0.059358783,0.03051454,0.026608057,0.028216224,0.040763937,0.02816451,0.072638825,0.26871586,0.015529606,0.03809652
aka,0.045538314,0.088994704,0.07390291,0.03164269,0.0626472,0.053844184,0.02970619,0.05781187,0.048231117,0.033034116,0.11159296,0.048358142,0.04584688,0.016325084,0.055344664,0.053716972,0.01699497,0.04854527,0.040855303,0.037066482
akg,0.03241937,0.01742244,0.036988463,0.058809206,0.04237881,0.019222582,0.01707869,0.014002148,0.070502095,0.029683001,0.031862903,0.060200255,0.079837695,0.017828416,0.06986229,0.10609406,0.040236183,0.02593294,0.16160506,0.0680334
alc,0.017940769,0.016985144,0.029151525,0.087771565,0.021949787,0.016706208,0.026126718,0.06569303,0.024288844,0.09099989,0.08847856,0.035781674,0.022650434,0.15786438,0.10936652,0.024942297,0.04017794,0.026263926,0.037700735,0.059160016
ali,0.015132948,0.08651433,0.106991716,0.11629489,0.010480562,0.010283899,0.15203047,0.035486486,0.055725295,0.0254208,0.0347487,0.014905246,0.012750051,0.019718545,0.03737796,0.029330002,0.050698634,0.079381436,0.09555153,0.011176541
alt,0.03443798,0.026166065,0.1025808,0.053574637,0.07481079,0.03666498,0.05059027,0.06787922,0.02003401,0.08580315,0.064961344,0.033383776,0.06807608,0.025140923,0.03414425,0.022054167,0.017259696,0.061712638,0.056696992,0.06402821
alx,0.03697054,0.037551202,0.046279334,0.028299553,0.04326276,0.03771324,0.023153156,0.023374934,0.033818685,0.14008087,0.08372561,0.043489177,0.109410875,0.13943687,0.012189904,0.026154146,0.026824879,0.040525705,0.039786946,0.027951498
aly,0.03430267,0.07600079,0.14677724,0.020596579,0.025065647,0.030599827,0.039660428,0.019220132,0.18555057,0.09293094,0.022379408,0.023107087,0.036754526,0.024504792,0.08460697,0.035468355,0.02303569,0.015454469,0.023855038,0.040128842
ama,0.025609026,0.10178293,0.075195335,0.21419907,0.032669473,0.01462596,0.012160372,0.05280004,0.06235633,0.078961566,0.02370391,0.024335684,0.021418752,0.025063662,0.02418547,0.03703284,0.035357196,0.0904643,0.028349783,0.019728323
amb,0.116131775,0.026107028,0.02575674,0.049952853,0.06501429,0.07551159,0.056057334,0.057337727,0.016689733,0.0693244,0.061677966,0.032401208,0.032765195,0.06166197,0.026757482,0.04545979,0.022709172,0.068175085,0.028519077,0.061989475
amd,0.09607975,0.036496572,0.03283398,0.07844186,0.021283848,0.025747908,0.022517234,0.040527202,0.030866303,0.025757045,0.059984703,0.095675945,0.017786194,0.21200861,0.026529953,0.017710324,0.048510816,0.031719193,0.02948139,0.05004112
amg,0.054464776,0.026897551,0.035802092,0.044836394,0.030688163,0.09445395,0.06879466,0.25821024,0.046749864,0.030607304,0.04636372,0.028493073,0.020808985,0.033431526,0.018720033,0.029667625,0.025721105,0.02652627,0.03470967,0.04405308
amh,0.04469996,0.049456812,0.027623866,0.032477073,0.0474748,0.0154007925,0.028706776,0.010725524,0.13653412,0.039452918,0.021586066,0.022804903,0.01279327,0.04771681,0.08144534,0.023763383,0.09070922,0.015951613,0.23239554,0.018281203
amn,0.03391623,0.049453683,0.02756971,0.06452911,0.031155488,0.046611134,0.025254805,0.016437279,0.050845947,0.0176925,0.046614964,0.07230194,0.10331986,0.039115768,0.022277573,0.16606292,0.043977134,0.04693298,0.04667792,0.049253028
amq,0.061590087,0.025284505,0.07096714,0.01851264,0.016883774,0.0398368,0.021123596,0.06622734,0.09295345,0.13512772,0.01021145,0.092309535,0.017290764,0.023668334,0.112471335,0.04412451,0.09263813,0.020024465,0.026470324,0.012284091
aop,0.041240197,0.012133667,0.02618852,0.015045768,0.023853427,0.25569317,0.0495566,0.025581058,0.032185175,0.021464787,0.08673856,0.029914783,0.009520986,0.037215386,0.081327744,0.019955408,0.06896321,0.016943527,0.10829378,0.03818424
aoq,0.038330052,0.1615566,0.021884544,0.07787497,0.030841645,0.1398886,0.01915784,0.023126582,0.02350402,0.039623912,0.07421107,0.066654705,0.10822972,0.011532937,0.042988293,0.019065369,0.01719811,0.04888156,0.015598812,0.019850632
aoy,0.07286219,0.034178384,0.018864172,0.10292974,0.104914136,0.064264126,0.014525307,0.04426954,0.0551342,0.024504252,0.027026586,0.07371145,0.039971545,0.09329259,0.07235753,0.035940822,0.03827836,0.0441905,0.018389257,0.020395389
app,0.020491848,0.023577867,0.025098298,0.096259065,0.061755516,0.22695068,0.078151226,0.03050545,0.05132119,0.015227047,0.019070832,0.03462428,0.07927953,0.019557152,0.043965366,0.025044888,0.05129502,0.026444994,0.039484527,0.03189524
apx,0.017566755,0.037900873,0.022132661,0.024110874,0.049027793,0.038764764,0.02621554,0.016290957,0.07016712,0.02934325,0.08798705,0.031833008,0.031207101,0.02934024,0.12131512,0.17120077,0.026674628,0.02104718,0.10381247,0.04406186
aqd,0.025531493,0.016637234,0.047503147,0.0136906225,0.040301148,0.024349192,0.039350323,0.17371494,0.051178318,0.029328035,0.15197213,0.024439884,0.033115767,0.068085395,0.022672737,0.047515202,0.030624116,0.050379664,0.033602335,0.07600836
aqt,0.009543892,0.012861857,0.09583305,0.011179585,0.08671239,0.12974888,0.014876427,0.018543974,0.083188154,0.01870101,0.10771291,0.031114142,0.025465233,0.012338441,0.056612052,0.08744451,0.008506208,0.11074903,0.010578286,0.06828998
ara,0.058826655,0.05480947,0.129028,0.07106368,0.0403465,0.045021567,0.06641917,0.04449266,0.04440739,0.015105935,0.08392577,0.034708466,0.034695067,0.0120606655,0.04402129,0.07030003,0.014670413,0.024136305,0.07734253,0.03461849
arq,0.09454932,0.02438684,0.032558672,0.01737099,0.023722254,0.04296728,0.04764589,0.016333736,0.016123956,0.030187864,0.05631,0.026507368,0.04677888,0.0328706,0.023170132,0.20312147,0.022209533,0.044695407,0.18107688,0.01741291
aru,0.017295182,0.10592154,0.023146112,0.0124191055,0.020595219,0.019890262,0.0122625185,0.03147556,0.053324495,0.04821961,0.051840145,0.05409977,0.070374735,0.14609931,0.0896655,0.14007726,0.022431526,0.03008673,0.02213623,0.028639104
asf,0.03200085,0.071348675,0.054852206,0.0428702,0.053382713,0.04482628,0.04505666,0.032493863,0.046615653,0.06658375,0.06509201,0.026233828,0.029879157,0.050647914,0.08602538,0.088643804,0.030239597,0.06936093,0.037339184,0.026507318
ass,0.030372372,0.039142814,0.024795951,0.031953476,0.01689744,0.030823406,0.034249436,0.116963275,0.038430814,0.022128008,0.040915303,0.04043369,0.04806134,0.04035102,0.03794486,0.07042016,0.14483908,0.069571495,0.08985795,0.03184812
ate,0.021127585,0.03579133,0.09805561,0.07774247,0.08495046,0.07114171,0.027158845,0.04235896,0.021533232,0.017152857,0.070825584,0.118438855,0.044441048,0.038097,0.015358739,0.034940552,0.039998762,0.10997292,0.014176687,0.016736776
atf,0.054257203,0.055617098,0.055331193,0.027550625,0.07072983,0.07228957,0.027977126,0.020495111,0.04644158,0.0563303,0.016109437,0.022069061,0.04259767,0.020326497,0.0285172,0.02717673,0.03194175,0.047945816,0.25367352,0.022622673
atj,0.049816903,0.08131736,0.024968252,0.09378815,0.022628142,0.026127292,0.029186323,0.042512037,0.07089906,0.087168284,0.06367962,0.022258988,0.09868065,0.020590292,0.028135948,0.09502003,0.020017853,0.049613137,0.036790363,0.036801245
atv,0.04303337,0.11417759,0.05121789,0.05279871,0.06164976,0.021792555,0.038063567,0.025996955,0.054854386,0.11538004,0.0900886,0.046697956,0.026344113,0.07955191,0.030275427,0.017262658,0.018144796,0.041571785,0.045653302,0.025444755
auc,0.21339698,0.021109603,0.043399278,0.014231017,0.05505198,0.06559161,0.04138886,0.008221512,0.0136510385,0.05743353,0.14922172,0.02244496,0.02276056,0.0139728645,0.013240241,0.037871443,0.06169757,0.058029577,0.017215962,0.07006977
aul,0.030663943,0.0652821,0.063092194,0.009525079,0.0489029,0.09986333,0.059679847,0.06975267,0.02251727,0.05072093,0.011899767,0.020901414,0.03516099,0.05479669,0.022365926,0.040295865,0.06543979,0.023753425,0.0339146,0.17147124
avp,0.033477772,0.0465756,0.048919845,0.03852475,0.03726577,0.07173906,0.031031704,0.031817164,0.033808984,0.04942008,0.060785804,0.039770156,0.040452413,0.09650969,0.17352262,0.053971782,0.032971475,0.01938702,0.022869047,0.03717926
awk,0.008764736,0.030896919,0.06669115,0.08046094,0.018444406,0.021715995,0.054674733,0.012883204,0.1654095,0.06411714,0.022834236,0.03573033,0.047300648,0.02061839,0.035855785,0.098103166,0.06802058,0.028206777,0.099159814,0.020111648
awp,0.026441,0.06710265,0.08635278,0.032836083,0.021720465,0.08819288,0.05140025,0.05124236,0.041792173,0.030175915,0.0643863,0.022131572,0.036299393,0.028647337,0.035209678,0.03155064,0.19949025,0.03390411,0.021590425,0.02953369
awu,0.027161973,0.11067831,0.034581274,0.19635905,0.021756677,0.029060427,0.017122794,0.14420845,0.038650613,0.015235312,0.048712164,0.043371394,0.024638878,0.07241978,0.014294777,0.021677053,0.017490264,0.01890238,0.019370273,0.084308274
axn,0.05598752,0.048236318,0.10157437,0.045172323,0.030251294,0.028914843,0.048589855,0.057160184,0.036247242,0.09601969,0.049217418,0.029191218,0.019041417,0.05010203,0.029629916,0.029561402,0.06292889,0.0665099,0.08606576,0.029598407
axo,0.020662153,0.120744616,0.018753016,0.013124153,0.061864916,0.014860982,0.041336518,0.0125884,0.032238636,0.014658538,0.035405423,0.07576881,0.04067351,0.006827636,0.016250795,0.061942812,0.04062845,0.07443425,0.2828088,0.014427542
axp,0.028127521,0.06504509,0.029020572,0.022954062,0.055936623,0.15544231,0.065605074,0.054240603,0.020945964,0.032006245,0.03200553,0.05494714,0.066936366,0.044093758,0.04786784,0.07055168,0.032420266,0.02707963,0.058143623,0.03663022
ayc,0.116313584,0.079795346,0.03619806,0.052250113,0.04768488,0.06074169,0.022092633,0.035592392,0.04179585,0.048813626,0.08360341,0.05444236,0.016990101,0.102116,0.054169532,0.02569041,0.017583307,0.054757044,0.030489739,0.018879909
ayg,0.02894593,0.038435303,0.044371445,0.1550149,0.09454532,0.014623125,0.07382182,0.051599864,0.04417997,0.030066693,0.019880688,0.041728336,0.044270873,0.045242243,0.03889654,0.019903112,0.049271796,0.028905693,0.069620796,0.066675566
azb,0.102305695,0.02418988,0.013616811,0.12106402,0.11904616,0.06374331,0.020118391,0.061474316,0.022151101,0.026022412,0.03918328,0.020639392,0.02987713,0.12455483,0.09311193,0.01830147,0.024022529,0.042676393,0.01633962,0.017561287
azo,0.04884142,0.022071255,0.10002928,0.01503287,0.035380516,0.09851768,0.037883773,0.028809207,0.04067219,0.016351698,0.07514676,0.014063723,0.08049355,0.020318775,0.082833774,0.03237948,0.12166668,0.046310622,0.025238449,0.05795827
ban,0.031615127,0.045094617,0.020141928,0.036068328,0.0429706,0.040873196,0.028744217,0.05955632,0.055597555,0.067881934,0.10137756,0.026626317,0.016484067,0.08057956,0.08778042,0.032383222,0.10474431,0.034985986,0.016667869,0.06982691
bao,0.028835375,0.08087481,0.033728544,0.034273017,0.06577411,0.017545154,0.03301485,0.04561882,0.02912779,0.10885303,0.040788423,0.09366772,0.035733055,0.035470463,0.022230793,0.06565922,0.03898987,0.039596606,0.07139422,0.078824125
bar,0.053130437,0.035592757,0.02684312,0.0147585785,0.06734607,0.16855109,0.063138,0.030434748,0.022134047,0.014877807,0.032186415,0.036916014,0.049534433,0.038971916,0.017677069,0.025336532,0.10487146,0.10923966,0.019605977,0.06885399
bas,0.018547246,0.032041613,0.036796104,0.018221807,0.086406946,0.044315126,0.0262818,0.08928434,0.1185616,0.062108003,0.08820123,0.08883343,0.032512076,0.057589956,0.03668866,0.045103054,0.032598536,0.024895059,0.023601128,0.037412293
bbn,0.056783605,0.038571768,0.028032089,0.106109664,0.049828585,0.043878254,0.11617335,0.026868993,0.036626823,0.03454196,0.011837397,0.011211073,0.021885188,0.069023855,0.09031862,0.033368334,0.07056172,0.035246942,0.050344575,0.06878709
bbt,0.02077629,0.018198268,0.016623816,0.10717183,0.03371347,0.023551518,0.027580433,0.031409282,0.031982083,0.050487857,0.17300536,0.034211155,0.16692002,0.019560326,0.031404708,0.08403308,0.024854248,0.03616627,0.03646639,0.031883575
bcf,0.021741217,0.02945782,0.02640434,0.008060576,0.03744258,0.060966942,0.046735317,0.102418415,0.0068615335,0.02953914,0.2940687,0.017406175,0.027597329,0.014554244,0.024467532,0.046902288,0.08251789,0.018130843,0.077126235,0.02760096
bcg,0.068351366,0.036125224,0.056337778,0.05895917,0.054531112,0.043804027,0.09243335,0.061450418,0.045909826,0.021140581,0.028118003,0.03294871,0.043485582,0.046181787,0.1124535,0.030336868,0.03764609,0.013730638,0.05014919,0.06590676
bci,0.047857985,0.045456927,0.03980118,0.016972698,0.033585854,0.03689597,0.018683981,0.12469841,0.017151661,0.07340783,0.028897593,0.051585812,0.04063565,0.032286864,0.050679956,0.046274,0.03831932,0.0678931,0.14087147,0.048043795
bcj,0.049197022,0.06512917,0.03128932,0.07008029,0.030060181,0.061279465,0.065801196,0.023355864,0.022305405,0.13372548,0.03129799,0.11089943,0.060309213,0.066032074,0.021468047,0.022960512,0.05391278,0.019285865,0.038875982,0.02273475
bcn,0.024405934,0.061719134,0.014229931,0.11481298,0.02429987,0.03353784,0.10289227,0.014777361,0.03255751,0.026068643,0.02748297,0.04111898,0.045386296,0.07343659,0.064478695,0.052053235,0.063242525,0.059832796,0.08991083,0.033755686
bcw,0.034944773,0.07037748,0.0497472,0.0466619,0.046750244,0.046307176,0.08182768,0.04083513,0.039732426,0.0399376,0.060376123,0.05433716,0.039791413,0.06372749,0.05441424,0.04660629,0.034981377,0.025923075,0.088997394,0.033723857
bdv,0.10617668,0.033521842,0.031635,0.040882833,0.020274319,0.045718674,0.024962159,0.057348415,0.042446133,0.08407695,0.014899159,0.03352267,0.040838234,0.01943514,0.08107113,0.059935063,0.021005005,0.033328038,0.14440762,0.06451493
bep,0.025435077,0.03804767,0.019423688,0.0582638,0.13744228,0.028602445,0.053949464,0.034783363,0.052805725,0.06968239,0.017263224,0.036307428,0.05876277,0.054397166,0.03654572,0.06753717,0.089748584,0.0420869,0.052324623,0.026590474
bew,0.012867924,0.04706998,0.014342156,0.06492773,0.017864702,0.015540851,0.032030717,0.19362424,0.0962126,0.06089997,0.06741105,0.010888259,0.02159725,0.12632124,0.017408233,0.018135034,0.01649008,0.030523587,0.053779807,0.08206459
bfc,0.02994283,0.10517918,0.03260154,0.08603165,0.06673181,0.04310938,0.04551068,0.04493458,0.020826366,0.05327361,0.054637156,0.025658557,0.022927657,0.01891522,0.017935164,0.18961059,0.034945134,0.038118694,0.037806306,0.031303942
bft,0.040271576,0.057991307,0.12999748,0.06209574,0.03942319,0.054735675,0.038312305,0.027202727,0.04054727,0.069228746,0.06548734,0.07593401,0.027470317,0.06269261,0.017197974,0.018607171,0.021618007,0.026737632,0.019445753,0.10500316
bfx,0.14351715,0.019900922,0.08620717,0.042245414,0.026647132,0.046066787,0.017003532,0.028608259,0.06479129,0.07307782,0.021791922,0.03042704,0.05023377,0.02384307,0.028097866,0.10188657,0.032671563,0.0192871,0.05397115,0.08972452
bhw,0.030135911,0.03635989,0.08195771,0.06404472,0.046130314,0.06327722,0.05823322,0.05887542,0.05744412,0.036870413,0.060532406,0.08295324,0.04326805,0.051086415,0.042190664,0.013571591,0.045018576,0.036052458,0.042041313,0.049956296
bim,0.05371834,0.028227678,0.015393348,0.03563417,0.06405007,0.017780712,0.04105199,0.023220893,0.20037718,0.022451924,0.070187405,0.01986358,0.11162093,0.06587841,0.02456603,0.024833156,0.019399546,0.017835135,0.106148906,0.03776055
bis,0.07916814,0.023033774,0.13517426,0.048227623,0.044800967,0.030357728,0.031496633,0.05439641,0.03706034,0.060323194,0.036303945,0.025740927,0.038945448,0.093838684,0.017798549,0.018725019,0.064801656,0.09762367,0.037166566,0.025016451
biu,0.036860086,0.029545972,0.052722987,0.095735684,0.05486015,0.046079632,0.058781225,0.076687105,0.025100013,0.026817005,0.034438774,0.034917418,0.0353077,0.08498709,0.029158521,0.061026026,0.034797274,0.05737713,0.033377502,0.091422744
bjq,0.013603032,0.041453894,0.1603211,0.047543973,0.034107067,0.03276711,0.088906914,0.022529678,0.044659406,0.018543636,0.05595192,0.114192195,0.054739196,0.039909955,0.03652579,0.01269869,0.04155859,0.034335885,0.059267726,0.04638427
bjr,0.04259721,0.060009226,0.034856137,0.018075822,0.042691004,0.04583705,0.031383913,0.027262172,0.031021886,0.021858169,0.058328707,0.030724557,0.023034342,0.058143783,0.07372514,0.01140485,0.05473381,0.23071994,0.024631903,0.07896046
bkt,0.062583685,0.045780566,0.035734966,0.07736233,0.09643146,0.02654814,0.13786116,0.025687378,0.06364179,0.041079734,0.026995977,0.04146088,0.071619,0.018879935,0.020216884,0.02642916,0.045571044,0.036809076,0.031163279,0.06814357
blg,0.06341846,0.03844165,0.053927746,0.019855894,0.051044762,0.034669224,0.101942435,0.088074796,0.032857902,0.1140034,0.035182595,0.05956585,0.044427358,0.037535604,0.040909734,0.028781794,0.05118954,0.0512471,0.015274956,0.037649225
blu,0.07243376,0.070739485,0.056030862,0.19340733,0.033503186,0.014951067,0.03208704,0.033151504,0.016273146,0.041947722,0.033826273,0.06918819,0.024798505,0.02914699,0.028452596,0.038767606,0.024706863,0.01704259,0.072808184,0.096737176
bmj,0.04619485,0.11864667,0.062681414,0.029764814,0.03549812,0.023292465,0.015380435,0.01228496,0.021270076,0.029473657,0.15645136,0.029343491,0.021793427,0.038579278,0.1543382,0.07322714,0.032341603,0.030632243,0.050664276,0.018141516
bmw,0.030649452,0.06820277,0.035756208,0.03820514,0.20262706,0.020043653,0.021157939,0.031507775,0.04458383,0.12592784,0.02667383,0.017785108,0.0110450825,0.02112516,0.013597809,0.1569773,0.016116682,0.0552073,0.05126369,0.011546289
bni,0.022912351,0.03797825,0.014639121,0.2046479,0.025718601,0.06552454,0.060384892,0.027524967,0.053498913,0.047803722,0.034950003,0.026586385,0.025717113,0.052191183,0.053709622,0.024949085,0.022321375,0.02901239,0.023861287,0.14606826
bnm,0.026517095,0.20817557,0.075735,0.052220494,0.02099137,0.015841989,0.054085344,0.1019149,0.024581168,0.020784318,0.05436364,0.03183799,0.032052938,0.046264376,0.049483627,0.0486517,0.027982581,0.029772252,0.0344172,0.044326544
bos,0.02520249,0.02277537,0.019184785,0.04850606,0.037766084,0.04451223,0.02745411,0.030531732,0.028781828,0.032406364,0.18813601,0.05054911,0.07436918,0.054547973,0.022498805,0.025767367,0.034944408,0.15771843,0.05151797,0.022829693
bpg,0.021744726,0.037071962,0.0101829255,0.070889525,0.10072782,0.057849944,0.027675778,0.015917506,0.03580672,0.01758008,0.10841431,0.0306374,0.07792289,0.04912823,0.06000651,0.019653462,0.036827743,0.15551804,0.03325404,0.033190418
bph,0.1773455,0.016598312,0.06975306,0.106879696,0.027299553,0.025228824,0.028587518,0.10282277,0.037776716,0.0220351,0.03356831,0.043445878,0.041999172,0.032520693,0.039872482,0.024934977,0.049879767,0.058806974,0.02884409,0.03180062
bpv,0.031370755,0.04108806,0.03505864,0.066089585,0.08812602,0.021681216,0.06817236,0.029046513,0.04107303,0.031631265,0.11743715,0.08944944,0.1419509,0.033267517,0.025779594,0.020088151,0.029384306,0.02904534,0.021967065,0.038293097
bqc,0.059895776,0.03483167,0.010804202,0.015303712,0.05931001,0.10683668,0.15121251,0.06133035,0.08943347,0.017558398,0.037940256,0.06330069,0.04532359,0.043606106,0.031696834,0.032566562,0.02117062,0.026033815,0.06657644,0.025268363
bqp,0.029257918,0.03029883,0.06656682,0.08839968,0.03655446,0.0950457,0.014390913,0.058529932,0.104274176,0.040382124,0.065542735,0.04739307,0.02878525,0.028467605,0.05047571,0.07932319,0.045410544,0.022392916,0.022930088,0.045578305
bqq,0.03259188,0.019767867,0.04316515,0.022577161,0.023201905,0.02537004,0.031080246,0.028223438,0.053350657,0.020992763,0.033507857,0.019099489,0.05183818,0.049402464,0.027293129,0.1372792,0.03562951,0.18086861,0.12772346,0.037037004
brj,0.032053795,0.023289952,0.034791935,0.046082076,0.13805568,0.047413047,0.055374164,0.04602488,0.041408192,0.017445333,0.035667613,0.16240111,0.06299717,0.02902491,0.02386887,0.03040497,0.083141774,0.0367179,0.026953107,0.026883474
brr,0.014067533,0.046111673,0.06080197,0.040660214,0.030906264,0.033592854,0.02891819,0.08966506,0.13132493,0.05325154,0.024483364,0.10428939,0.026710957,0.034197308,0.06842407,0.05513203,0.05518266,0.06177892,0.017041637,0.023459457
bug,0.061718583,0.045006998,0.028805988,0.05920674,0.09710385,0.03133276,0.016542502,0.13271992,0.024834735,0.0164809,0.07382979,0.046901703,0.045828227,0.04838475,0.021901527,0.063772075,0.05329548,0.050774757,0.050872218,0.030686552
bul,0.040615533,0.03475439,0.050383493,0.122968525,0.041244004,0.03254523,0.049265575,0.028082708,0.020218745,0.04559134,0.05453454,0.056793697,0.08231515,0.034918528,0.05286564,0.10060788,0.026939994,0.030978637,0.059863757,0.034512755
buw,0.024703126,0.06605426,0.06099587,0.035885327,0.01600725,0.081612885,0.0550988,0.032796234,0.059048623,0.026391791,0.04852733,0.02817405,0.068978414,0.03279985,0.037627965,0.06564136,0.07193091,0.036510073,0.10786035,0.043355614
buy,0.090713516,0.058211498,0.037912123,0.04120979,0.041695137,0.02009947,0.0153671345,0.080060266,0.027547356,0.065239094,0.10679544,0.06845118,0.024455955,0.018103791,0.024609743,0.035624366,0.02643273,0.010538776,0.06297753,0.14395517
bvh,0.022252524,0.049204428,0.023311859,0.01743443,0.021036092,0.01928133,0.02954089,0.16218355,0.03918009,0.08061666,0.08832388,0.02938813,0.090541154,0.09194546,0.028228093,0.017432423,0.040134896,0.020528128,0.082025364,0.04741052
bvi,0.0382899,0.058598813,0.047416106,0.021428855,0.00892921,0.04714003,0.05574153,0.03859798,0.025833197,0.017630689,0.011828452,0.021225456,0.06343537,0.05395527,0.266911,0.025130792,0.064318754,0.036049716,0.08187448,0.015664427
bvs,0.0169118,0.04551179,0.028270956,0.029885305,0.03829795,0.048270814,0.04525246,0.028631568,0.040376794,0.03940581,0.057080284,0.21929714,0.055373505,0.045121215,0.061782178,0.03394984,0.06440113,0.04567326,0.03176402,0.024742322
bvw,0.019898675,0.017326197,0.064019874,0.019779792,0.027914237,0.029770987,0.1464453,0.033172373,0.027186643,0.023977762,0.044212,0.016360821,0.09640964,0.06753792,0.17604023,0.026078437,0.026149914,0.07871601,0.028680954,0.030322226
