left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
ajf,0.021337403,0.102753766,0.0813269,0.04127887,0.024444785,0.012820067,0.046859454,0.047109302,0.024443096,0.041778404,0.045029134,0.076032974,0.0422426,0.044616573,0.05120648,0.06259084,0.025163375,0.11460751,0.026644314,0.06771419
ajk,0.048974585,0.09704925,0.017954677,0.02572529,0.04240301,0.13025926,0.030583788,0.026613845,0.041564308,0.022758381,0.039944515,0.03401986,0.01827468,0.03718421,0.035182863,0.02711551,0.0761824,0.15786259,0.023053382,0.06729363
aka,0.059035532,0.034670565,0.035979383,0.014230787,0.069304235,0.047644418,0.042404488,0.092895314,0.07098781,0.07481311,0.040131032,0.0126145305,0.019406924,0.037650105,0.06444455,0.03627603,0.07943148,0.04905868,0.040612567,0.07840858
akg,0.013169732,0.0353813,0.020482456,0.06271835,0.058157645,0.069745354,0.010071525,0.039900742,0.019086132,0.011303313,0.041967496,0.03600039,0.17360137,0.037000123,0.063819125,0.10270072,0.038740773,0.048275784,0.10660502,0.011272574
alc,0.021752337,0.055421032,0.021797556,0.047463674,0.02756764,0.014450575,0.017146023,0.09844836,0.027086047,0.037865944,0.08317705,0.040458865,0.026007453,0.08936882,0.11969342,0.017266827,0.09787892,0.022102656,0.062345285,0.072701514
ali,0.042473026,0.05873652,0.08708308,0.055770725,0.0106423395,0.0042924695,0.07424469,0.10302492,0.05515491,0.043978807,0.027472304,0.047444485,0.021223918,0.049782883,0.06931986,0.020873314,0.0646741,0.058675986,0.07059087,0.034540784
alt,0.035063997,0.019910617,0.026675906,0.035505686,0.08237212,0.017692208,0.028133793,0.029829321,0.045767196,0.07660341,0.026878601,0.04182385,0.18066496,0.010642212,0.055910725,0.044196624,0.09163259,0.05792994,0.05102575,0.041740395
alx,0.044019267,0.024736386,0.048383087,0.032912,0.02489508,0.022239234,0.034925174,0.034855876,0.07122606,0.03284396,0.059839647,0.009813959,0.05135765,0.21500611,0.024828868,0.0344328,0.032048136,0.113925576,0.064432435,0.02327864
aly,0.056395933,0.056373563,0.115459494,0.022286959,0.041033845,0.052702144,0.050637957,0.02690252,0.13947529,0.041334838,0.04007638,0.04052061,0.031710118,0.025384933,0.11423777,0.048067562,0.02873218,0.015682258,0.016890576,0.036095098
ama,0.04041277,0.073073946,0.07061313,0.10536172,0.030481802,0.022622503,0.024997462,0.06577968,0.044687554,0.032826874,0.046352446,0.021819532,0.024239382,0.1176566,0.04649148,0.020021843,0.06546308,0.04367827,0.040531762,0.06288815
amb,0.061729737,0.031479295,0.050581057,0.041522782,0.03659564,0.11007816,0.025239145,0.032756742,0.050772652,0.022704521,0.028977294,0.06752697,0.108316824,0.032600857,0.051533222,0.072859645,0.016389238,0.02845278,0.0772534,0.052630022
amd,0.029447576,0.050388593,0.07920932,0.06300427,0.03126699,0.040471677,0.03444767,0.05277948,0.03785473,0.027907616,0.04629194,0.039132092,0.048384167,0.14561357,0.041034453,0.037650988,0.07585125,0.032913264,0.050319996,0.036030326
amg,0.045488298,0.032842405,0.028816288,0.059984315,0.04009502,0.10697877,0.026393479,0.121132486,0.058564425,0.026671939,0.074824326,0.05659291,0.017138345,0.05681345,0.01583981,0.024387466,0.081539564,0.028081793,0.052113418,0.045701496
amh,0.011800398,0.14327982,0.096307606,0.041263018,0.026140211,0.031140652,0.028981756,0.013890389,0.06394328,0.047890503,0.022971705,0.0322371,0.02402616,0.02679917,0.053859483,0.023669172,0.03862313,0.01693527,0.23861922,0.017621916
amn,0.038941197,0.03861955,0.032058146,0.06351113,0.08075591,0.04103756,0.021819027,0.018467246,0.05029163,0.03116853,0.0235172,0.13067076,0.07665683,0.07489586,0.03247036,0.08111295,0.05880983,0.021902567,0.03406734,0.049226332
amq,0.04525032,0.035365287,0.014074216,0.028347299,0.018024918,0.05983821,0.020986507,0.071221545,0.058716327,0.12246803,0.009622297,0.13398238,0.041488264,0.029674921,0.09413301,0.054274604,0.06561041,0.051514935,0.02997068,0.015435847
aop,0.029547362,0.019931005,0.020496812,0.030471066,0.021853289,0.17269951,0.09215137,0.025440985,0.028690182,0.05883047,0.14540868,0.022303646,0.024540309,0.034281246,0.031773705,0.035486348,0.06217247,0.040691372,0.052358493,0.050871663
aoq,0.13175562,0.05577305,0.027353492,0.058286432,0.02378969,0.16350405,0.040984243,0.009919833,0.015740221,0.056859992,0.051350974,0.05058097,0.06434945,0.06275619,0.02538068,0.037829243,0.030502144,0.053217884,0.019146662,0.020919122
aoy,0.027187455,0.07856732,0.07171076,0.057253048,0.08109201,0.07931669,0.013563414,0.04852289,0.025211759,0.0153445,0.07663354,0.04865581,0.025763884,0.11147332,0.07253415,0.067626186,0.035597708,0.020264555,0.01983884,0.023842176
app,0.031424023,0.021018652,0.02322621,0.06736188,0.055976205,0.1565196,0.0707463,0.0435047,0.07731125,0.03531291,0.033317685,0.020856287,0.05934951,0.018542157,0.043996293,0.021492587,0.077301614,0.029191222,0.05386687,0.059683956
apx,0.028983748,0.037285127,0.066659346,0.055788383,0.071187854,0.030432828,0.03869406,0.04609397,0.07883756,0.05327969,0.05493502,0.059857648,0.06503568,0.025140172,0.061605413,0.049887087,0.060831565,0.0039759628,0.065873854,0.04561512
aqd,0.026219951,0.014170964,0.046481453,0.025203781,0.03606203,0.047864612,0.028663326,0.15301862,0.031981986,0.034296185,0.26668003,0.021761607,0.03779816,0.028705046,0.030192563,0.043143477,0.019212246,0.022440964,0.020504136,0.065598905
aqt,0.019373186,0.018745545,0.045316767,0.010200353,0.086510904,0.12654644,0.018307166,0.03553865,0.07959024,0.03403476,0.039627966,0.029010877,0.01785298,0.025818784,0.09460134,0.09727994,0.019468727,0.085615695,0.022081733,0.094477884
ara,0.060128246,0.0395207,0.10274883,0.1304505,0.02617545,0.08048902,0.08650714,0.06141846,0.023379056,0.015930768,0.031937577,0.042733613,0.024909304,0.052009903,0.04363285,0.055950213,0.031140683,0.0185934,0.040882535,0.03146172
arq,0.02951749,0.015320812,0.02007864,0.038563456,0.06659799,0.043323856,0.07899268,0.04843147,0.075950846,0.025902297,0.051159218,0.016621144,0.07627564,0.039483417,0.017669829,0.20154512,0.016842347,0.06637801,0.060206287,0.011139409
aru,0.012915906,0.027845474,0.038899187,0.013487291,0.028446812,0.014573645,0.043053553,0.1187444,0.041400824,0.040906977,0.06660317,0.08492489,0.11807499,0.09924066,0.045788623,0.04852949,0.01480631,0.06269788,0.059350237,0.019709729
asf,0.032024443,0.053415954,0.041169263,0.046639502,0.038866732,0.0342193,0.048159458,0.103856385,0.052024815,0.08375088,0.046662126,0.044845328,0.038422752,0.049886126,0.057260655,0.039483253,0.043158144,0.06781475,0.057856526,0.020483606
ass,0.045033425,0.04513627,0.023237977,0.017650584,0.014110887,0.047632903,0.030748233,0.112141185,0.01315283,0.08515454,0.041215662,0.038061377,0.066033386,0.11247215,0.06752333,0.08331452,0.025370328,0.07386704,0.016177386,0.041965958
ate,0.03540805,0.027323969,0.019629104,0.08195721,0.071313865,0.040201284,0.015705222,0.015624096,0.023508932,0.029153435,0.025513776,0.05128727,0.09953133,0.12297919,0.021688476,0.04470856,0.041996542,0.18055172,0.030554578,0.02136343
atf,0.021032637,0.028005777,0.026851555,0.065429345,0.06926716,0.052124344,0.037667044,0.01599978,0.06574438,0.029494092,0.031234898,0.016081413,0.07192128,0.05111658,0.02792281,0.028433582,0.071010485,0.03605781,0.1842069,0.07039811
atj,0.08740166,0.047835425,0.024308465,0.097120374,0.031554557,0.019980721,0.020717226,0.018510357,0.13258727,0.06830693,0.029671937,0.021082414,0.0566071,0.03352768,0.03778186,0.097076975,0.024263961,0.03759933,0.08356233,0.03050333
atv,0.02165181,0.06663893,0.04727675,0.027737508,0.115990736,0.01646985,0.034701735,0.03331492,0.033519715,0.05183091,0.046897035,0.114802964,0.030095356,0.10604109,0.022535995,0.016941784,0.016439054,0.11075511,0.056806013,0.029552732
auc,0.2161697,0.022521602,0.025088806,0.015419089,0.022027412,0.06796821,0.0661381,0.017048042,0.022483788,0.06569894,0.03967909,0.047067296,0.04808243,0.015514118,0.015025819,0.016320415,0.08206369,0.1249657,0.035247102,0.035470605
aul,0.13528574,0.05027817,0.020394318,0.04760628,0.035508927,0.085290045,0.06921749,0.038337864,0.027742859,0.07585275,0.022186996,0.024766315,0.041187447,0.07523174,0.022274183,0.042774364,0.026313407,0.024229828,0.084802516,0.05071882
avp,0.0373181,0.04192119,0.03273257,0.047383934,0.025248338,0.050856173,0.026653387,0.034896966,0.0364792,0.042655222,0.04849399,0.05141528,0.038142495,0.13283065,0.082508676,0.038948018,0.04951736,0.02646792,0.0578535,0.09767704
awk,0.03691102,0.030886611,0.0695842,0.10377512,0.022791043,0.023564424,0.026230805,0.012254711,0.1286936,0.02498059,0.03895884,0.0603126,0.036063023,0.057529297,0.039190624,0.12704748,0.050305802,0.040678043,0.04362561,0.026616579
awp,0.024543155,0.08181642,0.06167919,0.014886885,0.042232756,0.1477205,0.07183236,0.0302506,0.044901207,0.019866453,0.099190265,0.0138714,0.03730788,0.015512247,0.051996626,0.04723182,0.101007216,0.026415782,0.024866741,0.042870592
awu,0.02727913,0.07496367,0.02687429,0.18745922,0.03920801,0.035307787,0.029525673,0.08645455,0.015772814,0.019247832,0.05276349,0.071725264,0.026026998,0.094303355,0.020629164,0.012809115,0.019955264,0.023105044,0.040169008,0.09642033
axn,0.12086206,0.043079056,0.03179272,0.044263605,0.051313154,0.03753785,0.027098551,0.03743934,0.029729908,0.10393654,0.062401127,0.034232035,0.03095537,0.0536893,0.07016451,0.026496524,0.056629755,0.02797231,0.08733713,0.023069093
axo,0.03674988,0.06596999,0.035753224,0.016677413,0.04393334,0.02018818,0.056967903,0.06831109,0.062576406,0.022739735,0.030831717,0.06720548,0.04092409,0.029271822,0.03930455,0.06790311,0.036819987,0.043838877,0.17375948,0.040273678
axp,0.032003384,0.041205153,0.03657842,0.03638939,0.072301775,0.080484696,0.06230234,0.019992445,0.050530314,0.04684767,0.05753816,0.049029324,0.04585578,0.067058384,0.059828732,0.057189446,0.044006627,0.0191477,0.08564029,0.036069978
ayc,0.044271078,0.025763072,0.066258535,0.04431216,0.025869481,0.032552127,0.050344393,0.046701964,0.037519794,0.023916427,0.20089045,0.055392604,0.02181355,0.05884332,0.031994045,0.104605496,0.018655749,0.028938511,0.060848642,0.0205086
ayg,0.025560783,0.055549964,0.02926626,0.13991992,0.06764071,0.025220864,0.05537695,0.04563036,0.030246442,0.024160316,0.022292035,0.029840766,0.040509325,0.05045747,0.11472314,0.020524539,0.0860886,0.03213427,0.06557705,0.039280128
azb,0.054330762,0.039655812,0.034432493,0.06275265,0.0466038,0.07482191,0.037234288,0.1457401,0.031917684,0.032252062,0.08264901,0.05345721,0.024086585,0.038885996,0.09960967,0.021475859,0.019743918,0.035842784,0.02109643,0.04341096
azo,0.03498557,0.03517395,0.047109596,0.012053197,0.038298808,0.08250409,0.10691697,0.041267402,0.028888071,0.013788984,0.08421159,0.016365971,0.075798005,0.04954788,0.0417791,0.05966159,0.043455165,0.08484302,0.02801178,0.07533928
ban,0.036414307,0.043995433,0.05396758,0.057005443,0.053448975,0.022974461,0.036824208,0.048176616,0.056283593,0.057527956,0.060096446,0.04260582,0.029313652,0.048244894,0.04783141,0.08969175,0.043897193,0.038762845,0.088951126,0.043986436
bao,0.020380482,0.0614303,0.029389191,0.022032844,0.08297178,0.01902955,0.03449586,0.030155292,0.01930989,0.12210182,0.03800883,0.019703224,0.17978771,0.01893643,0.01932376,0.02558169,0.02085247,0.078388564,0.033676706,0.12444365
bar,0.03615536,0.047985077,0.036731783,0.013613779,0.04339456,0.34543028,0.05135369,0.027367199,0.017377228,0.020130763,0.018688481,0.022886863,0.05763824,0.026664043,0.031495098,0.015519773,0.051269013,0.045968592,0.05315158,0.037178624
bas,0.03370305,0.049666476,0.0437113,0.032092884,0.05069318,0.037090223,0.037885517,0.059335627,0.05951395,0.037743047,0.042492226,0.101796046,0.05088157,0.0982862,0.036331143,0.05248361,0.037574988,0.049356103,0.051404245,0.03795857
bbn,0.027703844,0.023704095,0.031212337,0.1326228,0.035335593,0.048807893,0.13033149,0.03234952,0.046065345,0.018265713,0.026903778,0.023332648,0.037120804,0.02568723,0.028634552,0.017986167,0.05192366,0.065880165,0.11610226,0.08003015
bbt,0.01608618,0.04210265,0.011920916,0.019854775,0.020561807,0.032523282,0.055745933,0.036159042,0.057930116,0.10669481,0.16354041,0.020600198,0.103965476,0.03221955,0.101999976,0.04015415,0.010999022,0.014806426,0.088095814,0.024039553
bcf,0.024145702,0.021284612,0.03451976,0.01602413,0.018948438,0.05872256,0.045798276,0.022859743,0.05119009,0.031443164,0.19089782,0.019256772,0.04965883,0.053894147,0.033263046,0.044445995,0.038646754,0.072302006,0.16305454,0.009643591
bcg,0.0106024975,0.033226468,0.088757865,0.068978965,0.08169444,0.035186872,0.03072902,0.024327176,0.022089958,0.06616683,0.03398006,0.053413503,0.09917338,0.056973074,0.07888079,0.03921292,0.034861945,0.03405174,0.07771099,0.02998145
bci,0.052618474,0.021487417,0.045648176,0.021691384,0.039881323,0.018608725,0.042656746,0.12559928,0.011089058,0.059442207,0.06524375,0.041717,0.03893994,0.036502417,0.060552087,0.03399738,0.048056744,0.05005462,0.15338401,0.032829173
bcj,0.022745967,0.02591172,0.02699085,0.056367077,0.049998406,0.019531906,0.022644995,0.03934936,0.04064239,0.06856258,0.035121355,0.1254635,0.033063937,0.14480719,0.024364237,0.017498095,0.05624538,0.10282048,0.025858758,0.062011793
bcn,0.048317797,0.01806445,0.013684668,0.08829791,0.039959732,0.022514282,0.1356714,0.03635581,0.037289906,0.027820734,0.020082105,0.096874796,0.0466799,0.06878104,0.06986128,0.05214689,0.0805097,0.018191919,0.041994177,0.036901485
bcw,0.061049484,0.040472325,0.019518359,0.06831904,0.096615344,0.030645065,0.05838933,0.07444718,0.046425495,0.029529124,0.030540064,0.024574677,0.019621802,0.108829565,0.06555793,0.047030117,0.04522944,0.05335173,0.023289662,0.056564275
bdv,0.036435142,0.021623235,0.024503458,0.0265,0.026085474,0.029931268,0.02241944,0.050718892,0.0665454,0.09694281,0.048298534,0.047569763,0.104736045,0.050049014,0.063980676,0.09093342,0.026265241,0.05324406,0.068699196,0.044518907
bep,0.0266763,0.024463462,0.017633306,0.07686403,0.061169352,0.02214826,0.03880084,0.09229695,0.052115552,0.09214449,0.023271192,0.05146206,0.03364039,0.02905052,0.0240348,0.02555967,0.15075658,0.06815168,0.04881369,0.04094679
bew,0.014367319,0.03348367,0.03250304,0.04008399,0.02308829,0.03693728,0.013415595,0.26179856,0.06057289,0.019224357,0.0378623,0.016162293,0.031910006,0.18555789,0.022631563,0.015560834,0.03351034,0.027719093,0.040945858,0.052664824
bfc,0.047284685,0.060847204,0.06303246,0.028280813,0.06018939,0.043704204,0.023536677,0.04890841,0.058492333,0.07790289,0.043151706,0.032472342,0.033690836,0.036899246,0.031286296,0.14951871,0.02675414,0.03214069,0.054300684,0.047606304
bft,0.07251981,0.060338072,0.09233476,0.07772948,0.049088262,0.039844308,0.056255586,0.032907512,0.061869696,0.037874654,0.047154967,0.07252346,0.02546395,0.053651668,0.0150807705,0.018531052,0.023605056,0.048607558,0.028887475,0.08573197
bfx,0.10325442,0.028367396,0.073510386,0.07934676,0.05535087,0.05835177,0.023381175,0.026038317,0.05234536,0.038809597,0.021562811,0.059694868,0.060987804,0.03168908,0.046221346,0.057723284,0.047005944,0.037149385,0.047928963,0.05128048
bhw,0.036303762,0.031482536,0.086097546,0.06781047,0.054728325,0.052921675,0.045194384,0.04739286,0.07206282,0.04805277,0.03506082,0.085365735,0.039387036,0.044376858,0.06990462,0.028553065,0.07415241,0.03913518,0.01645455,0.025562482
bim,0.026067197,0.041469704,0.019120842,0.094577074,0.047927525,0.021796012,0.030242776,0.026225038,0.07959496,0.05733447,0.040195923,0.020024832,0.20309904,0.051576525,0.025218401,0.039781347,0.03234645,0.06111234,0.035219748,0.047069736
bis,0.07694965,0.03988217,0.053152546,0.033227712,0.048249077,0.052041862,0.059403572,0.028659297,0.038477734,0.049560778,0.02428778,0.04625892,0.05396356,0.106964454,0.04613983,0.031398848,0.08358216,0.029105283,0.06500846,0.033686355
biu,0.077012494,0.033042595,0.04341518,0.058500007,0.03219118,0.028072601,0.08963739,0.059564076,0.034724195,0.042288348,0.036827628,0.034356177,0.05694227,0.061168123,0.051433634,0.07559622,0.0379867,0.037006695,0.059884958,0.05034955
bjq,0.022455258,0.023467578,0.1378694,0.092996426,0.048734266,0.042028513,0.06838442,0.028451368,0.030856172,0.02372972,0.057834703,0.091714785,0.06074682,0.04509565,0.0151159195,0.010810653,0.038815062,0.016949939,0.09478195,0.049161356
bjr,0.050835013,0.02335018,0.047693588,0.027226638,0.033369225,0.044790056,0.048603706,0.06909032,0.056903645,0.024040636,0.011455853,0.09241468,0.019747049,0.081392,0.09352746,0.010821169,0.03904857,0.16902256,0.02829048,0.028377179
bkt,0.11252057,0.031990126,0.05509016,0.01078605,0.06944436,0.017176947,0.061015267,0.009015432,0.06329,0.04686202,0.06046019,0.08533344,0.043374572,0.06354192,0.025088979,0.04159613,0.08410584,0.035477057,0.07154391,0.012287012
blg,0.062105164,0.025030147,0.039982144,0.026656603,0.025877645,0.024548972,0.05904173,0.04744717,0.031151816,0.18322065,0.01915651,0.08647448,0.02135417,0.04058933,0.04380081,0.08484405,0.044639066,0.042141553,0.055385336,0.036552627
blu,0.010873299,0.10252671,0.03307696,0.11237328,0.027421841,0.03440572,0.038045123,0.023524344,0.056530062,0.050119378,0.017954225,0.040741563,0.029306911,0.040045593,0.029248722,0.05178397,0.0410705,0.0510999,0.05085912,0.15899283
bmj,0.049877185,0.04891707,0.039454445,0.044574853,0.04293123,0.054422945,0.07215649,0.039189212,0.0321696,0.040130783,0.043143462,0.12980765,0.04338423,0.04326373,0.05101935,0.04405714,0.039092854,0.080416046,0.024224127,0.037767556
bmw,0.045983795,0.04304613,0.033064533,0.05278175,0.062031988,0.020410575,0.017754607,0.02147941,0.018185,0.32218593,0.016742,0.011055161,0.013903069,0.015606095,0.031539522,0.06555218,0.015206195,0.075682476,0.08407699,0.03371267
bni,0.038911454,0.034409508,0.016610898,0.052874625,0.12382654,0.033785187,0.11350539,0.025933573,0.03800806,0.053554766,0.08725121,0.04405622,0.015504989,0.03580311,0.055474736,0.05017547,0.040813327,0.033161372,0.048714686,0.057624858
bnm,0.06754104,0.10674376,0.030941179,0.030509016,0.06503374,0.03233942,0.022040617,0.053053163,0.028144177,0.021955788,0.027350245,0.06595956,0.08112587,0.07848642,0.061445672,0.12094171,0.014153097,0.015676683,0.05002369,0.026535148
bos,0.023262456,0.020136932,0.022591535,0.17169984,0.029449314,0.053744566,0.0288938,0.042461444,0.01757244,0.033165712,0.049103163,0.043765422,0.04727394,0.045358483,0.030954007,0.032781705,0.06285128,0.13049741,0.08938245,0.025054127
bpg,0.025881,0.05231979,0.033202194,0.04482164,0.0544692,0.066408865,0.07564427,0.02475528,0.03620108,0.020718506,0.07577714,0.040650144,0.0319554,0.028969798,0.05329185,0.042069428,0.047974836,0.16064899,0.036049925,0.048190698
bph,0.11365667,0.021604052,0.050232794,0.048291225,0.051092748,0.025033765,0.03251294,0.03657681,0.15248205,0.047242478,0.047220558,0.05090217,0.06375262,0.056470007,0.029835122,0.02185836,0.03931881,0.04216048,0.026852889,0.042903453
bpv,0.034147978,0.03630384,0.09012521,0.02635317,0.050988413,0.028725797,0.03384074,0.039739612,0.11226693,0.040159706,0.076990314,0.056322567,0.088362016,0.039576963,0.033643547,0.04439929,0.035674088,0.037561987,0.022674603,0.072143294
bqc,0.10128093,0.050334074,0.044337682,0.012026426,0.07194393,0.026400847,0.09879312,0.046292156,0.06617095,0.0689275,0.06443266,0.019231219,0.040106997,0.037406977,0.05687197,0.052659076,0.039825294,0.04608139,0.036717743,0.020159105
bqp,0.036321558,0.02350177,0.084460706,0.08996649,0.029925734,0.06584671,0.02829863,0.093688734,0.045045525,0.028746929,0.037691064,0.023954378,0.023717575,0.016205035,0.07225065,0.10560632,0.08692988,0.020868348,0.032359976,0.054613885
bqq,0.027302044,0.013120131,0.044748943,0.024162205,0.019154461,0.03717034,0.06285222,0.13003162,0.039106753,0.0435045,0.07186919,0.021210885,0.043519087,0.046678834,0.026805207,0.08254001,0.02858633,0.11696435,0.080436796,0.040236082
brj,0.13298589,0.021028403,0.06744036,0.040715963,0.085416585,0.024184406,0.040836222,0.036843844,0.039899893,0.037129924,0.053213533,0.06473376,0.049189042,0.049074456,0.03327464,0.062071048,0.076352775,0.029242823,0.025987199,0.030379217
brr,0.02255013,0.051104728,0.013759787,0.022905787,0.031112142,0.09620374,0.021892592,0.053051226,0.031996783,0.028382609,0.03203953,0.11396527,0.07866415,0.04124477,0.09445647,0.05946717,0.07475895,0.040911585,0.009797693,0.0817348
bug,0.050828997,0.11468819,0.02591549,0.07779615,0.08995226,0.024372913,0.030277753,0.16008382,0.028814014,0.014182192,0.029436324,0.09371098,0.028716505,0.052988503,0.02583905,0.030637875,0.022563854,0.041085385,0.029952876,0.0281569
bul,0.056398917,0.033738397,0.045801632,0.0956133,0.034012757,0.04578661,0.03884494,0.037183467,0.079136595,0.06366119,0.054798454,0.04264907,0.04341998,0.03880025,0.02027752,0.06872635,0.040687643,0.05594058,0.0864477,0.018074654
buw,0.037950788,0.036313552,0.054752097,0.025488624,0.03624501,0.065630585,0.082114406,0.020798387,0.09481878,0.036052834,0.015535497,0.045136936,0.048087783,0.040354293,0.04094317,0.122194305,0.018509772,0.031773955,0.09614187,0.051157277
buy,0.03196327,0.023696985,0.019810233,0.023525404,0.045857895,0.049668852,0.045510165,0.09213071,0.06110606,0.09246599,0.046612978,0.0521747,0.06687283,0.027186636,0.046031673,0.032066025,0.059373308,0.037023947,0.093488544,0.05343384
bvh,0.02279394,0.044979807,0.012771965,0.039341845,0.030582273,0.0573636,0.0434154,0.07425291,0.11072316,0.077681094,0.034089822,0.06065427,0.051770024,0.09248713,0.03427213,0.03213895,0.03041735,0.073236674,0.05525761,0.021770034
bvi,0.014945056,0.059513282,0.107704684,0.011210448,0.026190009,0.09449136,0.03249979,0.031685498,0.013671106,0.021933017,0.020156682,0.017553067,0.19490272,0.04148234,0.18926707,0.010415947,0.016223023,0.035406843,0.037382312,0.023365816
bvs,0.053138435,0.042256035,0.054435514,0.038448688,0.051930685,0.066814706,0.0426779,0.047639582,0.07892742,0.03679932,0.043686844,0.050857358,0.066581406,0.013785343,0.04374712,0.040797085,0.07960558,0.08722452,0.02366769,0.036978737
bvw,0.033505715,0.036814343,0.027244512,0.03148294,0.026079848,0.060951762,0.2463875,0.09121887,0.021919198,0.015669815,0.04368471,0.05109499,0.038684744,0.02607618,0.06062882,0.035126932,0.031952813,0.05734785,0.042920865,0.021207571
