left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
aes,0.08348341,0.06402126,0.04985902,0.046936046,0.06604244,0.037959337,0.031340916,0.043964196,0.039173882,0.05463383,0.06608713,0.043805476,0.04012229,0.044043954,0.039034624,0.048109308,0.030052122,0.101583116,0.033771813,0.03597579
afd,0.02726948,0.036755767,0.04216435,0.05344607,0.07903617,0.14301848,0.03922126,0.039578483,0.03502374,0.04965178,0.06267977,0.108013734,0.030039825,0.04415681,0.030531047,0.03754491,0.03873178,0.037237078,0.038503464,0.02739598
afl,0.04177386,0.030055031,0.058649644,0.022813447,0.026668165,0.027826354,0.06704248,0.0489327,0.08969478,0.07873195,0.07065474,0.029493436,0.052719958,0.058409907,0.04706309,0.068152145,0.039728343,0.058028966,0.026884759,0.056676224
agb,0.027139574,0.122790255,0.043484647,0.049109556,0.057785366,0.03197321,0.028284006,0.023524292,0.06806751,0.03558146,0.033071198,0.04537991,0.06640435,0.06332066,0.03866364,0.06141413,0.03965153,0.06138459,0.072567016,0.030403169
agl,0.04671445,0.04874375,0.058099397,0.058376603,0.055415135,0.07174253,0.017455535,0.051702615,0.053454984,0.07039276,0.03361016,0.026200539,0.03901989,0.04337321,0.06811538,0.050461248,0.049939528,0.03958293,0.072082825,0.04551657
ahg,0.03655638,0.032564748,0.02702027,0.057297062,0.02792396,0.032286033,0.03376437,0.11216162,0.024995903,0.044823725,0.07341509,0.036206108,0.0329398,0.03752766,0.041322112,0.053584326,0.051996868,0.095244795,0.082622215,0.065747
ahr,0.043730788,0.040108304,0.072118886,0.032651592,0.093370445,0.047329977,0.030737083,0.031481434,0.06344071,0.03687984,0.03427035,0.05529179,0.08306082,0.06036948,0.035542917,0.07932801,0.03227129,0.034757636,0.05708786,0.03617084
aik,0.058147922,0.0522557,0.06924565,0.068998694,0.06147615,0.041635767,0.058173794,0.055193808,0.04306508,0.042553127,0.041499928,0.0514168,0.03909058,0.046469796,0.05373314,0.043944888,0.03479395,0.042287387,0.033422235,0.062595576
aiv,0.035548754,0.0779681,0.0645392,0.02910739,0.027293487,0.03199204,0.06231814,0.038114794,0.111131504,0.027525077,0.058931258,0.04720683,0.059190482,0.027920807,0.10246134,0.034329005,0.04741407,0.034780145,0.041847438,0.040380225
ajf,0.033851583,0.07201251,0.093139224,0.056255676,0.042907514,0.032424845,0.036549345,0.03308233,0.036741033,0.031856,0.04922538,0.06925322,0.034607396,0.070835836,0.026910061,0.06789499,0.052798357,0.08488052,0.03732992,0.037444215
ajk,0.0684397,0.045245614,0.03153089,0.038340632,0.056332257,0.08831718,0.06770056,0.035834346,0.03291439,0.020338198,0.09104783,0.033246104,0.0296487,0.02841948,0.05219806,0.03462197,0.05191408,0.09619557,0.030382603,0.06733187
aka,0.035894386,0.049225822,0.05584999,0.039324418,0.04807921,0.055274516,0.061887976,0.069635205,0.050305884,0.048009545,0.079827175,0.035884872,0.057614636,0.030805781,0.0230069,0.03237563,0.04867683,0.04967877,0.061547644,0.067094885
akg,0.029815542,0.043866545,0.046684742,0.039113704,0.06312665,0.04704292,0.033209134,0.050486945,0.05641725,0.030989448,0.052719716,0.04514695,0.083570726,0.051285274,0.040405903,0.08710054,0.033086974,0.033900283,0.093327306,0.038703285
alc,0.028867016,0.05426976,0.029001903,0.036562767,0.027535455,0.02440597,0.023629028,0.0648095,0.036394358,0.039173532,0.082324274,0.07882064,0.033759605,0.10740789,0.08691695,0.028156796,0.06881652,0.022409262,0.0427522,0.08398657
ali,0.032126546,0.06533034,0.05940408,0.07867964,0.026162894,0.023164144,0.08695333,0.047298368,0.043491635,0.039536137,0.03961128,0.041152317,0.020469168,0.06180672,0.04291822,0.06197456,0.06857958,0.0674752,0.063482024,0.030383738
alt,0.026339099,0.051505722,0.028849665,0.07224553,0.06441978,0.03381262,0.035612937,0.061891124,0.036474526,0.06402828,0.019895623,0.05825052,0.07127732,0.023938097,0.08379686,0.036114983,0.03764354,0.070899814,0.056278445,0.06672553
alx,0.039472256,0.027711166,0.033280533,0.03742004,0.04013982,0.03302892,0.030292884,0.042612102,0.062528014,0.0485311,0.06729946,0.029777853,0.04654332,0.10300759,0.038489364,0.032791067,0.040985,0.0815739,0.0936861,0.07082944
aly,0.029892016,0.05970227,0.101081334,0.033009183,0.03651652,0.03390625,0.03754936,0.027252572,0.052154887,0.1386223,0.03923593,0.03813484,0.049953636,0.036391497,0.07983835,0.055235937,0.04046558,0.034559928,0.02943793,0.047059715
ama,0.036207285,0.07360937,0.06259296,0.10719781,0.06161127,0.020389957,0.026435472,0.063927725,0.06224143,0.073190145,0.036504928,0.04413543,0.026265744,0.03465316,0.041423712,0.04367916,0.057079274,0.05649408,0.041003615,0.031357415
amb,0.051743392,0.04521618,0.051809013,0.06881045,0.057757877,0.10223134,0.024532225,0.04187422,0.049495384,0.029939443,0.042930204,0.074462585,0.033478078,0.042650294,0.04481443,0.05763913,0.03295802,0.041037906,0.07199415,0.034625787
amd,0.050136365,0.04553305,0.049719773,0.067555904,0.0348056,0.050009415,0.047731448,0.062178515,0.05136962,0.03267104,0.06719868,0.0507032,0.03651495,0.08708396,0.041555382,0.03521566,0.04432335,0.048919853,0.033043653,0.06373061
amg,0.023973014,0.0288976,0.05344083,0.056846995,0.043313414,0.103083335,0.038175166,0.12036589,0.040431265,0.031064754,0.04826572,0.05027557,0.028343199,0.062036738,0.03898568,0.0334293,0.031279426,0.050818868,0.04132816,0.0756451
amh,0.030457117,0.07848296,0.051003683,0.034856666,0.0428187,0.03486872,0.043083936,0.022050124,0.10489119,0.044413142,0.03388327,0.02385737,0.026532747,0.05284717,0.06268696,0.040414877,0.091903955,0.024728917,0.12236472,0.033853803
amn,0.037100837,0.038303353,0.026865697,0.05746361,0.05189085,0.06256862,0.02370497,0.040259533,0.05109657,0.026293773,0.036723655,0.097586766,0.07064308,0.050236657,0.031165957,0.098672956,0.05890485,0.03726804,0.04898857,0.0542617
amq,0.058710936,0.03346199,0.04313413,0.035141643,0.04270217,0.03426189,0.03810298,0.06303064,0.07884099,0.06517668,0.035814803,0.08194992,0.037499443,0.0381014,0.10007298,0.053538404,0.05393371,0.042548187,0.034661677,0.029315304
aop,0.04398987,0.030317605,0.029693155,0.022865508,0.053978942,0.16380832,0.061338294,0.04689385,0.031842146,0.039143436,0.048058823,0.033096664,0.033599585,0.036816612,0.05394844,0.031529643,0.06452416,0.05168003,0.08746519,0.035409752
aoq,0.047810264,0.07650141,0.038299993,0.05175251,0.057519257,0.08941653,0.029404212,0.023138715,0.047410022,0.047037978,0.03178259,0.078130096,0.07454733,0.025306279,0.05259201,0.039572343,0.02513922,0.083318576,0.048630003,0.03269061
aoy,0.05618728,0.05439311,0.047191273,0.061991252,0.05049822,0.06602466,0.02812689,0.055416293,0.059234977,0.03230182,0.037494916,0.055164613,0.038767453,0.07419776,0.08217375,0.059314925,0.05386301,0.031598814,0.032226913,0.023831923
app,0.030070655,0.035981458,0.022570878,0.08183726,0.049301773,0.14664268,0.064518295,0.04642116,0.0651962,0.029044883,0.030154245,0.03364582,0.107332304,0.01975023,0.041279104,0.020255111,0.05965114,0.04398652,0.03473213,0.037628073
apx,0.04357513,0.043549307,0.049342122,0.031253893,0.06696936,0.031918623,0.028333247,0.03667739,0.04778063,0.047620922,0.0557819,0.03279147,0.05054807,0.0668219,0.10885379,0.049497433,0.05583741,0.03480097,0.06632376,0.0517227
aqd,0.046225104,0.022640586,0.060310915,0.05203521,0.04014674,0.05002215,0.029111618,0.12588924,0.05488577,0.04335814,0.07843424,0.058079727,0.055418182,0.028643483,0.04037838,0.050134912,0.023860538,0.030228991,0.040643975,0.06955204
aqt,0.023824574,0.024760308,0.064986184,0.023222046,0.0930985,0.067244366,0.02364982,0.03121153,0.053906742,0.026096895,0.06178715,0.07187559,0.054683022,0.029248957,0.075181134,0.10869346,0.02725474,0.06638793,0.019924557,0.05296245
ara,0.052607317,0.0704841,0.09121072,0.05692788,0.05463975,0.065154,0.08904182,0.030865995,0.040065456,0.02255342,0.07554049,0.035419244,0.03371847,0.02608645,0.038172547,0.04956502,0.03064318,0.027773738,0.075646296,0.033884075
arq,0.07370867,0.03834934,0.027355446,0.04204987,0.052318517,0.042006735,0.04178208,0.03126106,0.039842386,0.032628972,0.0749825,0.038458142,0.040271208,0.058561374,0.038883425,0.117241636,0.033368304,0.04623296,0.10238929,0.02830814
aru,0.032668933,0.071966,0.024341492,0.027156906,0.028820226,0.040152784,0.03189547,0.07606102,0.06013201,0.06182897,0.08439919,0.049773593,0.052674808,0.06989527,0.07924576,0.052843954,0.030982912,0.050426826,0.036556117,0.038177818
asf,0.040933922,0.04457541,0.04183314,0.058597486,0.034293327,0.0363646,0.06607691,0.053509068,0.06405008,0.06839956,0.07202822,0.027298072,0.042054355,0.07453455,0.07753983,0.04907,0.031996246,0.04016735,0.048172258,0.028505564
ass,0.05030055,0.05155813,0.058671195,0.041443232,0.02389458,0.04349001,0.050675035,0.05757291,0.039696574,0.034403384,0.04496709,0.038104936,0.06780187,0.051288325,0.040685833,0.0676583,0.048007257,0.058987007,0.06479401,0.06599983
ate,0.038899563,0.042501897,0.071150035,0.07162994,0.043160968,0.06258982,0.03594896,0.0470018,0.037107658,0.04291404,0.09093843,0.051171962,0.03277121,0.061535183,0.033373833,0.061621714,0.04371277,0.05532907,0.032956496,0.043684702
atf,0.043583367,0.031521887,0.061454963,0.025241587,0.057462685,0.042551585,0.034926746,0.016140012,0.07065386,0.10418882,0.03308446,0.020892482,0.05256649,0.03164282,0.04772635,0.029636614,0.028295651,0.055877924,0.16379777,0.048753858
atj,0.0712367,0.06560949,0.038512386,0.056032736,0.039250616,0.036639504,0.05334512,0.029758662,0.08224722,0.08493295,0.041927528,0.032725513,0.060551837,0.034941763,0.034184758,0.05838507,0.045223877,0.037011243,0.04961222,0.047870766
atv,0.045110524,0.04850681,0.03639494,0.04490227,0.055569127,0.030647427,0.030477598,0.04275952,0.04647799,0.042299982,0.074739456,0.06774349,0.028664561,0.080126636,0.06361077,0.034948733,0.039522722,0.10676762,0.04716523,0.033564556
auc,0.12324256,0.039680284,0.03188556,0.023608457,0.04713811,0.063486874,0.07032723,0.025844676,0.026696052,0.05671949,0.07831567,0.035799075,0.036692314,0.0242277,0.02655234,0.03488994,0.09819822,0.064404935,0.031920873,0.060369607
aul,0.04107116,0.097190924,0.0390398,0.026268007,0.08266334,0.061528444,0.061562687,0.04381356,0.050913937,0.06857149,0.019479636,0.027340274,0.028844297,0.051696572,0.022999257,0.07830132,0.06929075,0.0454713,0.03060936,0.05334378
avp,0.038435027,0.048622195,0.0637712,0.03899419,0.035402883,0.04122587,0.04141818,0.036962163,0.043226246,0.055472244,0.04304874,0.058134887,0.045522697,0.08509639,0.12615006,0.05323385,0.041946106,0.03054408,0.04037866,0.032414358
awk,0.026466895,0.03130335,0.070349194,0.036013883,0.031151118,0.03158976,0.050489955,0.031253193,0.11003582,0.058463488,0.040547173,0.03349061,0.053213906,0.021699147,0.040185273,0.09862833,0.06577337,0.03595997,0.09269997,0.04068562
awp,0.026774293,0.047526892,0.045614764,0.045853283,0.053613354,0.075358175,0.10416539,0.05859795,0.050426908,0.04630134,0.04279344,0.03473828,0.042173643,0.037843324,0.036607504,0.045130696,0.09401822,0.035918497,0.034923006,0.041621037
awu,0.036793392,0.058378268,0.03480903,0.062882856,0.03562582,0.045816418,0.044149492,0.0921254,0.04126492,0.029285945,0.07225324,0.07136774,0.027011154,0.058081172,0.03294931,0.021470262,0.025222618,0.030631443,0.05942967,0.120451905
axn,0.08698882,0.05010896,0.051660497,0.040091027,0.03715645,0.04241201,0.05925945,0.04982161,0.04269112,0.10016141,0.045035984,0.043923955,0.039678138,0.0398838,0.029501144,0.04109987,0.031379677,0.06531145,0.06934466,0.034489915
axo,0.038939577,0.13601322,0.039014097,0.0369707,0.035920337,0.04070193,0.056521535,0.04150598,0.049753774,0.02202535,0.04222386,0.07462865,0.039766926,0.020936849,0.053072687,0.0455201,0.048998695,0.051512625,0.10285601,0.023117088
axp,0.038482852,0.035819568,0.051327504,0.027694525,0.047133587,0.08632502,0.0637814,0.06541469,0.04607287,0.056164768,0.041713275,0.09677613,0.04011824,0.035147537,0.038661048,0.06547184,0.039296094,0.03328886,0.057787962,0.033522204
ayc,0.07623129,0.03332083,0.04819875,0.06582135,0.052636288,0.040014047,0.027812574,0.04106129,0.034097012,0.041374777,0.08743792,0.06892814,0.048102085,0.07212798,0.0531554,0.04722481,0.032513835,0.037743784,0.054527227,0.037670635
ayg,0.04487708,0.06033965,0.06881182,0.117210984,0.05863489,0.023187984,0.056024875,0.058597308,0.06062182,0.032079984,0.025345191,0.048342656,0.05775097,0.049960017,0.041258,0.027397461,0.037269223,0.03536771,0.04438021,0.052542187
azb,0.06374912,0.048450354,0.025745152,0.099139616,0.086046286,0.079761855,0.045335967,0.03922372,0.044317614,0.025938045,0.039068658,0.044043187,0.03953572,0.06641208,0.05529158,0.043868374,0.04318623,0.042281292,0.031667035,0.03693817
azo,0.040503636,0.033769507,0.052064285,0.028247982,0.026470616,0.118011676,0.047594577,0.069109775,0.09237079,0.01944778,0.061244614,0.023203632,0.04573249,0.037675362,0.036551338,0.039696604,0.081927486,0.055953294,0.042478252,0.04794631
ban,0.04270834,0.054134905,0.05372414,0.057136044,0.039975125,0.038737547,0.025516493,0.056149807,0.039887045,0.063720755,0.054899465,0.048914466,0.04575023,0.07378569,0.09155345,0.041999023,0.04908229,0.029472895,0.04099287,0.05185934
bao,0.04577838,0.031525847,0.037624948,0.037053064,0.056386814,0.030126844,0.04652397,0.047946002,0.04867932,0.07486218,0.086942285,0.055838283,0.058006037,0.040492836,0.04402268,0.05693704,0.04898274,0.03854875,0.049948145,0.06377377
bar,0.059351485,0.049969304,0.03301937,0.04207295,0.037033275,0.09944263,0.0822456,0.054391384,0.03330167,0.029804677,0.02761395,0.034431983,0.05765165,0.03892276,0.033233106,0.027850853,0.08360147,0.078699976,0.041160032,0.05620192
bas,0.0260937,0.05866684,0.053485308,0.020520654,0.10353585,0.023861947,0.068398125,0.039149452,0.04428344,0.0631622,0.055441067,0.06282898,0.030759355,0.043654468,0.045318116,0.07113076,0.03225771,0.057555288,0.043423347,0.05647342
bbn,0.044279575,0.026459033,0.049847327,0.07257462,0.111895934,0.05060591,0.08260263,0.03486382,0.040609233,0.03458935,0.030554466,0.02254776,0.02940147,0.051015485,0.03175752,0.045671754,0.06257252,0.07667532,0.044624772,0.056851633
bbt,0.032968443,0.046575654,0.028617265,0.07946342,0.03457382,0.028472243,0.04046854,0.045764368,0.05101034,0.047111753,0.123243496,0.039901394,0.08192818,0.049186036,0.044299044,0.076794095,0.032005385,0.040389366,0.046245683,0.030981515
bcf,0.033916082,0.034307607,0.03407704,0.031435657,0.02736452,0.04189717,0.040819775,0.060730215,0.035243947,0.02358147,0.20581904,0.023555888,0.04526521,0.03407108,0.04630519,0.038038626,0.045440387,0.07857522,0.081476286,0.038079515
bcg,0.021262141,0.033116348,0.084076464,0.08275896,0.08121825,0.048739515,0.05502037,0.060440972,0.018784799,0.04273471,0.02884215,0.03612057,0.039380495,0.06642905,0.06579746,0.05030265,0.058950715,0.045343798,0.044305846,0.036374796
bci,0.051952817,0.06657814,0.07701677,0.022265228,0.046318028,0.026695667,0.04028468,0.072883815,0.02260857,0.055107318,0.043135032,0.10265624,0.03664406,0.0448268,0.03345922,0.04412004,0.044267543,0.048271876,0.08900655,0.031901646
bcj,0.060564283,0.048358053,0.048163943,0.052293405,0.058355954,0.035450637,0.05240835,0.036061198,0.041019112,0.07854257,0.04132655,0.093676984,0.03947481,0.075538136,0.027869921,0.034441877,0.04081914,0.058159433,0.037883487,0.039592173
bcn,0.034100592,0.042845875,0.030939532,0.06357087,0.034529205,0.044737473,0.09437065,0.028711028,0.04074221,0.039493904,0.04992607,0.052963376,0.04411476,0.052102633,0.045373626,0.05500166,0.036502026,0.06535866,0.08996326,0.054652635
bcw,0.08029159,0.042193796,0.057081454,0.07950924,0.041680533,0.050091393,0.06314377,0.048881352,0.0395016,0.041149374,0.0583296,0.03589617,0.038110718,0.04988822,0.048224606,0.05472153,0.03911253,0.05264088,0.02774752,0.051804103
bdv,0.056212008,0.0366252,0.040618807,0.032084066,0.06570661,0.03837899,0.043829076,0.044706494,0.054173283,0.09061834,0.022983547,0.03324467,0.070020325,0.07285099,0.06809672,0.07168432,0.034868363,0.031513866,0.058590315,0.033194028
bep,0.053248543,0.036204837,0.042722203,0.06123473,0.05668673,0.03411119,0.042086765,0.07572813,0.05016501,0.05711052,0.024926187,0.05339174,0.08029757,0.02537204,0.06158144,0.041556086,0.0634946,0.046942484,0.059313353,0.03382582
bew,0.03754055,0.038751658,0.02899111,0.07800818,0.039277606,0.03229703,0.033718795,0.12163569,0.055830576,0.03921638,0.040217828,0.021261804,0.048276782,0.15950231,0.02387168,0.0275625,0.032876503,0.02603761,0.042568758,0.07255664
bfc,0.024128387,0.052150186,0.028785482,0.06609884,0.065053694,0.06584364,0.04731155,0.044809915,0.04868356,0.077584356,0.06875836,0.039632637,0.029845292,0.022379957,0.03317521,0.13628387,0.037617944,0.02438962,0.04047376,0.0469938
bft,0.06787456,0.0528099,0.06560007,0.05678776,0.035080057,0.080705374,0.048034497,0.05214591,0.051414143,0.042371824,0.043184586,0.06883931,0.03953558,0.041812282,0.033645492,0.034528688,0.040114675,0.059783086,0.036039237,0.049692996
bfx,0.07185739,0.032661054,0.06638022,0.062500216,0.055917114,0.04901144,0.029103111,0.052977175,0.028496668,0.048191365,0.035461523,0.037113894,0.035095908,0.04859694,0.057371955,0.07337008,0.07798159,0.039315883,0.030357318,0.068239205
bhw,0.024636688,0.057682965,0.07063275,0.06512446,0.04645594,0.051695254,0.064034544,0.04678159,0.067487724,0.031190058,0.039975144,0.046796653,0.06404197,0.042617112,0.035182215,0.044536192,0.054219853,0.063836925,0.046354484,0.036717422
bim,0.04102484,0.026639115,0.031532496,0.055954978,0.058932427,0.026210168,0.05254351,0.038062025,0.07875721,0.048626356,0.052207887,0.026474789,0.10478172,0.0866001,0.037635256,0.047991026,0.035378277,0.035680506,0.052886,0.062081397
bis,0.09087048,0.0418079,0.05681918,0.03785335,0.051547203,0.05263786,0.038445655,0.0492197,0.02956012,0.047176164,0.053573884,0.04928602,0.05129589,0.09231996,0.032507937,0.033839777,0.06085222,0.047328886,0.04631375,0.036744047
biu,0.041381758,0.049861453,0.06660191,0.044914927,0.034108546,0.051901575,0.0348452,0.054611716,0.04270136,0.05560333,0.029531594,0.03188477,0.041405432,0.05501589,0.04491461,0.06525572,0.032809127,0.0769891,0.049725063,0.09593684
bjq,0.03964579,0.039424594,0.088572405,0.08321696,0.039869625,0.06974775,0.06562336,0.04015794,0.03262201,0.032708447,0.04276687,0.05094798,0.06602705,0.032855786,0.029798763,0.042237606,0.06443135,0.037856095,0.04636767,0.05512191
bjr,0.04077369,0.036759675,0.04122411,0.036585726,0.046723373,0.055898663,0.049117316,0.05708472,0.028051099,0.02584933,0.041658092,0.060965188,0.02628393,0.07603444,0.061858047,0.025386948,0.046921402,0.12423221,0.04506978,0.07352231
bkt,0.073354445,0.027511574,0.036544196,0.03911474,0.079849035,0.026010139,0.046466753,0.023890793,0.0793921,0.046560023,0.035575446,0.106433526,0.068358205,0.038794346,0.03416563,0.04516879,0.055309083,0.038470853,0.074831545,0.024198856
blg,0.06870767,0.03416629,0.051746476,0.03606778,0.040638924,0.023460872,0.054292366,0.065012865,0.038277727,0.08030303,0.036470354,0.0868064,0.02433375,0.05160102,0.04484088,0.06431135,0.045198694,0.04995223,0.069296084,0.03451521
blu,0.047209956,0.05967945,0.06042666,0.0852599,0.042983033,0.051714774,0.05060442,0.037432253,0.043242246,0.044387024,0.0342254,0.039474305,0.039420087,0.04412961,0.039034758,0.04599879,0.037346773,0.06259373,0.030901853,0.10393505
bmj,0.03129631,0.053248946,0.059948597,0.050086062,0.04209324,0.027741179,0.027075745,0.027047226,0.044494916,0.034950905,0.1387003,0.034152083,0.021160478,0.027787568,0.10774439,0.06593005,0.067797326,0.060459252,0.043516945,0.03476853
bmw,0.059815455,0.04662541,0.04105706,0.093505114,0.088189445,0.03335727,0.033135884,0.03633182,0.041160658,0.09769445,0.043304905,0.028890835,0.026373306,0.029099507,0.028033907,0.081035994,0.044109583,0.056811444,0.05280536,0.038662575
bni,0.04459187,0.046260886,0.033448733,0.054741614,0.059836857,0.037423905,0.052754235,0.03673848,0.04656767,0.053625353,0.069572344,0.039561052,0.027685681,0.05584057,0.07843778,0.030932045,0.042660855,0.056587774,0.041144777,0.09158749
bnm,0.07787804,0.099381424,0.062389165,0.05690295,0.060304116,0.027298272,0.034468807,0.042870924,0.03335875,0.03476136,0.03591201,0.060737815,0.06302029,0.04499613,0.03853429,0.04956486,0.02569446,0.037786923,0.050538942,0.06360046
bos,0.039446417,0.02845791,0.022622531,0.059599973,0.044913102,0.044010572,0.03590224,0.061453033,0.026055591,0.06524354,0.06424794,0.07428967,0.047513843,0.05048885,0.036273092,0.04340711,0.052138228,0.13630094,0.03779186,0.0298435
bpg,0.026183767,0.04608506,0.02481161,0.03726088,0.079251274,0.045763895,0.05039453,0.023265246,0.040282775,0.024132077,0.075237975,0.043395195,0.084586084,0.03503584,0.07924824,0.055832002,0.04750976,0.1068696,0.03221295,0.042641178
bph,0.108631104,0.0293562,0.03806425,0.0565714,0.03828706,0.037522286,0.03710151,0.093451254,0.04842728,0.040088464,0.045673687,0.05779004,0.05339126,0.035239827,0.082560435,0.040107615,0.041712705,0.044877674,0.034013707,0.037132144
bpv,0.047486287,0.04785488,0.037777226,0.049665645,0.072080985,0.021430507,0.05865011,0.041899454,0.05332015,0.029839067,0.113274254,0.052375305,0.092902064,0.03998878,0.045216937,0.030902758,0.052802667,0.03635671,0.030655475,0.04552078
bqc,0.06598969,0.058073267,0.033998135,0.036189996,0.05326751,0.053112473,0.10990993,0.027743544,0.06431063,0.025915828,0.04389701,0.0314742,0.04883503,0.03518879,0.054279055,0.056866672,0.048081264,0.04498126,0.076137826,0.031747982
bqp,0.053616375,0.031805474,0.052252997,0.06149499,0.043878842,0.060245514,0.028129239,0.07387371,0.12611997,0.045987036,0.048698053,0.05517591,0.043751713,0.027998883,0.044306796,0.0511954,0.054633874,0.024682019,0.031558346,0.04059488
bqq,0.06434281,0.027689816,0.0409232,0.034867488,0.025892586,0.0341461,0.043882962,0.024264943,0.038040847,0.029592004,0.044815574,0.056091826,0.058965698,0.06902471,0.048265148,0.09802572,0.051534683,0.101654105,0.06007221,0.047907647
brj,0.040381312,0.05670428,0.043665703,0.065741695,0.12743552,0.04753667,0.07723683,0.029464196,0.040659968,0.03215661,0.034986816,0.054500554,0.03251135,0.039514374,0.05667487,0.059364464,0.04943897,0.035306137,0.03278598,0.04393371
brr,0.03435385,0.035931163,0.041894656,0.0493633,0.03887538,0.037499435,0.03454021,0.029456066,0.10193043,0.037642542,0.031010127,0.059639495,0.03709818,0.06449448,0.056301337,0.043764155,0.12733145,0.057373084,0.026957205,0.054543458
bug,0.071956664,0.073270485,0.04646482,0.08501224,0.037224013,0.025830725,0.03551697,0.1053186,0.052595414,0.04726228,0.067018,0.042154636,0.03696071,0.03578241,0.06480179,0.024421817,0.05116555,0.03330673,0.040064804,0.023871383
bul,0.054769907,0.0509173,0.060974237,0.0591799,0.04469979,0.05837856,0.04265262,0.048868664,0.035112116,0.05721994,0.03377931,0.056747083,0.077229135,0.062197767,0.034512606,0.045942232,0.045619734,0.0333139,0.05752168,0.040363554
buw,0.04956904,0.049677536,0.049100272,0.061767247,0.05017305,0.062062062,0.049234536,0.03029699,0.08743951,0.04903344,0.027586874,0.06031564,0.035659097,0.039962918,0.035266485,0.04679248,0.031710166,0.046530485,0.0923885,0.04543358
buy,0.065699466,0.064183965,0.04423519,0.06608115,0.052887116,0.021777699,0.024555413,0.044415373,0.045229726,0.047907267,0.09807496,0.07112495,0.034756962,0.028104171,0.033426777,0.04592389,0.030671086,0.028996447,0.07448499,0.07746338
bvh,0.026398528,0.050917957,0.032788236,0.04963943,0.034170248,0.030545888,0.035031285,0.0841574,0.0777942,0.07115717,0.06785361,0.037771773,0.10122258,0.08364771,0.033869494,0.020079752,0.022588579,0.029786522,0.08123526,0.029344391
bvi,0.020436166,0.066413134,0.06954554,0.028102035,0.026108956,0.09649296,0.060174815,0.037113912,0.029893786,0.04139526,0.040665645,0.026011404,0.10033858,0.046929598,0.11722211,0.016211683,0.03780381,0.03584385,0.08358771,0.019708946
bvs,0.039931342,0.04364882,0.055948798,0.042453885,0.06028292,0.049932934,0.045116898,0.04167626,0.039703444,0.04565031,0.042538438,0.079114236,0.08993964,0.06404643,0.07260578,0.030716367,0.044228025,0.0635986,0.022547135,0.026319716
bvw,0.035923723,0.042208403,0.055294383,0.030004254,0.041592345,0.048590057,0.11794605,0.052094694,0.042743195,0.026532387,0.052717116,0.031469475,0.06347962,0.050481886,0.08015443,0.057412066,0.0506514,0.055366863,0.034309823,0.031027887
