left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
ahr,0.042866122,0.037829112,0.06514613,0.035629466,0.0877351,0.041856647,0.045128617,0.032262526,0.061259255,0.043990485,0.040402196,0.055548783,0.11266567,0.041155916,0.03570921,0.07370349,0.037356474,0.029052561,0.05321843,0.027483916
aik,0.060777046,0.041825645,0.049597934,0.064364724,0.068078205,0.03924266,0.09381906,0.05651032,0.045238033,0.043070734,0.041263506,0.04005523,0.026068477,0.04743609,0.0576212,0.0629754,0.04153282,0.04205972,0.04184777,0.036615357
aiv,0.027343968,0.080938764,0.07114646,0.041057732,0.028201517,0.02724368,0.06689526,0.041157987,0.074212,0.027875464,0.07697694,0.05087144,0.035464782,0.0323616,0.10448578,0.028320795,0.05828153,0.047136407,0.040306542,0.039721467
ajf,0.03687624,0.08064362,0.113280885,0.05530971,0.044327274,0.022023875,0.038205534,0.032671437,0.03944485,0.027868811,0.040699083,0.043630246,0.042438366,0.06784958,0.034885604,0.048444264,0.052237812,0.091150664,0.04182169,0.04619049
ajk,0.05741876,0.039009225,0.033564214,0.045263093,0.05407234,0.12020915,0.026804509,0.0371591,0.04726729,0.023635445,0.04783101,0.035445098,0.0125542795,0.048948213,0.07740035,0.016797956,0.03747881,0.13554391,0.02979017,0.073807105
aka,0.037283156,0.05340679,0.07293491,0.028561061,0.05055477,0.046324596,0.085068054,0.054694857,0.05474104,0.04342258,0.07302533,0.029680232,0.06332334,0.039221585,0.031898063,0.030346315,0.05642459,0.040968522,0.058007173,0.050113007
akg,0.03358457,0.026800012,0.052319832,0.049148876,0.043472942,0.043032296,0.0245207,0.040968183,0.0677041,0.044059522,0.040908076,0.048471104,0.08337181,0.04895961,0.041356675,0.07199702,0.035388462,0.037421655,0.12240055,0.04411402
alc,0.02594078,0.036492147,0.023919387,0.041487332,0.022743898,0.023376843,0.02671582,0.042251404,0.03847112,0.0464388,0.07842624,0.09883238,0.02979569,0.11874519,0.096417576,0.034891278,0.06425705,0.022129692,0.03589476,0.092772655
ali,0.032580577,0.060874056,0.09744774,0.056518294,0.017232914,0.0134855015,0.08691253,0.028108614,0.047596786,0.035476595,0.049257237,0.030477086,0.020433813,0.045630317,0.046838865,0.03142778,0.054137804,0.116921864,0.10158627,0.027055373
alt,0.024159098,0.037283085,0.031380925,0.06694407,0.05854255,0.03101908,0.036602087,0.06259474,0.031770196,0.0767859,0.031261243,0.045958254,0.10336249,0.026864557,0.06284105,0.041451644,0.031060383,0.10152563,0.054746423,0.04384662
alx,0.034220323,0.02878977,0.040302105,0.045607645,0.03964144,0.047443,0.03238118,0.04746709,0.040159408,0.03882943,0.043071598,0.035190962,0.071433276,0.14004266,0.028868271,0.058575768,0.031584732,0.07416821,0.07681197,0.045411218
aly,0.033545125,0.052684914,0.06670855,0.03310242,0.034711316,0.034831848,0.04752335,0.044331383,0.053306106,0.18400076,0.04098677,0.03395649,0.044988934,0.038567983,0.076538324,0.0422408,0.030845637,0.031197848,0.03713031,0.038801182
ama,0.040375274,0.048321348,0.07995569,0.15494104,0.041412063,0.027195562,0.037402563,0.050589226,0.06278121,0.080325626,0.030905942,0.035891432,0.034645125,0.03419725,0.037869684,0.035223078,0.054509062,0.045094557,0.036767386,0.031596806
amb,0.068984926,0.029023692,0.036956158,0.06391353,0.06638225,0.12883565,0.022406634,0.056677066,0.03281236,0.039033744,0.04900808,0.063418336,0.026731774,0.06890931,0.035860855,0.060339645,0.036269605,0.04633038,0.03397886,0.034127086
amd,0.055957135,0.039920554,0.047880515,0.067126736,0.03003006,0.036928218,0.043380085,0.07241296,0.0415877,0.035443563,0.08790888,0.03686903,0.033399314,0.09767541,0.03554703,0.03403013,0.065179735,0.047356907,0.026283095,0.06508296
amg,0.009958571,0.029976418,0.043824922,0.05567394,0.020154566,0.122049846,0.050895125,0.17412171,0.040743783,0.02440785,0.058444303,0.0364507,0.031153163,0.043916527,0.022721473,0.025344333,0.037969563,0.076090015,0.055883303,0.040219985
amh,0.020379076,0.098845884,0.045766618,0.01759866,0.038316224,0.032780163,0.04074055,0.029987385,0.16275354,0.039731946,0.026722625,0.030526567,0.03222504,0.045642775,0.043110956,0.04177577,0.09958118,0.018536307,0.10300999,0.03196871
amn,0.031533405,0.042326033,0.025360309,0.077483565,0.036287516,0.08656427,0.02498668,0.036528736,0.039474346,0.021254702,0.022776844,0.10171407,0.06608386,0.047869403,0.02436386,0.10798085,0.06578246,0.0401985,0.037517216,0.06391331
amq,0.076757625,0.03310953,0.038021356,0.03450275,0.03423794,0.025844343,0.029477004,0.07519264,0.08315993,0.087712735,0.030649124,0.0907299,0.02616036,0.035886873,0.08473894,0.041578338,0.08648222,0.033116434,0.026614293,0.0260277
aop,0.04297401,0.030378237,0.034145523,0.023967417,0.036765233,0.16253106,0.06868572,0.029423084,0.033699755,0.028550768,0.06398731,0.042511366,0.029575933,0.03458335,0.038231116,0.031203529,0.08602591,0.04457069,0.102996446,0.035193488
aoq,0.04371112,0.064908944,0.025734035,0.07155424,0.064987354,0.107738055,0.03294782,0.023280568,0.045733213,0.05544663,0.04044318,0.04430967,0.0582154,0.030357674,0.03191584,0.03641289,0.032994695,0.09873911,0.05107159,0.039497953
aoy,0.05399169,0.06450289,0.043951306,0.056956735,0.04611304,0.065728895,0.030625306,0.045262773,0.041640207,0.017344892,0.04387111,0.045044858,0.043969218,0.12466277,0.077216156,0.061736595,0.04049766,0.04342257,0.030053584,0.023407774
app,0.03788792,0.024691738,0.020401396,0.091232985,0.05189212,0.14251468,0.055134583,0.0424462,0.088542566,0.03357859,0.025211701,0.030986002,0.10179532,0.029556606,0.056088153,0.0307563,0.038389646,0.03612188,0.028392809,0.034378737
apx,0.036404673,0.03936931,0.03653202,0.043574516,0.051785618,0.03930413,0.03489195,0.034441445,0.03754495,0.05352025,0.046014924,0.039278723,0.05644502,0.040995542,0.08268398,0.07481811,0.061456386,0.031621125,0.09143001,0.06788726
aqd,0.042216867,0.022326233,0.046522114,0.048893526,0.040634893,0.036075253,0.03401308,0.1685473,0.047270555,0.033189137,0.09767647,0.07519663,0.054872844,0.032353178,0.029461874,0.038929913,0.024635114,0.027905263,0.040859696,0.058420036
aqt,0.042218313,0.026068047,0.03958881,0.02302671,0.073083006,0.112393215,0.04058544,0.028237369,0.06231225,0.030710956,0.072212495,0.05330402,0.049767308,0.028178202,0.06547017,0.076234125,0.027277648,0.04625323,0.042869557,0.060209237
ara,0.06036577,0.045696605,0.046681408,0.06672506,0.054212913,0.064182445,0.07972887,0.03970309,0.034395628,0.023556111,0.07210628,0.045457,0.037513953,0.028448476,0.03440998,0.046193883,0.03109258,0.029131897,0.1319598,0.028438268
arq,0.036619756,0.04592823,0.032092366,0.04527461,0.045138985,0.050821066,0.059070557,0.0372414,0.035704687,0.04321094,0.06417054,0.046465084,0.033912707,0.064507246,0.034305137,0.097491376,0.038309537,0.056626566,0.094628125,0.03848119
aru,0.018766575,0.04843315,0.017365044,0.035009563,0.034722146,0.032350764,0.034188308,0.055476945,0.0859564,0.044818163,0.072735876,0.054099895,0.06843893,0.082805276,0.053290103,0.08602147,0.042453595,0.04280319,0.029995272,0.0602693
asf,0.03494175,0.035122864,0.039726783,0.06255268,0.03780485,0.04231843,0.06080951,0.028304521,0.07280986,0.060699724,0.053969763,0.04694947,0.028070493,0.098441884,0.086500116,0.044323366,0.02571784,0.045509797,0.059985086,0.035441194
ass,0.039891362,0.0507882,0.0508536,0.05592823,0.0225946,0.06889201,0.052134324,0.04481797,0.03514836,0.04846169,0.04641833,0.03931264,0.06373391,0.06897604,0.042343073,0.079606436,0.049449496,0.052757435,0.038726863,0.049165465
ate,0.01875228,0.047388278,0.067424186,0.0531387,0.040835056,0.0558822,0.03392582,0.038606185,0.03462706,0.041128498,0.087847516,0.06399233,0.037707303,0.078570426,0.039540228,0.053344294,0.036488485,0.089521065,0.03964086,0.041639272
atf,0.04661024,0.03379061,0.051753383,0.034082904,0.06175436,0.051121864,0.02505516,0.020436287,0.057135988,0.047504004,0.02478652,0.018939376,0.07050321,0.039353233,0.0514874,0.030148,0.036828566,0.07386145,0.18561114,0.03923629
atj,0.060528703,0.05348975,0.039171968,0.0535224,0.04650005,0.04003706,0.050073396,0.030142827,0.04274707,0.07613092,0.050499056,0.04239456,0.06461343,0.03426824,0.03696228,0.06411659,0.048795857,0.063677855,0.04540747,0.05692054
atv,0.018714622,0.043925416,0.03247252,0.04989357,0.057910375,0.051237516,0.03172143,0.038378283,0.035297804,0.034370508,0.092375554,0.047208805,0.04655423,0.062246416,0.10899266,0.028324118,0.04125861,0.08353011,0.04909096,0.04649649
auc,0.13913013,0.035584103,0.021473844,0.021957546,0.03807538,0.07457311,0.07349428,0.021546535,0.02302022,0.085533276,0.07820463,0.034270383,0.038346533,0.022092,0.015220664,0.035495948,0.071921766,0.06727053,0.03591423,0.0668749
aul,0.042120356,0.10705327,0.037586626,0.026137147,0.10144049,0.06501951,0.062100474,0.03755115,0.057760358,0.05979506,0.019485675,0.024072895,0.03393964,0.04502181,0.019883642,0.07370483,0.050757088,0.04369416,0.026177306,0.0666984
avp,0.045701183,0.03915769,0.056765422,0.03924721,0.038866937,0.031643856,0.035612363,0.03413423,0.04722658,0.06089676,0.0398438,0.0749567,0.043883514,0.11261665,0.12341874,0.043455683,0.030941803,0.026563186,0.032240745,0.042826988
awk,0.028620739,0.03263845,0.057349227,0.04159133,0.029693726,0.02946573,0.03940933,0.03434522,0.1181419,0.052180603,0.03172383,0.033057846,0.04866764,0.04784663,0.039543163,0.08596087,0.06950733,0.031353746,0.11505758,0.033845033
awp,0.024817191,0.065031,0.04715212,0.04267775,0.071088344,0.085095935,0.086326264,0.054153666,0.068650894,0.037952945,0.0441895,0.025539106,0.04109253,0.033485617,0.047169678,0.0427085,0.082614854,0.041421656,0.030904308,0.027928047
awu,0.03500505,0.07487304,0.030837875,0.050456133,0.04383493,0.035323825,0.03510193,0.085569516,0.04110649,0.030536342,0.06955426,0.054369517,0.013753976,0.054908212,0.036179528,0.030289881,0.035353735,0.034837455,0.058362518,0.1497458
axn,0.06038203,0.04255137,0.05694587,0.033549976,0.024308326,0.0479165,0.04802268,0.03758458,0.041813537,0.1487478,0.047120504,0.037577976,0.0336603,0.033132248,0.029440412,0.035965413,0.033293586,0.09672258,0.067387916,0.043876372
axo,0.038558323,0.098147266,0.043384623,0.03568477,0.058718245,0.036875743,0.04976918,0.034802325,0.039860442,0.037087336,0.04801149,0.08585709,0.042508278,0.034513824,0.04511185,0.05052363,0.07410063,0.04313667,0.07364692,0.029701453
axp,0.049707636,0.02851642,0.05759435,0.038343478,0.064509355,0.09635984,0.06861846,0.026953306,0.052656293,0.042279158,0.039027486,0.07912101,0.03368975,0.039894458,0.04545747,0.041890986,0.047954135,0.053452067,0.050024632,0.04394979
ayc,0.06396532,0.03312487,0.031992372,0.08086675,0.04563246,0.045041196,0.027693313,0.035453044,0.04912566,0.049555942,0.08362689,0.07720744,0.04354625,0.07767768,0.053086445,0.038020946,0.025541438,0.038099933,0.04700302,0.053739015
ayg,0.04531176,0.03864035,0.054718107,0.18040346,0.049234618,0.011541923,0.052174233,0.05769295,0.060449876,0.022172013,0.018098349,0.054748826,0.062274754,0.039648715,0.039608356,0.017107952,0.035940897,0.04804275,0.038802665,0.073387444
azb,0.0452416,0.04671595,0.032533303,0.110940956,0.1049961,0.064036556,0.039310597,0.045647815,0.041352984,0.030397054,0.039556216,0.038132347,0.034623202,0.055110026,0.07085177,0.035849307,0.03677658,0.05275109,0.040071588,0.035104986
azo,0.037802894,0.048668522,0.044863734,0.018818663,0.030599063,0.11637764,0.04013386,0.05451068,0.09653261,0.022677714,0.03224649,0.022223398,0.04416646,0.0406286,0.03319856,0.041454054,0.14007702,0.052949533,0.033681393,0.048389148
ban,0.0425789,0.059590697,0.034262076,0.051654827,0.038505774,0.039747886,0.033015586,0.096503034,0.07521414,0.07649588,0.04212465,0.03376918,0.028945312,0.07514587,0.07269405,0.03828658,0.059002046,0.021194976,0.04244344,0.038825076
bao,0.029422477,0.05135295,0.033752225,0.04453823,0.05679147,0.021731691,0.052595135,0.05402289,0.03514769,0.060075693,0.054615125,0.084442064,0.059810065,0.039564896,0.04237046,0.06413627,0.047353342,0.040959626,0.05614084,0.07117694
bar,0.056727245,0.05574512,0.041817877,0.038024165,0.047637265,0.108243726,0.08217621,0.050060228,0.03827806,0.0269099,0.03826651,0.04701316,0.05427374,0.041372705,0.03870877,0.039706502,0.06684143,0.055787254,0.031028153,0.041382063
bas,0.034543123,0.049979165,0.06895291,0.025411304,0.0995047,0.031090556,0.053534128,0.066091165,0.08955002,0.04943798,0.039714076,0.036373183,0.033449203,0.047664847,0.048866943,0.03000178,0.050477948,0.039541475,0.047143653,0.058671866
bbn,0.05280306,0.026582496,0.03841302,0.104374856,0.107127406,0.036030423,0.074924625,0.036488924,0.051550344,0.04130635,0.018694457,0.021255372,0.03102412,0.040528644,0.02610662,0.038866695,0.056059975,0.086259365,0.049980618,0.061622698
bbt,0.034488007,0.035321426,0.027765494,0.0655944,0.030890405,0.038232867,0.032821383,0.031559948,0.033706404,0.052223396,0.18878531,0.036464605,0.11692526,0.028991846,0.03686287,0.07209894,0.027475243,0.03310539,0.041360024,0.0353268
bcf,0.02924874,0.035063278,0.03619288,0.03088443,0.020606153,0.044914357,0.053799342,0.06372468,0.022847846,0.024337595,0.26486304,0.023257954,0.037638128,0.030479006,0.050515007,0.048979256,0.052887443,0.04458345,0.066881634,0.018295828
bcg,0.013252115,0.033271253,0.06784216,0.07693084,0.06794008,0.059932455,0.049302187,0.0902273,0.026107825,0.048957996,0.037266225,0.03996509,0.050897915,0.04930479,0.06664666,0.06143487,0.04289644,0.039521564,0.050508652,0.027793458
bci,0.08406504,0.062201053,0.060901076,0.042711563,0.038083542,0.025702931,0.037758734,0.069850914,0.021000795,0.08523898,0.03413262,0.07773583,0.022626637,0.043252975,0.02196905,0.037310027,0.032914538,0.05147021,0.11828133,0.03279218
bcj,0.052809063,0.05007249,0.051212136,0.04778474,0.049937986,0.03167696,0.054873537,0.0393856,0.033237442,0.09590695,0.040912576,0.08923074,0.040519703,0.078584895,0.03249172,0.037476487,0.032900095,0.048314653,0.048703462,0.043968756
bcn,0.026126094,0.049871262,0.015911106,0.056694742,0.047415882,0.042711586,0.08524548,0.023413995,0.05120371,0.027216213,0.0657362,0.04580136,0.06555747,0.05553133,0.043965254,0.04970769,0.045148347,0.062739536,0.091282256,0.04872044
bcw,0.034662824,0.043903507,0.056172572,0.09175154,0.044360384,0.03930198,0.0900877,0.042756613,0.058372777,0.04476568,0.060150217,0.043341797,0.027391415,0.05593043,0.04086744,0.035252906,0.037739962,0.035632487,0.066542655,0.05101506
bdv,0.084851794,0.034927186,0.036504786,0.039090503,0.051415782,0.026842225,0.031909153,0.04519019,0.058999963,0.09817973,0.02747144,0.035874177,0.0592294,0.0661963,0.05391999,0.05866923,0.034177143,0.03456286,0.0785118,0.04347637
bep,0.0501792,0.03290926,0.03785352,0.042472653,0.056834385,0.038007982,0.03372904,0.074918956,0.036364384,0.043925364,0.034780912,0.055115093,0.06261164,0.044596862,0.05132277,0.04605564,0.07486923,0.06832318,0.078025326,0.037104595
bew,0.030450378,0.026821656,0.02257258,0.06060245,0.02216138,0.019661086,0.026930245,0.17722678,0.10434549,0.042277735,0.050029278,0.023487013,0.03889594,0.13994658,0.027179047,0.026048178,0.027301207,0.023494873,0.030679466,0.079888746
bfc,0.033688534,0.046595693,0.031396892,0.04860141,0.07289011,0.064038835,0.03834015,0.049323905,0.03766265,0.051061757,0.08082897,0.03788839,0.027853964,0.033911876,0.030868415,0.1670415,0.0320901,0.037350718,0.050206713,0.028359395
bft,0.0889738,0.058953267,0.0440964,0.07313277,0.035178453,0.06545995,0.043548476,0.06430949,0.06200264,0.034353353,0.045351565,0.05090406,0.030643191,0.035422973,0.02730762,0.036660906,0.039758626,0.061339457,0.032517582,0.07008538
bfx,0.08613231,0.043549288,0.0533109,0.050119538,0.03735894,0.040425092,0.034630056,0.045435406,0.04450089,0.04754349,0.03851789,0.026450906,0.042946383,0.043457203,0.06911376,0.070705414,0.0662114,0.036340732,0.048151914,0.07509839
bhw,0.036086727,0.059720937,0.04926105,0.08051157,0.05980952,0.050352775,0.0572143,0.06698295,0.09133553,0.036659624,0.050580576,0.04081252,0.042959347,0.04493151,0.023752276,0.038536336,0.051455524,0.05467055,0.030323476,0.034043003
bim,0.034291375,0.03360607,0.027861811,0.037270196,0.06254828,0.028655326,0.037970144,0.04045242,0.08350954,0.050759695,0.0580669,0.024642935,0.11254984,0.08062708,0.028319623,0.043459073,0.044312686,0.044232234,0.07183612,0.055028614
bis,0.08121221,0.03759771,0.06212143,0.04375228,0.06108897,0.060492214,0.04573815,0.033991195,0.029320233,0.035164073,0.037032057,0.075012155,0.040905736,0.09117814,0.0331467,0.02903366,0.07750777,0.054266725,0.034738213,0.036700245
biu,0.03593631,0.0508124,0.07517631,0.054297533,0.03718658,0.044166915,0.06608122,0.05011835,0.044714525,0.044609666,0.027162462,0.03635077,0.030749135,0.066075616,0.05399176,0.07185275,0.0249068,0.06642669,0.033707365,0.08567679
bjq,0.034598324,0.047564827,0.079679,0.06635797,0.035015807,0.07570415,0.12337245,0.04202687,0.030112667,0.028929211,0.043241117,0.0505963,0.059219394,0.039503332,0.024953282,0.033354152,0.084316246,0.03130961,0.033202354,0.03694288
bjr,0.053150084,0.04111435,0.030160999,0.02527442,0.05114615,0.050392207,0.060988788,0.041596428,0.043571737,0.03128073,0.042906392,0.03889236,0.018278664,0.074465334,0.07537527,0.023858247,0.062498394,0.1223246,0.035478264,0.077246554
bkt,0.07276432,0.042817395,0.03679022,0.049244158,0.099607036,0.019192563,0.06834712,0.027865369,0.08288833,0.04972009,0.037214782,0.08004822,0.072473824,0.03988395,0.02907732,0.035393562,0.04535346,0.043393996,0.043461412,0.024462929
blg,0.038184833,0.03845705,0.045488417,0.030207511,0.0495998,0.02386134,0.0815569,0.077727795,0.032263193,0.10806741,0.03456638,0.10695246,0.038224325,0.047750797,0.035710715,0.054783996,0.035681214,0.03501124,0.042394005,0.04351067
blu,0.044516444,0.059259225,0.05553736,0.088096984,0.041877203,0.06104315,0.050280385,0.033562094,0.05755281,0.056333736,0.015854632,0.04032575,0.036957692,0.05625625,0.03438659,0.038944375,0.045957256,0.04980995,0.052277084,0.08117106
bmj,0.01587806,0.06804794,0.08461539,0.037135508,0.03626205,0.0233105,0.026440505,0.020546926,0.045915842,0.029587729,0.1515944,0.030733708,0.030264122,0.021507189,0.13094601,0.062724374,0.045147985,0.06657526,0.042119667,0.030646816
bmw,0.054601546,0.03352978,0.029875642,0.10803434,0.09405138,0.029080313,0.03202626,0.03324239,0.02934783,0.14519872,0.03953972,0.029797403,0.033567797,0.030099992,0.027949696,0.07696529,0.034396403,0.05212822,0.053058837,0.033508435
bni,0.037552003,0.050551683,0.034059267,0.07350491,0.042013384,0.04545422,0.045203958,0.032553397,0.04097956,0.036061216,0.042580724,0.034592744,0.033609528,0.04629156,0.12927295,0.03495783,0.036674917,0.047918987,0.039317537,0.116849646
bnm,0.07199378,0.12971932,0.039332934,0.04559766,0.050252754,0.038323075,0.041504424,0.059557468,0.0287541,0.05109573,0.053736493,0.045587443,0.03564628,0.05332161,0.04068357,0.06324926,0.02908653,0.04484195,0.035472877,0.04224281
bos,0.034502633,0.04263433,0.030710362,0.045426596,0.041530754,0.04193212,0.035834014,0.052597214,0.019038439,0.04101141,0.085800715,0.063316,0.057979893,0.04622788,0.041093815,0.03362512,0.043712337,0.15921701,0.05187322,0.031936143
bpg,0.028234458,0.036116086,0.019927844,0.043915443,0.09843978,0.047450643,0.05320138,0.028316602,0.026364284,0.020602584,0.08305236,0.045706395,0.07066735,0.046130404,0.073479675,0.055222962,0.045181517,0.10188282,0.036753923,0.039353468
bph,0.11857273,0.025310135,0.045115046,0.052132137,0.034819085,0.03572713,0.039950274,0.10204081,0.040095273,0.04051612,0.044766348,0.049185093,0.04597806,0.040621743,0.10343818,0.02031285,0.04808952,0.02774756,0.03603071,0.049551174
bpv,0.039598566,0.046730276,0.036211845,0.049564295,0.053235743,0.021262405,0.05203177,0.046058003,0.053030994,0.035834257,0.09175398,0.06616569,0.10906457,0.037367184,0.049637247,0.038751505,0.036241002,0.04600213,0.041504513,0.049953956
bqc,0.051252842,0.06034777,0.031009419,0.024472272,0.04481472,0.07903924,0.08035597,0.040423702,0.07698944,0.044409707,0.0518704,0.047912028,0.03629837,0.027505482,0.0486521,0.05823668,0.0391265,0.06955322,0.042032145,0.045698073
bqp,0.05040444,0.03562111,0.046327826,0.054460566,0.045175157,0.054085013,0.043800883,0.057911605,0.093498945,0.036342714,0.05992948,0.05314498,0.04400672,0.027907835,0.044511646,0.03874005,0.06172833,0.042473786,0.06213433,0.04779462
bqq,0.037488893,0.023315081,0.028643666,0.030576672,0.028312547,0.03537706,0.033943746,0.031968113,0.042695154,0.033679448,0.036841776,0.037767388,0.04137529,0.09541421,0.043200947,0.13044348,0.045958936,0.11811896,0.052753974,0.0721246
brj,0.034517024,0.050772995,0.037258524,0.05799238,0.13813949,0.06240066,0.09676356,0.045526832,0.036177546,0.031469133,0.026974501,0.045399692,0.028625816,0.034769464,0.05298321,0.08305586,0.032958295,0.033848457,0.03158568,0.0387809
brr,0.041136738,0.049929224,0.07163858,0.0471455,0.04774654,0.0458924,0.035097614,0.041730106,0.07787602,0.034159347,0.038526386,0.06819697,0.025948036,0.06107477,0.054934815,0.04083978,0.093641676,0.05811852,0.023410542,0.042956512
bug,0.09323249,0.06807484,0.036837675,0.11961266,0.03517938,0.023540538,0.03304976,0.1176337,0.04327055,0.0321178,0.06159423,0.041416496,0.039385155,0.038758043,0.040068023,0.034266736,0.042812664,0.034491092,0.03710281,0.027555473
bul,0.052010488,0.036163352,0.0560249,0.06488641,0.05521253,0.051210113,0.030986106,0.053845294,0.038607366,0.0363585,0.039946906,0.10246383,0.05450595,0.054122303,0.02086129,0.04693273,0.053262476,0.035066783,0.0788454,0.038687292
buw,0.041789602,0.048087854,0.04424055,0.042992987,0.028720915,0.0674253,0.07199179,0.024713766,0.07938472,0.034174647,0.024293916,0.0855171,0.04010546,0.03242866,0.034084275,0.077005684,0.02991872,0.038412113,0.11160782,0.043104127
buy,0.080609344,0.059400428,0.03836796,0.050207935,0.048746772,0.024367642,0.025602674,0.046859764,0.0691025,0.053592216,0.090288185,0.06635466,0.045583542,0.02130137,0.0197962,0.03989144,0.030203486,0.019078365,0.061526418,0.10911905
bvh,0.02529701,0.07011774,0.03288019,0.03743872,0.050491575,0.028530616,0.041754756,0.044741593,0.07423698,0.0812716,0.051095918,0.059207134,0.061351027,0.06346985,0.058871932,0.03094854,0.026576534,0.030403199,0.085141554,0.046173487
bvi,0.021472713,0.044464406,0.10009685,0.023947522,0.02059915,0.0723032,0.1082548,0.07403144,0.03184938,0.032423276,0.026768023,0.03371073,0.08268645,0.031135336,0.090591304,0.013908131,0.034994178,0.04293645,0.09938423,0.014442551
bvs,0.027137728,0.05104772,0.03600625,0.031203223,0.056309678,0.04817446,0.04705634,0.03335905,0.0418241,0.051722184,0.044847555,0.10399844,0.09361977,0.048879348,0.07619069,0.042518392,0.036796313,0.0691574,0.014080213,0.046071168
bvw,0.03968234,0.040926717,0.10404193,0.02661729,0.03703066,0.032557372,0.1253798,0.05985873,0.036294777,0.03003397,0.050140906,0.024853949,0.03818108,0.052061025,0.08305149,0.040455867,0.04386569,0.070167646,0.03438072,0.030418077
