left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
aes,0.032702595,0.036420647,0.03560132,0.03815053,0.036578506,0.06651505,0.061285704,0.061309174,0.0612866,0.032977622,0.03164358,0.061288796,0.061285015,0.06128676,0.03476762,0.047842294,0.079209685,0.037166312,0.06128539,0.0613968
afd,0.04991682,0.044187516,0.06239106,0.040860604,0.040939827,0.0664446,0.057147723,0.05806471,0.050064627,0.04086202,0.04417654,0.051339075,0.049532983,0.041745264,0.061905757,0.04086056,0.059825443,0.040860564,0.05801256,0.040861733
afl,0.07165117,0.020453477,0.04834164,0.02154947,0.07165107,0.026330529,0.04096492,0.07165837,0.029195009,0.0716012,0.07164629,0.023108024,0.07165139,0.07164678,0.03693719,0.020420888,0.02130568,0.071656,0.06660015,0.07163074
agb,0.07106153,0.071592554,0.07149759,0.026532719,0.029648466,0.02568652,0.07159094,0.020770825,0.06969034,0.021590512,0.07152242,0.02172302,0.019914292,0.071557775,0.021127133,0.07158203,0.07155235,0.07152938,0.07154837,0.028281268
agl,0.031203508,0.031263575,0.032082964,0.089829735,0.08217684,0.031263553,0.08680687,0.031263523,0.031263575,0.04639259,0.08460886,0.031263694,0.08655029,0.03126379,0.031263873,0.031263627,0.08462361,0.031264715,0.063087285,0.031263534
ahg,0.03126817,0.08335282,0.028713806,0.083336696,0.04275972,0.02508255,0.030904396,0.08333569,0.024415119,0.025801385,0.08323806,0.026704257,0.025243293,0.08331326,0.024487015,0.08328321,0.08082131,0.08255599,0.02701631,0.024366945
ahr,0.029315613,0.03295203,0.07800652,0.027503354,0.09146722,0.0742123,0.025632905,0.032124713,0.04628802,0.035663318,0.027953243,0.029543092,0.09145966,0.091322966,0.026465897,0.09143221,0.026988516,0.031475518,0.08321609,0.026976936
aik,0.07061555,0.025965111,0.063584365,0.07027842,0.07061714,0.07062875,0.041345004,0.07061366,0.07063703,0.02519349,0.07061702,0.070612326,0.07069229,0.022174452,0.025100678,0.023647597,0.021071883,0.070626445,0.023277996,0.022700764
aiv,0.029589113,0.08564021,0.062304016,0.030194523,0.026327237,0.026327249,0.041109893,0.02639514,0.08032436,0.026327366,0.086239874,0.07252069,0.08555282,0.026327182,0.08371299,0.026327202,0.025486076,0.05162728,0.081327654,0.026339164
ajf,0.07881013,0.078836896,0.078804985,0.07880335,0.024728077,0.022259273,0.07881007,0.02884842,0.027892802,0.047416694,0.031896994,0.033748467,0.04486774,0.030534852,0.07708463,0.0321907,0.078773245,0.078804284,0.023649868,0.023238549
ajk,0.03775128,0.09445724,0.027680315,0.028010104,0.038597975,0.094460316,0.09433315,0.03622508,0.02617411,0.028484039,0.0944578,0.029665006,0.032506224,0.03432481,0.03145813,0.034605574,0.04219365,0.09446123,0.03909029,0.061063617
aka,0.04390417,0.032617,0.06270977,0.06437707,0.032609943,0.033423252,0.032760337,0.073455505,0.032609772,0.03673866,0.032609683,0.06420183,0.038400512,0.032609817,0.0585492,0.060614165,0.07878841,0.07519768,0.03261109,0.08121208
akg,0.021204686,0.065898255,0.020376822,0.065901816,0.065899976,0.065887004,0.023145925,0.059496198,0.019258447,0.023644881,0.06552509,0.060981747,0.065893374,0.06589637,0.06589316,0.06586617,0.06586947,0.028791085,0.06588934,0.018680168
alc,0.023309506,0.0731214,0.02317562,0.07313085,0.02943022,0.021625882,0.04909613,0.021364735,0.023100315,0.03537633,0.07325285,0.07307752,0.07320918,0.0732189,0.07325151,0.021184795,0.07327575,0.020292424,0.07325484,0.07325114
ali,0.023488987,0.07497556,0.07496916,0.07495943,0.025405066,0.021359127,0.07478124,0.02156319,0.07495103,0.032960456,0.024005292,0.022240609,0.03061766,0.074970014,0.027330235,0.07495124,0.074965335,0.07493437,0.074924536,0.021647539
alt,0.019583246,0.024097212,0.02400252,0.06845595,0.068477415,0.06847508,0.020406164,0.06835005,0.022941766,0.06841404,0.023063103,0.068486996,0.06847937,0.02184637,0.06794401,0.068456694,0.02314021,0.06846987,0.06842573,0.06848419
alx,0.021986518,0.038934227,0.027564595,0.069725074,0.062106725,0.02688136,0.025114967,0.06967064,0.069719836,0.06971301,0.069708616,0.026440617,0.06971969,0.06972216,0.069722466,0.0238236,0.02160681,0.069718264,0.06972156,0.028399237
aly,0.034691833,0.095720746,0.094594084,0.034692034,0.03471242,0.034692556,0.034692023,0.034692023,0.040636692,0.08377194,0.034692336,0.03469194,0.03451844,0.034743465,0.10197431,0.03470391,0.034691833,0.034691907,0.034692172,0.09770335
ama,0.065709084,0.06209972,0.030122306,0.06572749,0.06570331,0.06569739,0.06570198,0.06569293,0.06569918,0.06569159,0.060924098,0.026953474,0.01596809,0.019095456,0.0209765,0.06569213,0.020752763,0.063064784,0.065690994,0.023036713
amb,0.05257979,0.04693318,0.079679675,0.04941245,0.047284946,0.082591735,0.04954038,0.03988897,0.050255854,0.03988876,0.03988879,0.04835722,0.061443113,0.039888762,0.0472923,0.054130036,0.03988878,0.03988873,0.051263515,0.039902985
amd,0.079439916,0.029361445,0.043878563,0.03392082,0.029361155,0.029702706,0.029361121,0.078175165,0.085533716,0.029361498,0.077559255,0.060840104,0.029425874,0.08436905,0.030542979,0.029361008,0.08028306,0.029361036,0.029362213,0.08079932
amg,0.07316309,0.027094388,0.08586105,0.048620883,0.07024039,0.0283045,0.02710686,0.034743108,0.06353955,0.06179396,0.027094329,0.078548126,0.027094368,0.02764206,0.027094355,0.08095534,0.07437754,0.027429387,0.027094333,0.08220232
amh,0.033230934,0.06082295,0.09277977,0.03254656,0.03254677,0.032546636,0.031288825,0.032546524,0.09151814,0.051192284,0.03254713,0.032546967,0.032546524,0.03318389,0.08021275,0.032903038,0.09962309,0.03254652,0.10032402,0.0325466
amn,0.02699354,0.027120624,0.026993472,0.067543074,0.08242209,0.082690954,0.026993651,0.026993481,0.03370096,0.026994076,0.07458708,0.08037134,0.080056086,0.026993517,0.042391907,0.07449575,0.064706676,0.026993547,0.0271211,0.073836975
amq,0.06490402,0.026407495,0.06672947,0.026407592,0.02640753,0.026680525,0.026804842,0.07390599,0.083273835,0.085322335,0.026407592,0.08359512,0.026979968,0.026407499,0.079837374,0.026593156,0.08539348,0.04837183,0.06316182,0.026408514
aop,0.028403081,0.023800392,0.024420295,0.030264376,0.026001975,0.08210384,0.08206621,0.028666707,0.023583796,0.08204818,0.08206751,0.042648103,0.028267188,0.03707298,0.026984813,0.024005057,0.08206733,0.08207131,0.08205832,0.08139852
aoq,0.07497537,0.07497671,0.029760148,0.025611006,0.022968423,0.07495891,0.022140536,0.025802406,0.024223538,0.07472732,0.074766695,0.07497181,0.031153064,0.02448294,0.07497852,0.07385941,0.07490536,0.074836284,0.02234188,0.023559669
aoy,0.03233428,0.06699091,0.06694538,0.0666285,0.022453547,0.06701352,0.020152006,0.06691,0.03242518,0.020229729,0.06699134,0.06700222,0.06692972,0.066970885,0.06697802,0.06701835,0.06369955,0.021691207,0.02594367,0.024691978
app,0.06977849,0.020395456,0.06979291,0.037663244,0.022373835,0.0697807,0.06906978,0.0257733,0.031865243,0.069794424,0.02334182,0.069791086,0.069789045,0.06979169,0.06976801,0.069765866,0.0697981,0.021371728,0.025012838,0.025282422
apx,0.054051112,0.03968635,0.029983103,0.03213531,0.044275362,0.029879196,0.099004574,0.029254174,0.044758804,0.046199888,0.09913849,0.044584792,0.030214516,0.030188343,0.059715252,0.09906576,0.040341835,0.00045403693,0.0990871,0.047982074
aqd,0.032117903,0.026948864,0.028877774,0.072383404,0.023813872,0.07237997,0.025206527,0.0723585,0.07229419,0.071613304,0.07226308,0.02052565,0.07233563,0.021873012,0.06249168,0.072382115,0.029883798,0.043713845,0.034192733,0.07234422
aqt,0.024868844,0.024868954,0.07214244,0.024868965,0.07386622,0.0669073,0.02486904,0.024868954,0.06396115,0.03619662,0.07532838,0.07565115,0.075835265,0.024869164,0.07568251,0.06218173,0.024868857,0.07105592,0.02486897,0.052239615
ara,0.027258085,0.07852928,0.078922905,0.067626975,0.025336593,0.07018497,0.07869455,0.04212016,0.063917406,0.02559843,0.06923663,0.025598496,0.02560239,0.025601598,0.08025898,0.06930299,0.026670111,0.025598709,0.068341956,0.025598777
arq,0.09023729,0.029857272,0.02985724,0.029857317,0.074621394,0.031092491,0.029879056,0.029857263,0.048058875,0.029857248,0.07994237,0.078329824,0.09440737,0.029857257,0.029857272,0.084178075,0.029857533,0.030039536,0.09049803,0.029857311
aru,0.02130772,0.07052777,0.070528336,0.022107296,0.021654256,0.02150866,0.020904982,0.07036019,0.07052174,0.07051706,0.043343514,0.07052641,0.07048763,0.07052345,0.070526436,0.070527755,0.021233253,0.035774067,0.05988901,0.027230483
asf,0.028567027,0.06051635,0.060518835,0.060515657,0.060521472,0.060515545,0.026491465,0.024972875,0.060515363,0.069693625,0.067517415,0.060517155,0.06072315,0.06051678,0.04196357,0.060516454,0.022837678,0.0605167,0.024654008,0.027408952
ass,0.07285009,0.021900002,0.021461008,0.022316942,0.022343138,0.07285762,0.020723388,0.07243283,0.027578067,0.072850116,0.026261507,0.022567296,0.07265067,0.0728262,0.07276299,0.07284918,0.072786815,0.024212904,0.0728212,0.06294801
ate,0.028238771,0.028238634,0.066537805,0.08598975,0.06080922,0.028147409,0.028238675,0.03592417,0.028238524,0.028238652,0.08076179,0.07657434,0.07163499,0.08369006,0.028238662,0.02832562,0.06760294,0.088017,0.028238652,0.02831433
atf,0.035579517,0.06303496,0.035579607,0.03557949,0.06301763,0.03724108,0.035579536,0.0355796,0.03558004,0.08172678,0.039274372,0.08841314,0.06734723,0.03557979,0.08594433,0.062643684,0.035595145,0.0355795,0.055545025,0.0355796
atj,0.059013333,0.058499813,0.058959827,0.05901261,0.016781427,0.059010506,0.058997672,0.023142679,0.05866193,0.05898515,0.059013564,0.018268974,0.05901792,0.032073308,0.059008524,0.059016358,0.059010316,0.025482174,0.05902337,0.059020594
atv,0.026179712,0.028183986,0.028050818,0.05586894,0.028500736,0.09336303,0.09336138,0.033829566,0.027392015,0.03458646,0.026826436,0.037894104,0.0933647,0.026314838,0.08647536,0.027403157,0.09336171,0.028711434,0.036962345,0.093369335
auc,0.07788323,0.046169475,0.029244194,0.020136135,0.03141506,0.07792863,0.077881694,0.024084715,0.026481064,0.07792657,0.07791786,0.07792767,0.025297362,0.024127224,0.023742944,0.023173042,0.07788694,0.07792161,0.024940893,0.077913694
aul,0.071468495,0.07146944,0.028763955,0.022172725,0.07147014,0.07147577,0.027982123,0.06418847,0.028972995,0.020352237,0.02315177,0.023371069,0.07001922,0.026371244,0.021352211,0.07148211,0.071477085,0.07147506,0.07151198,0.07147186
avp,0.06528856,0.042216744,0.06619017,0.025050083,0.024056496,0.022384536,0.065285094,0.022765566,0.065284595,0.06528582,0.024587682,0.06528542,0.06697766,0.06532183,0.028810617,0.024062596,0.065290615,0.0652847,0.0652857,0.065285526
awk,0.05943226,0.01905874,0.059409685,0.059431233,0.05943033,0.05943216,0.05933166,0.017148038,0.058717404,0.05937027,0.033413466,0.05937558,0.05430129,0.05943065,0.02419419,0.05940196,0.059430763,0.059428684,0.0594336,0.0208281
awp,0.026070075,0.08335724,0.0809436,0.02607006,0.08554346,0.04877828,0.059704468,0.06800887,0.07239951,0.026070725,0.07028676,0.026070073,0.026070066,0.026070088,0.059798356,0.055168096,0.08122965,0.026070068,0.026070109,0.026220396
awu,0.03157358,0.08636313,0.031572416,0.08711204,0.031572524,0.031572368,0.031229492,0.082181185,0.030813567,0.031572413,0.04484273,0.07341749,0.07335545,0.090108015,0.031572446,0.031572443,0.031572428,0.03157247,0.0315725,0.08485141
axn,0.029555107,0.05636631,0.05636824,0.029804487,0.02791638,0.05356315,0.056366105,0.060502224,0.05636695,0.056391317,0.039591637,0.056366555,0.02623421,0.05636613,0.056369282,0.05638705,0.05636654,0.056365825,0.056385774,0.056366786
axo,0.025986826,0.07967328,0.025999822,0.0259869,0.08265812,0.025986826,0.044637464,0.03708317,0.07145592,0.025986815,0.026575191,0.078457,0.07202446,0.02598693,0.025986925,0.07900306,0.07196213,0.0690185,0.07954384,0.0259868
axp,0.034475185,0.034475308,0.034475345,0.03447523,0.03453891,0.10283904,0.099057615,0.09785487,0.03447652,0.034475338,0.034475286,0.07260902,0.080344915,0.034475334,0.03447524,0.06316109,0.03447532,0.034475233,0.035889845,0.034475397
ayc,0.029566681,0.068500556,0.06849745,0.068283886,0.036945336,0.02397082,0.03944617,0.0684996,0.02373948,0.068512,0.06847791,0.032390635,0.019082572,0.06851553,0.06849258,0.06850151,0.06849029,0.068492405,0.020592837,0.021001749
ayg,0.07652496,0.02256815,0.028801546,0.07700692,0.030261302,0.022831718,0.06585861,0.07717192,0.025564138,0.024582032,0.023509877,0.07707634,0.030911012,0.027372302,0.05750325,0.023661923,0.077198155,0.07720162,0.0771997,0.07719457
azb,0.036058515,0.020938978,0.064873,0.06487028,0.06469972,0.06488557,0.06487898,0.06487218,0.06486966,0.018874204,0.06487206,0.026197813,0.02532608,0.06488056,0.051479314,0.06487227,0.020881942,0.06474129,0.02205098,0.06487664
azo,0.06192677,0.06460612,0.06468365,0.017333305,0.024993712,0.06457379,0.06470825,0.06469825,0.06470647,0.011484172,0.060846113,0.018430777,0.064045504,0.05655583,0.025742615,0.06471277,0.049882863,0.064710744,0.026627515,0.0647308
ban,0.076198444,0.07620971,0.04444396,0.076212265,0.044077765,0.02249148,0.022934578,0.07621319,0.024380866,0.024008064,0.074076444,0.076211706,0.07617114,0.07615798,0.0760746,0.024033995,0.032868475,0.03162748,0.02509085,0.020516986
bao,0.033341475,0.059250653,0.076167,0.03334153,0.034821503,0.058245387,0.037430197,0.033342723,0.03334156,0.06975176,0.033341654,0.03334175,0.067202866,0.033341546,0.05900935,0.033341635,0.063210435,0.07757055,0.059632912,0.070973605
bar,0.0858461,0.03399828,0.0339084,0.03390926,0.033908542,0.09164272,0.081049524,0.034057636,0.033908475,0.033908688,0.03391375,0.033908505,0.051996935,0.03390876,0.03390847,0.03390833,0.087826185,0.08061037,0.033981647,0.07989936
bas,0.03369542,0.037028983,0.036929246,0.03369489,0.07369105,0.033694997,0.06911003,0.033695012,0.033695064,0.069242045,0.06541894,0.08188474,0.033694886,0.03369488,0.033695247,0.07421328,0.033694923,0.06297821,0.06298174,0.06326641
bbn,0.065787435,0.02971379,0.07699865,0.024443708,0.07709637,0.07710756,0.07711972,0.021843784,0.07214415,0.03029464,0.023276966,0.074558824,0.024216183,0.023972403,0.02318085,0.023634452,0.07687949,0.07710228,0.07712703,0.023501595
bbt,0.031632364,0.03163237,0.031632405,0.08446842,0.03163398,0.031632375,0.03163838,0.03163236,0.038190294,0.10684399,0.09673908,0.03163291,0.09775484,0.055675123,0.031632505,0.09352933,0.031632375,0.03163242,0.047201905,0.031632576
bcf,0.030529821,0.029369693,0.027283017,0.033132546,0.023875574,0.04503331,0.08005193,0.026097182,0.058329053,0.024265526,0.07996037,0.023757635,0.0800339,0.080088235,0.02550989,0.08009431,0.070506476,0.08010608,0.08012009,0.02185543
bcg,0.05710523,0.040185846,0.040397104,0.04019639,0.07239453,0.040185887,0.07211865,0.059820186,0.040185653,0.045318868,0.040185653,0.04018651,0.04071728,0.0545937,0.040359605,0.059807435,0.059869796,0.058222767,0.0401857,0.05796326
bci,0.041613564,0.041613575,0.041627295,0.041613646,0.041613813,0.047574773,0.062240995,0.050220773,0.04976834,0.041614454,0.042104036,0.04237876,0.07018309,0.04161441,0.048072975,0.041613687,0.08867328,0.047600675,0.041613642,0.07664416
bcj,0.06734995,0.09052741,0.031425852,0.03221057,0.032304537,0.076644905,0.03821238,0.031375118,0.031433947,0.07402223,0.0788293,0.0725754,0.08036191,0.071492776,0.031375453,0.0313751,0.031375155,0.03435735,0.031375382,0.031375315
bcn,0.063380174,0.026550315,0.016838238,0.06338927,0.06337917,0.018088069,0.063374944,0.06334044,0.063376054,0.022556419,0.018899646,0.06330471,0.06337726,0.06338162,0.06305868,0.057621516,0.06334953,0.01792798,0.061637506,0.06316842
bcw,0.075178504,0.06336273,0.07041826,0.037453294,0.03662953,0.036629487,0.036628935,0.036629777,0.036635358,0.036628854,0.07128518,0.07197223,0.03663313,0.045820147,0.06909874,0.06977519,0.0381571,0.036628906,0.03662893,0.057805777
bdv,0.05923802,0.017946746,0.022180926,0.021507964,0.05923443,0.059212238,0.017146146,0.059192833,0.059240054,0.059180036,0.059240695,0.05904923,0.059240818,0.059228405,0.059237648,0.059191167,0.034446172,0.059189342,0.05803462,0.059062462
bep,0.029900104,0.024086729,0.023728061,0.07342344,0.029413426,0.021331498,0.019812737,0.07351303,0.07355424,0.07358069,0.07336943,0.07358996,0.033073,0.025484148,0.0694421,0.032016244,0.073596574,0.02995557,0.073596515,0.073532514
bew,0.026766581,0.026807971,0.026766703,0.06685363,0.02676654,0.032032285,0.074111424,0.07548226,0.07701744,0.06594664,0.07284672,0.026766466,0.031018881,0.07358783,0.026766505,0.026766531,0.02676652,0.07437395,0.071999215,0.07055597
bfc,0.02934518,0.08023048,0.029485237,0.06934808,0.08680227,0.029425198,0.029345045,0.078075655,0.08330617,0.08215217,0.07593003,0.029351193,0.029345566,0.029347474,0.02934515,0.088635564,0.02934506,0.029345147,0.029353743,0.032485448
bft,0.06517271,0.065173924,0.052576713,0.065164626,0.065115646,0.022897692,0.06485634,0.06509517,0.06516906,0.031552117,0.021975344,0.065164745,0.028774068,0.019899687,0.01906381,0.065129705,0.06516669,0.06516848,0.06514493,0.021738632
bfx,0.0844991,0.034333922,0.06743935,0.07366672,0.03433342,0.046022344,0.03433342,0.034333892,0.068038106,0.034333307,0.034333378,0.036301114,0.06612273,0.034333963,0.03433446,0.092224345,0.03433352,0.034333464,0.06908704,0.053262316
bhw,0.031081468,0.031081513,0.08819529,0.077161044,0.031081386,0.031081265,0.031081265,0.031081378,0.031081248,0.031081263,0.084096,0.07880711,0.08334763,0.05771245,0.031262293,0.031081386,0.060674828,0.042516682,0.031081256,0.08541316
bim,0.027563099,0.030876672,0.027562913,0.027564965,0.08451324,0.027563076,0.07783472,0.078854665,0.08948419,0.027562883,0.06762047,0.02756318,0.04882891,0.08370701,0.027562909,0.027562952,0.02756345,0.027562952,0.08328381,0.079363875
bis,0.0772297,0.07723471,0.032846294,0.025659122,0.02648428,0.0277144,0.02543483,0.03382237,0.07717218,0.032326262,0.03165728,0.06682328,0.077199034,0.077235706,0.07711767,0.07712253,0.028645685,0.026924092,0.077177525,0.02417304
biu,0.03343755,0.03154506,0.0611158,0.04585725,0.029216524,0.061114226,0.061115354,0.08495582,0.061114777,0.061453827,0.029281668,0.03097521,0.061114065,0.037040796,0.028543197,0.061322335,0.037445072,0.061116964,0.061114017,0.06112051
bjq,0.02227673,0.022733664,0.06665637,0.067691505,0.06768131,0.023680218,0.06761343,0.026106887,0.06769291,0.06758111,0.06749739,0.067646414,0.06768071,0.027671536,0.029032657,0.025647439,0.023129154,0.0676781,0.06385827,0.060444158
bjr,0.07107892,0.028423522,0.021866346,0.023857284,0.030481163,0.07200008,0.071794674,0.07202364,0.020458201,0.020546198,0.020522509,0.07197754,0.022582568,0.07198673,0.07198951,0.020779636,0.07199612,0.07188812,0.07202847,0.07171882
bkt,0.08510181,0.026660107,0.041987915,0.023740498,0.08528312,0.02762395,0.031076087,0.024688516,0.085323736,0.035700634,0.02927268,0.08533369,0.06518159,0.08530724,0.02826021,0.0677421,0.02581498,0.031279553,0.08525692,0.029364603
blg,0.076940514,0.028147003,0.091341764,0.028147152,0.028147323,0.028147083,0.08703093,0.079511486,0.028147167,0.09276141,0.028147029,0.02814699,0.028147029,0.028147,0.028147526,0.054484013,0.09179539,0.044787146,0.028147072,0.071729094
blu,0.076141745,0.059917323,0.032028288,0.08587583,0.032028385,0.032028303,0.043047804,0.0320283,0.03202828,0.0339867,0.09492788,0.05795449,0.032028396,0.08119518,0.03202827,0.032028276,0.032028783,0.03202829,0.0989539,0.04771566
bmj,0.069801316,0.041128807,0.06978772,0.02987345,0.020150134,0.023036439,0.06979343,0.022826646,0.0697887,0.06979424,0.06978696,0.068077296,0.06978944,0.020353079,0.06978848,0.06924567,0.020443458,0.03428345,0.06979564,0.022455636
bmw,0.033407763,0.06468504,0.03356867,0.081312664,0.09322519,0.03356806,0.033568133,0.03356814,0.033568174,0.07553519,0.03356818,0.033568073,0.03356827,0.033568155,0.03357221,0.10086653,0.033569124,0.07360534,0.0745389,0.033568077
bni,0.06900333,0.022403318,0.06870424,0.06897402,0.06411874,0.06894547,0.06898486,0.069008425,0.025047166,0.022176052,0.020493379,0.024179898,0.068985514,0.021140842,0.06899838,0.069008365,0.021264242,0.02056718,0.06900831,0.0689883
bnm,0.061972406,0.060216557,0.06197275,0.036677882,0.03943817,0.03816015,0.0632436,0.041567717,0.061978474,0.06197161,0.047137626,0.06197211,0.03956409,0.038160153,0.053676516,0.035298366,0.036930747,0.06197376,0.036115658,0.06197163
bos,0.028553052,0.02823825,0.028238276,0.083900005,0.07869308,0.037423573,0.028241115,0.089710474,0.028238235,0.034163833,0.08514909,0.044413578,0.08968015,0.077209346,0.028245915,0.028238706,0.054027393,0.07099037,0.028406251,0.028239382
bpg,0.030420383,0.07888754,0.024354352,0.03531719,0.07880541,0.07889587,0.043139394,0.07888516,0.07888798,0.026571993,0.07888898,0.030391227,0.035468183,0.032725565,0.07888673,0.025668431,0.027029559,0.07888783,0.025177307,0.032710917
bph,0.07995704,0.021951074,0.033068135,0.07994943,0.027657248,0.024105938,0.023787655,0.03730817,0.070569366,0.07848724,0.07581738,0.03521661,0.07995033,0.02249184,0.07992674,0.024134858,0.079939134,0.021526901,0.02422015,0.079934806
bpv,0.053026613,0.08268988,0.04848026,0.0796964,0.08102049,0.025030995,0.0781792,0.025030972,0.07006005,0.025031041,0.06419062,0.0596402,0.082531355,0.02503095,0.025031565,0.025031034,0.07520553,0.025030972,0.025030956,0.02503099
bqc,0.079977654,0.035436843,0.054696508,0.03543166,0.053531166,0.06656008,0.0679852,0.03543192,0.053884268,0.03545107,0.057666905,0.0354318,0.035433143,0.056183763,0.054119945,0.0557431,0.03543716,0.042980067,0.073185906,0.03543185
bqp,0.059342634,0.05923412,0.05933792,0.05928775,0.059165075,0.059344675,0.018037317,0.059311762,0.059157446,0.05933637,0.059343044,0.031660307,0.059129614,0.019264104,0.05933823,0.059287954,0.05934563,0.021291178,0.020441674,0.059343304
bqq,0.07689377,0.024941118,0.032925714,0.025140878,0.02237332,0.07680228,0.032877248,0.07689561,0.022333236,0.026608218,0.022893937,0.076897375,0.038796153,0.0240116,0.035503473,0.07653391,0.07689798,0.07689725,0.076880194,0.07689675
brj,0.06619481,0.06620243,0.066186704,0.021981206,0.029310174,0.066196,0.031394448,0.06619646,0.029913634,0.05259355,0.020545527,0.0661952,0.066185586,0.052786715,0.065868184,0.05491298,0.06620261,0.06620042,0.020329475,0.02460395
brr,0.07210397,0.072104126,0.023379833,0.07210362,0.020486902,0.072104506,0.02222682,0.06674792,0.029972285,0.024848338,0.06977002,0.05251834,0.031134998,0.07210355,0.028517863,0.072103895,0.072105,0.032755155,0.020808794,0.07210407
bug,0.06407393,0.01952415,0.02154514,0.033573586,0.06723984,0.069379255,0.021537218,0.06940204,0.02271758,0.069381125,0.035124525,0.053030025,0.06914278,0.06921777,0.020085324,0.069393925,0.069392934,0.0660636,0.020977346,0.06919784
bul,0.068519585,0.068528965,0.06852147,0.038282827,0.026579091,0.06843342,0.0409909,0.068520725,0.068525426,0.06852441,0.020392276,0.027709046,0.06663578,0.06852301,0.023090534,0.030391961,0.065496966,0.023075102,0.06852826,0.020730214
buw,0.08625586,0.02418642,0.030967992,0.030094273,0.026255464,0.086045854,0.086242855,0.025549665,0.035086207,0.027553216,0.040294167,0.086252905,0.026373696,0.043372437,0.08027056,0.0862573,0.03023586,0.034452923,0.086233795,0.02801864
buy,0.05632978,0.05637672,0.056375366,0.046813637,0.056373365,0.056343198,0.018353717,0.05629555,0.056231007,0.05637681,0.056376074,0.05637713,0.05636439,0.056365028,0.017014664,0.019573957,0.056372724,0.05631407,0.053008404,0.056364425
bvh,0.039819323,0.086418964,0.03981163,0.03981472,0.067808315,0.041440904,0.039812036,0.06351185,0.056661095,0.049544375,0.055357996,0.039811593,0.055065386,0.05216935,0.039812088,0.039811738,0.04023211,0.039812215,0.055520035,0.05776423
bvi,0.02845243,0.06887952,0.0688193,0.019212572,0.033908837,0.068879925,0.06887784,0.06888017,0.01990716,0.06887922,0.040804908,0.06844937,0.068879664,0.06887371,0.0688814,0.021656597,0.027573014,0.06887554,0.03089815,0.02041067
bvs,0.05043933,0.050436143,0.06592532,0.0409957,0.08123101,0.050436545,0.056494206,0.037121862,0.03093075,0.032588787,0.050436094,0.08775077,0.05043797,0.036710527,0.051221907,0.050436243,0.035462476,0.050436378,0.040071722,0.050436366
bvw,0.05357793,0.05357758,0.053572834,0.034255482,0.04162821,0.05357352,0.0556822,0.05357343,0.05740057,0.041397616,0.053712856,0.058653634,0.05617235,0.053583827,0.053599194,0.053573545,0.053573117,0.04312478,0.040054373,0.035712924
